Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE116067,"The PEAT protein complexes are required for histone deacetylation and heterochromatin silencing [smallRNA-Seq]","Non-coding RNA profiling by high throughput sequencing","Arabidopsis thaliana",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116067/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA476943",30104406,SRP150996,"xinjian He","Jun 21, 2018"
GSE167878,"The PERK signaling controls myoblasts differentiation by regulating microRNA networks","Non-coding RNA profiling by high throughput sequencing","Mus musculus",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE167nnn/GSE167878/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA705454",34124052,SRP308551,"Zhang Yin","Mar 01, 2021"
GSE75877,"The PGC-1α/ERRα Axis Represses One-Carbon Metabolism and Promotes Sensitivity to Anti-Folate Therapy in Breast Cancer","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by array","Homo sapiens",7,,"BIGWIG;CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75877/suppl",26804918,,"Etienne Audet-Walsh","Feb 01, 2016"
GSE75876,"The PGC-1α/ERRα Axis Represses One-Carbon Metabolism and Promotes Sensitivity to Anti-Folate Therapy in Breast Cancer [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",3,,"BIGWIG;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75876/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA305586",26804918,SRP067217,"Etienne Audet-Walsh","Feb 02, 2016"
GSE75727,"The PGC-1α/ERRα Axis Represses One-Carbon Metabolism and Promotes Sensitivity to Anti-Folate Therapy in Breast Cancer [Microarray expression]","Expression profiling by array","Homo sapiens",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75727/suppl",26804918,,"Etienne Audet-Walsh","Feb 02, 2016"
GSE137550,"The PGR occupancy profiles in nonpregnant and gravid human myometrial tissues","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",6,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137550/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA565905",31908010,SRP221950,"Franco Demayo","Nov 28, 2019"
GSE6847,"The PI3K domain of Tra1 is required for transcriptional regulation","Expression profiling by array","Saccharomyces cerevisiae",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6847/suppl",17660562,,"Christopher Brandl","Oct 10, 2007"
GSE66147,"The PIAS-like coactivator Zmiz1 directly and selectively coregulates Notch1 in T-cell development and leukemia","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",23,,"BED;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66147/suppl",26522984,,"Mark Yat-fung Chiang","Oct 28, 2015"
GSE66146,"The PIAS-like coactivator Zmiz1 directly and selectively coregulates Notch1 in T-cell development and leukemia [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",11,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66146/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA275966",26522984,SRP055374,"Mark Yat-fung Chiang","Oct 28, 2015"
GSE66145,"The PIAS-like coactivator Zmiz1 directly and selectively coregulates Notch1 in T-cell development and leukemia [RNA-Seq]","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66145/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA275967",26522984,SRP055373,"Mark Yat-fung Chiang","Oct 28, 2015"
GSE94547,"The PIF4 controlled auxin pathway contributes to hybrid vigor in Arabidopsis thaliana","Expression profiling by high throughput sequencing","Arabidopsis thaliana",30,,"TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94547/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA371457",,SRP098906,"Li Wang","Apr 05, 2017"
GSE30571,"The PII protein GlnK is a pleiotropic regulator for morphological differentiation and secondary metabolism in Streptomyces coelicolor","Expression profiling by array","Streptomyces coelicolor;Streptomyces coelicolor A3(2)",46,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30571/suppl",22033567,,"Kay Nieselt","Dec 31, 2011"
GSE75991,"The PIN domain endonuclease Utp24 cleaves pre-ribosomal RNA at two coupled sites in yeast and humans","Other","Saccharomyces cerevisiae",2,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75991/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA305911",27034467,SRP067353,"Claudia Schneider","Apr 01, 2016"
GSE17504,"The PKA Pathway of Endometrial Stromal Fibroblasts Reveals Differentiation and Proliferative Potential in Endometriosis","Expression profiling by array","Homo sapiens",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17504/suppl",20068008,,"Jose Antonio Martinez-Conejero","Dec 19, 2009"
GSE113327,"The PKC-β selective inhibitor, Enzastaurin, impairs memory in middle-aged rats","Expression profiling by high throughput sequencing","Rattus norvegicus",17,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113327/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA451011",29870545,SRP141195,"Matthew Huentelman","Apr 20, 2018"
GSE182149,"The PLCP gene family of grapevine (Vitis vinifera L.) : Characterization and differential expression in response to Plasmopara Viticola","Expression profiling by high throughput sequencing","Vitis vinifera",18,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182149/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA754784",34800967,SRP332613,"Peijie Gong","Aug 22, 2021"
GSE79755,"The PLETHORA gene regulatory network guides growth and cell differentiation in Arabidopsis roots","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Arabidopsis thaliana",36,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79755/suppl",27920338,,"Luca Santuari","Dec 06, 2016"
GSE15433,"The PPARg2 A/B-domain plays a gene specific role in transactivation and co-factor recruitment","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15433/suppl",19282365,,"Susanne Mandrup","Mar 27, 2009"
GSE115221,"The PPAR agonist Rosiglitazone induces paracrine signaling in melanoma cells that activate stromal cells and enhances tumor growth.","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115221/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA474184",33846376,SRP149544,"Sandra Calderon","Jun 01, 2020"
GSE48372,"The PR/SET domain Zinc finger protein Prdm4 regulates gene expression in ES cells but plays a non-essential role in the developing mouse embryo.","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",8,,"BED;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48372/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA209862",23918801,SRP026366,"Andrew Christopher Nelson","Aug 08, 2013"
GSE71007,"The PRC1 protein RING1B contributes to Ewing sarcoma tumorigenesis by repressing the NaV1.6 sodium channel and modulating the NF-kB pathway, independently of the fusion oncoprotein.","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71007/suppl",27317769,,"Júlia Perera-Bel","Jun 30, 2016"
GSE63491,"The PRC2-associated factor C17orf96 is a novel CpG island regulator in mouse ES cells","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",8,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63491/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA268027",27462409,SRP050062,"Robert Liefke","Apr 29, 2015"
GSE35814,"The PSA-/lo prostate cancer cells harbor self-renewing long-term tumor-propagating cells that resist castration","Expression profiling by array","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35814/suppl",26246472,,"Dean G Tang","May 10, 2012"
GSE79916,"The PSI-U1 snRNP interaction regulates male mating behavior in Drosophila","Expression profiling by high throughput sequencing;Other","Drosophila melanogaster",4,,"XLS;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79916/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA317367",27114556;29863472,SRP072850,"Qingqing Wang","Apr 30, 2016"
GSE65542,"The PTBP1-associated long noncoding RNA Pnky regulates embryonic and postnatal neural stem cells","Expression profiling by high throughput sequencing","Mus musculus",6,,"DIFF;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65542/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA274329",25800779,SRP053095,"John Liu","Mar 15, 2015"
GSE122704,"The Paf1 complex broadly impacts the transcriptome of Saccharomyces cerevisiae","Expression profiling by genome tiling array","Saccharomyces cerevisiae",12,,"BED;CEL;CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122704/suppl",,,"Karen M. Arndt","Jun 11, 2019"
GSE149999,"The Paf1 complex positively regulates enhancer activity in mouse embryonic stem cells","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",12,,"NARROWPEAK;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149999/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA630757",33376128,SRP260313,"Maciej Paszkowski-Rogacz","Dec 25, 2020"
GSE190491,"The ParB clamp docks onto Smc for DNA loading via a joint-ParB interface","Other","Bacillus subtilis",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190491/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA787277",,SRP349856,"Anna Anchimiuk","Mar 01, 2022"
GSE206446,"The ParB clamp docks onto Smc for DNA loading via a joint-ParB interface [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Bacillus subtilis",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE206nnn/GSE206446/suppl",,,"Hon-Wing Liu","Jun 23, 2022"
GSE44681,"The ParS/ParR regulon in Pseudomonas aeruginosa PAO1","Expression profiling by high throughput sequencing","Pseudomonas aeruginosa PAO1",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44681/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA190894",,SRP018866,"Dongping Wang","Feb 26, 2016"
GSE62981,"The Parathyroid Hormone-Regulated Transcriptome in Osteocytes: Parallel Actions with 1,25-Dihydroxyvitamin D3 to Oppose Gene Expression Changes During Differentiation and to Promote Mature Cell Function","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",7,,"BED;BEDGRAPH;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62981/suppl",25460572,,"Mark B Meyer","Nov 14, 2014"
GSE62978,"The Parathyroid Hormone-Regulated Transcriptome in Osteocytes: Parallel Actions with 1,25-Dihydroxyvitamin D3 to Oppose Gene Expression Changes During Differentiation and to Promote Mature Cell Function [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"BED;BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62978/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA266330",25460572,SRP049516,"Mark B Meyer","Nov 14, 2014"
GSE62979,"The Parathyroid Hormone-Regulated Transcriptome in Osteocytes: Parallel Actions with 1,25-Dihydroxyvitamin D3 to Oppose Gene Expression Changes During Differentiation and to Promote Mature Cell Function [RNA-Seq]","Expression profiling by high throughput sequencing","Mus musculus",3,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62979/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA266329",25460572,SRP049518,"Mark B Meyer","Nov 14, 2014"
GSE133894,"The Parkinson's disease associated mutation LRRK2-G2019S affects astrocyte specification","Expression profiling by high throughput sequencing","Homo sapiens",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133894/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA552906",,SRP213209,"Jens Schwamborn","May 01, 2020"
GSE62874,"The Partitioning of RNAs in sperm","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62874/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA265872",26071953;26224537,SRP049420,"Graham Johnson","Jul 08, 2015"
GSE55253,"The Path to Triacylglyceride Obesity in the sta6 Strain of Chlamydomonas reinhardtii","Expression profiling by high throughput sequencing","Chlamydomonas reinhardtii",34,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55253/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA239005",24585881,SRP038751,"Sabeeha Merchant","Mar 09, 2014"
GSE128945,"The Pdx1 bound Swi/Snf chromatin remodeling complex regulates pancreatic progenitor cell proliferation and mature islet β cell function","Expression profiling by high throughput sequencing","Mus musculus",6,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128945/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA529443",,SRP189630,"Jason Spaeth","Jun 01, 2019"
GSE137503,"The PedBE clock accurately estimates DNA methylation age in pediatric buccal cells","Methylation profiling by genome tiling array","Homo sapiens",2192,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137503/suppl",,,"Michael S. Kobor","Sep 17, 2019"
GSE137841,"The PedBE clock accurately estimates DNA methylation age in pediatric buccal cells [dataset 11,UCI]","Methylation profiling by genome tiling array","Homo sapiens",250,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137841/suppl",,,"Michael S. Kobor","Sep 25, 2019"
GSE137688,"The PedBE clock accurately estimates DNA methylation age in pediatric buccal cells [dataset 15, MAVAN mothers cohort]","Methylation profiling by genome tiling array","Homo sapiens",250,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137688/suppl",,,"Michael S. Kobor","Oct 18, 2019"
GSE137904,"The PedBE clock accurately estimates DNA methylation age in pediatric buccal cells [dataset 16, GUSTO]","Methylation profiling by genome tiling array","Homo sapiens",510,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137904/suppl",31611402,,"Michael S. Kobor","Sep 24, 2019"
GSE137894,"The PedBE clock accurately estimates DNA methylation age in pediatric buccal cells [dataset 5, MAVAN I]","Methylation profiling by genome tiling array","Homo sapiens",98,,"CSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137894/suppl",31611402,,"Michael S. Kobor","Sep 25, 2019"
GSE137682,"The PedBE clock accurately estimates DNA methylation age in pediatric buccal cells [dataset 8, BIBO]","Methylation profiling by genome tiling array","Homo sapiens",152,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137682/suppl",31611402,,"Michael S. Kobor","Sep 19, 2019"
GSE137495,"The PedBE clock estimates DNA methylation age in pediatric buccal cells [APrON]","Methylation profiling by genome tiling array","Homo sapiens",145,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137495/suppl",31611402,,"Michael S. Kobor","Sep 17, 2019"
GSE137898,"The PedBE clock estimates DNA methylation age in pediatric buccal cells [dataset 10, MAVAN II]","Methylation profiling by genome tiling array","Homo sapiens",265,,"CSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137898/suppl",31611402,,"Michael S. Kobor","Sep 25, 2019"
GSE137884,"The PedBE clock estimates DNA methylation age in pediatric buccal cells [dataset 2, C3ARE]","Methylation profiling by genome tiling array","Homo sapiens",89,,"CSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137884/suppl",31611402,,"Michael S. Kobor","Sep 25, 2019"
GSE137903,"The PedBE clock estimates DNA methylation age in pediatric buccal cells [dataset 3, GECKO]","Methylation profiling by genome tiling array","Homo sapiens",254,,"CSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137903/suppl",31611402,,"Michael S. Kobor","Sep 24, 2019"
GSE137502,"The PedBE clock estimates DNA methylation age in pediatric buccal cells [dataset 7, WSFW]","Methylation profiling by genome tiling array","Homo sapiens",179,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137502/suppl",31611402,,"Michael S. Kobor","Sep 17, 2019"
GSE46703,"The Pelvic Radiation and Vorinostat (PRAVO) Study - Histone Deacetylase Inhibitor Activity","Expression profiling by array","Homo sapiens",42,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46703/suppl",25501337;24587009,,"Ert Kalanxhi","May 08, 2013"
GSE31538,"The PerA regulon in Enterococcus faecalis","Expression profiling by array","Bacillus anthracis;Bacteroides thetaiotaomicron VPI-5482;Enterococcus faecalis;Enterococcus faecalis V583;Escherichia coli CFT073;Escherichia coli O157:H7 str. EDL933;Escherichia coli O157:H7 str. Sakai;Escherichia coli str. K-12 substr. MG1655;Salmonella enterica subsp. enterica serovar Typhimurium str. LT2",12,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31538/suppl",22496800,,"Scott M Maddox","Aug 16, 2012"
GSE104341,"The Peril DNA locus acts as an in vivo enhancer for distal but not proximal genes","Expression profiling by high throughput sequencing;Other","Mus musculus;synthetic construct",30,,"HIC;TAB;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104341/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA412390",30537984,SRP118998,"Abbie Groff","Nov 02, 2018"
GSE33566,"The Peripheral Blood Transcriptome Predicts the Presence and Extent of Disease in Idiopathic Pulmonary Fibrosis","Expression profiling by array","Homo sapiens",123,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33566/suppl",22761659;25318837,,"David Schwartz","Jul 01, 2012"
GSE110420,"The Peroxisome Proliferator-Activated Receptor α is dispensable for cold-induced adipose tissue browning in mice","Expression profiling by array","Mus musculus",22,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110420/suppl",29455954,,"Guido Hooiveld","Feb 10, 2018"
GSE160937,"The PfAP2-G2 transcription factor is a critical regulator of gametocyte maturation","Expression profiling by array","Plasmodium falciparum",44,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE160nnn/GSE160937/suppl",33368818,,"Manuel Llinas","Feb 01, 2021"
GSE54241,"The PhoP-dependent ncRNA Mcr7 modulates the TAT secretion system in Mycobacterium tuberculosis","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mycobacterium tuberculosis H37Rv",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54241/suppl",24874799,,"Andrej Benjak","Jun 02, 2014"
GSE54239,"The PhoP-dependent ncRNA Mcr7 modulates the TAT secretion system in Mycobacterium tuberculosis [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Mycobacterium tuberculosis H37Rv",3,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54239/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA236024",24874799,SRP035556,"Andrej Benjak","Jun 02, 2014"
GSE54240,"The PhoP-dependent ncRNA Mcr7 modulates the TAT secretion system in Mycobacterium tuberculosis [RNA-Seq]","Expression profiling by high throughput sequencing","Mycobacterium tuberculosis H37Rv",2,,"TSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54240/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA236023",24874799,SRP035557,"Andrej Benjak","Jun 02, 2014"
GSE86380,"The Photorespiratory BOU Gene Mutation Alters Sulfur Assimilation and Its Crosstalk With Carbon and Nitrogen Metabolism in Arabidopsis thaliana","Expression profiling by high throughput sequencing","Arabidopsis thaliana",12,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86380/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA341576",30559749,SRP084243,"Andreas PM Weber","Nov 27, 2018"
GSE44554,"The PhtL protein of Pseudomonas syringae pv. phaseolicola NPS3121 affects the expression of both phaseolotoxin cluster (Pht) and Non-Pht encoded genes","Expression profiling by array","Pseudomonas savastanoi pv. phaseolicola",6,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44554/suppl",23806843,,"Jose Luis Hernandez-Flores","Dec 28, 2013"
GSE15910,"The PhyR-sigmaEcfG signaling cascade is involved in stress response and symbiotic efficiency in Bradyrhizobium japonicum","Expression profiling by array","Bradyrhizobium diazoefficiens USDA 110;Bradyrhizobium japonicum",18,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15910/suppl",19555458,,"Hans-Martin Fischer","Jul 01, 2009"
GSE16367,"The Physcomitrella Degradome","Expression profiling by high throughput sequencing","Physcomitrium patens",1,,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA115323",19802589;19850910,SRP001756,"Michael J Axtell","Oct 01, 2009"
GSE182112,"The Physcomitrium patens egg cell changes the epigenetic program and utilizes homologs of Arabidopsis male genes, including BONOBOs, for cell specification","Expression profiling by high throughput sequencing","Physcomitrium patens",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182112/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA754590",,SRP332540,"Eva Sundberg","Dec 16, 2021"
GSE31341,"The Phytoestrogen Genistein Is a Tissue-Specific Androgen Receptor Modulator","Expression profiling by array","Mus musculus",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31341/suppl",21878517,,"Olli A. Jänne","Aug 19, 2011"
