Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE99158,"Niche microenvironments are essential for maintaining the phenotypic heterogeneity of primary cancer","Expression profiling by array","Homo sapiens",17,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99158/suppl",,,"Norikatsu Miyoshi","May 23, 2017"
GSE36036,"Niche modulated versus niche modulating genes in multiple myeloma","Expression profiling by array","Homo sapiens",32,GDS4007;GDS4008,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36036/suppl",23241658,,"Yossi Cohen","Feb 23, 2012"
GSE148619,"Niche stiffening compromises stem cell potential during aging by reducing chromatin accessibility at bivalent promoters","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",28,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148619/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA625206",34239060,SRP256319,"Sara A Wickström","May 06, 2021"
GSE133886,"Niche stiffness underlies the aging of CNS progenitor cells.","Expression profiling by high throughput sequencing","Rattus norvegicus",18,,"GTF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133886/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA552875",31413369,SRP213158,"Kevin Chalut","Jul 06, 2019"
GSE92778,"Niche targeting enhances endogenous healthy hematopoiesis in acute myeloid leukemia","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92778/suppl",29035359,,"Mickie Bhatia","Oct 10, 2017"
GSE128338,"Niche-Specific Re-Programming of Epigenetic Landscapes Drives Myeloid Cell Diversity in NASH","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",100,,"MTX;TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128338/suppl",32362324,,"Christopher K Glass","May 05, 2020"
GSE128335,"Niche-Specific Re-Programming of Epigenetic Landscapes Drives Myeloid Cell Diversity in NASH [ATAC-seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128335/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA527155",32362324,SRP188478,"Christopher K Glass","May 05, 2020"
GSE128336,"Niche-Specific Re-Programming of Epigenetic Landscapes Drives Myeloid Cell Diversity in NASH [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",27,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128336/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA527154",32362324,SRP188479,"Christopher K Glass","May 05, 2020"
GSE128337,"Niche-Specific Re-Programming of Epigenetic Landscapes Drives Myeloid Cell Diversity in NASH [RNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",57,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128337/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA527156",32362324,SRP188480,"Christopher K Glass","May 10, 2020"
GSE128334,"Niche-Specific Re-Programming of Epigenetic Landscapes Drives Myeloid Cell Diversity in NASH [scRNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",4,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128334/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA527153",32362324,SRP188477,"Christopher K Glass","May 05, 2020"
GSE51033,"Niche-based screening identifies small-molecule inhibitors of leukemia stem cells","Expression profiling by array","Mus musculus",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51033/suppl",24161946,,"Kimberly Hartwell","Sep 20, 2013"
GSE43208,"Niche-dependent expression profiles of intratumoral heterogenous ovarian clear cell carcinoma cells","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43208/suppl",24358304,,"Maty Tzukerman","Jan 07, 2013"
GSE51539,"Niche-independent high-purity cultures of Lgr5+ intestinal stem cells and their progeny","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51539/suppl",24292484,,"Henner F. Farin","Nov 22, 2013"
GSE125737,"Niche-specific factors dynamically regulate sebaceous gland stem cells during skin homeostasis and aging","Expression profiling by high throughput sequencing","Mus musculus",18,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125737/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA517423",31564613,SRP182655,"Lam Tsoi","Aug 20, 2019"
GSE179103,"Niche-specific profiling reveals transcriptional adaptations required for the cytosolic lifestyle of Salmonella enterica","Expression profiling by high throughput sequencing","Salmonella enterica",4,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE179nnn/GSE179103/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA742217",34460873,SRP325965,"Alexander Predeus","Jun 30, 2021"
GSE138476,"Nick-seq for singlenucleotide resolution genomic maps of DNA modifications and damage:DNA PT modification mapping","Other","Salmonella enterica subsp. enterica serovar Cerro",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138476/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA576137",32484547,SRP224570,"Xiaolin Wu","May 14, 2020"
GSE138070,"Nick-seq for singlenucleotide resolution genomic maps of DNA modifications and damage:DNA damage mapping","Other","Escherichia coli str. K-12 substr. DH10B",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138070/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA574427",32484547,SRP223442,"Xiaolin Wu","May 14, 2020"
GSE138173,"Nick-seq for singlenucleotide resolution genomic maps of DNA modifications and damage:nickase mapping","Other","Escherichia coli str. K-12 substr. DH10B",7,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138173/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA574988",32484547,SRP223732,"Xiaolin Wu","May 14, 2020"
GSE23387,"Nickel Chloride (NiCl2) effect on human T cells from whole blood","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23387/suppl",21569788,,"Rumiko SAITO","May 18, 2011"
GSE13866,"Nickel and binary metal mixtures in Daphnia magna after 96h","Expression profiling by array","Daphnia magna",21,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13866/suppl",19187980,,"Tine Vandenbrouck","Feb 27, 2009"
GSE95180,"Nickel exposure induces persistent mesenchymal phenotype in human lung epithelial cells through epigenetic activation of ZEB1","Expression profiling by high throughput sequencing","Homo sapiens",20,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95180/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA376286",29528143,SRP100509,"Suresh Cuddapah","Mar 17, 2018"
GSE139356,"Nickel induced transcriptional changes persist post exposure through epigenetic reprograming","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",19,,"CSV;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139356/suppl",31856895,,"Zhenjia Wang","Dec 20, 2019"
GSE139355,"Nickel induced transcriptional changes persist post exposure through epigenetic reprograming (ChIP-seq & RNA-seq datasets)","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",11,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139355/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA579383",31856895,SRP226882,"Zhenjia Wang","Dec 20, 2019"
GSE136558,"Nickel induced transcriptional changes persist post exposure through epigenetic reprograming (RNA-seq dataset)","Expression profiling by high throughput sequencing","Homo sapiens",8,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136558/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA562688",31856895,SRP219507,"Rama Natarajan","Dec 20, 2019"
GSE7940,"Nickel_root-effect of nicotianamine over-accumulation in standard condition and in response to nickel treatment","Expression profiling by array","Arabidopsis thaliana",8,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7940/suppl",,,"Véronique BRUNAUD","May 31, 2007"
GSE77322,"Niclosamide ethanolamine reverses gene expression and inhibits growth of hepatocellular carcinoma in vitro and in vivo","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77322/suppl",28284560,,"Bin Chen","Mar 01, 2017"
GSE165982,"Nicotamide riboside attenuates age-associated transcriptional changes in hemoatpoietics stem cells","Expression profiling by high throughput sequencing","Mus musculus",15,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165982/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA698895",33976125,SRP304268,"Christian Nefzger","Mar 09, 2021"
GSE116273,"Nicotiana attenuata transcriptome after oviposition and herbivory by S. exigua and M. sexta","Expression profiling by array","Nicotiana attenuata",27,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116273/suppl",29980784,,"Tobias Lortzing","Jun 27, 2018"
GSE8245,"Nicotiana nectary development","Expression profiling by array","Nicotiana langsdorffii x Nicotiana sanderae;Solanum tuberosum",30,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8245/suppl",,,"Jia Liu","Sep 01, 2007"
GSE85819,"Nicotiana tabacum degradome analysis using high definition adapters proves an efficient targeting method against the Tomato leaf curl New Delhi virus using artificial ta-siRNAs","Non-coding RNA profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Nicotiana tabacum",6,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85819/suppl",31513956,,"Archana Singh","Nov 08, 2019"
GSE85818,"Nicotiana tabacum degradome analysis using high definition adapters proves an efficient targeting method against the Tomato leaf curl New Delhi virus using artificial ta-siRNAs [PARE]","Expression profiling by high throughput sequencing","Nicotiana tabacum",4,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85818/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA339475",31513956,SRP082388,"Archana Singh","Nov 08, 2019"
GSE85816,"Nicotiana tabacum degradome analysis using high definition adapters proves an efficient targeting method against the Tomato leaf curl New Delhi virus using artificial ta-siRNAs [sRNA-seq]","Non-coding RNA profiling by high throughput sequencing","Nicotiana tabacum",2,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85816/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA339477",31513956,SRP082389,"Archana Singh","Nov 08, 2019"
GSE171034,"Nicotinamide N-methyltransferase is related to MELF pattern invasion in endometrioid carcinoma","Expression profiling by high throughput sequencing","Homo sapiens",7,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171034/suppl",34655178,,"Daisuke Okuzaki","Oct 18, 2021"
GSE171032,"Nicotinamide N-methyltransferase is related to MELF pattern invasion in endometrioid carcinoma [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",3,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171032/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA718191",34655178,SRP312562,"Daisuke Okuzaki","Oct 18, 2021"
GSE171033,"Nicotinamide N-methyltransferase is related to MELF pattern invasion in endometrioid carcinoma [RNA-seq_pico input]","Expression profiling by high throughput sequencing","Homo sapiens",4,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171033/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA718192",34655178,SRP312555,"Daisuke Okuzaki","Oct 18, 2021"
GSE106873,"Nicotinamide Nucleotide Transhydrogenase as a novel treatment target in adrenocortical carcinoma","Expression profiling by high throughput sequencing","Homo sapiens",64,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106873/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA418300",,SRP124954,"Wiebke Arlt","Feb 01, 2019"
GSE18909,"Nicotinamide Starvation of Mycobacteria Defective for de novo NAD Biosynthesis","Expression profiling by array","Mycobacterium tuberculosis;Mycobacterium tuberculosis variant bovis",6,,"MEV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18909/suppl",20199601,,"Brian Weinrick","Feb 24, 2010"
GSE163665,"Nicotinamide for the treatment of heart failure with preserved ejection fraction","Expression profiling by high throughput sequencing","Rattus norvegicus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163665/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA687024",33568522,SRP298769,"Andreas Prokesch","Feb 11, 2021"
GSE199156,"Nicotinamide mononucleotide administration triggers macrophages reprogramming and alleviates inflammation during sepsis induced by experimental peritonitis","Expression profiling by high throughput sequencing","Mus musculus",24,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199156/suppl",,,"Nicolas Hulo","Jun 08, 2022"
GSE185338,"Nicotinamide mononucleotide improves the quality of porcine oocytes deteriorated by heat stress","Expression profiling by high throughput sequencing","Sus scrofa",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE185nnn/GSE185338/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA768784",35706001,SRP340100,"Li Yu","Jun 22, 2022"
GSE157988,"Nicotinamide mononucleotide increases muscle insulin sensitivity in women with prediabetes","Expression profiling by high throughput sequencing","Homo sapiens",92,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157988/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA663592",33888596,SRP282474,"Jun Yoshino","May 01, 2021"
GSE31647,"Nicotinamide mononucleotide, a key NAD+ precursor, treats the pathophysiology of diet- and age-induced diabetes","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31647/suppl",21982712,,"Jun Yoshino","Dec 05, 2011"
GSE121230,"Nicotinamide promotes cell survival and differentiation as kinase inhibitor in human pluripotent stem cells","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121230/suppl",30503259,,"Ren Zhili","Oct 29, 2018"
GSE164884,"Nicotinamide promotes formation of retinal organoids from human pluripotent stem cells via enhanced neural cell fate commitment","Expression profiling by high throughput sequencing","Homo sapiens",16,,"CSV;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE164nnn/GSE164884/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA692366",35783089,SRP301905,"Zachary A Batz","Jun 14, 2022"
GSE154455,"Nicotinamide promotes human pluripotent stem cells differentiation into cardiomyocytes","Expression profiling by array","Homo sapiens",6,,,,34845199,,"Ren Zhili","Nov 30, 2021"
GSE154453,"Nicotinamide promotes human pluripotent stem cells differentiation into cardiomyocytes [1]","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE154nnn/GSE154453/suppl",34845199,,"Ren Zhili","Dec 01, 2021"
GSE154454,"Nicotinamide promotes human pluripotent stem cells differentiation into cardiomyocytes [2]","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE154nnn/GSE154454/suppl",34845199,,"Ren Zhili","Dec 01, 2021"
GSE133261,"Nicotinamide riboside augments the human skeletal muscle NAD+ 1 metabolome and induces transcriptomic and anti-inflammatory signatures in aged subjects: a placebo-controlled, randomized trial","Expression profiling by high throughput sequencing","Homo sapiens",36,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133261/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA550534",31412242,SRP212053,"ildem akerman","Aug 29, 2019"
GSE95717,"Nicotinana tabacum cv. K326 long day diurnal timecourse: Root, Shoot, Shoot Apex","Expression profiling by high throughput sequencing","Nicotiana tabacum",36,,"FASTA;MATRIX;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95717/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA378203",28625162,SRP101432,"Kieron David Edwards","Apr 11, 2017"
GSE11142,"Nicotine effect on CEM model T cell line (kuo-affy-human-232861)","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11142/suppl",,,"Winnie Liang","Apr 12, 2008"
GSE44617,"Nicotinic acetylcholine receptors and EGF induce c-Kit ligand/Stem Cell Factor (SCF) in a β-arrestin-1 and E2F1 dependent manner in NSCLC","Expression profiling by array","Homo sapiens",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44617/suppl",25401222,,"Jonathan Nguyen","Nov 10, 2013"
GSE8770,"Niemann-Pick type C fibroblast analysis","Expression profiling by array","Homo sapiens",8,,,,17183645,,"Stanford Microarray Database (SMD)","Aug 15, 2007"
GSE53409,"Night heat stress triggered different transcriptomic responses than day stress in green and ripening grapevine (Vitis vinifera) fruits","Expression profiling by array","Vitis vinifera",34,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53409/suppl",,,"markus rienth","Jan 08, 2014"
GSE50974,"Nile tilapia (Oreochromis niloticus)  gene expression profiling in males and females at early embryonic development (2, 5 and 9 days post fertilization )","Expression profiling by array","Oreochromis niloticus",56,,,,25199625,,"Orly Eshel","Nov 01, 2014"
GSE65405,"Nilotinib (Tasigna) in the Treatment of Early Diffuse Systemic Sclerosis: An Open-Label, Pilot Clinical Trial","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65405/suppl",26283632,,"Tammara Wood","Aug 27, 2015"
GSE20289,"NimbleGen 42M data for the HuRef individual","Genome variation profiling by genome tiling array","Homo sapiens",60,,"GFF;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20289/suppl",20482838,,"Andy Pang","Feb 12, 2013"
GSE208583,"NimbleGen Rat Gene Expression Microarrays for 2 samples (icariin/DMSO-treated BMSC)","Expression profiling by array","Rattus norvegicus",2,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE208nnn/GSE208583/suppl",,,"Xinquan Jiang","Jul 20, 2022"
