Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE12116,"Expression profiles in two early developmental stages of Sparus aurata","Expression profiling by array","Sparus aurata",10,,,,19055773,,"Luca Bargelloni","Feb 20, 2009"
GSE103557,"Expression profiles in wild-type and IDH1 R132H/WT human astroglial cells [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",5,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103557/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA401722",29849122,SRP116894,"Jie Wang","Jun 01, 2018"
GSE13281,"Expression profiles of  beta-hematin (BH)- or 4-hydroxy-2-nonenal (HNE)-treated RAW 264.7 cells","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13281/suppl",19191707,,"David W Wright","Oct 16, 2009"
GSE13520,"Expression profiles of (40,XX) and (39,XO) females","Expression profiling by array","Mus musculus",36,GDS3728,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13520/suppl",20122165,,"Alexandra M. Lopes","Mar 12, 2010"
GSE54099,"Expression profiles of 186-gene signature in Italian hepatitis C virus (HCV)-related liver cirrhosis","Expression profiling by array","Homo sapiens",90,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54099/suppl",25143343,,"Yujin Hoshida","Aug 22, 2014"
GSE54100,"Expression profiles of 186-gene signature in U.S. hepatitis C virus (HCV)-related liver cirrhosis","Expression profiling by array","Homo sapiens",145,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54100/suppl",25143343;25506552,,"Yujin Hoshida","Aug 22, 2014"
GSE59548,"Expression profiles of 30-gene hepatocellular carcinoma molecular classification signature in surgically resected Japanese hepatocellular carcinoma patients","Expression profiling by array","Homo sapiens",96,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59548/suppl",26058462,,"Yujin Hoshida","Jun 17, 2015"
GSE69248,"Expression profiles of 32-gene signature in liver tissue of obese subjects with NASH undergoing bariatric surgery.","Expression profiling by array","Homo sapiens",47,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69248/suppl",26492845,,"Yujin Hoshida","Dec 07, 2015"
GSE35291,"Expression profiles of 7-day cultured HSPCs in the presence or absence of valproic acid and/or lithium","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35291/suppl",22327222,,"Leonid Bystrykh","Jan 24, 2012"
GSE1466,"Expression profiles of ATL patients","Expression profiling by array","Homo sapiens",94,,,,16909099,,"Hiroyuki Mano","Jun 14, 2006"
GSE49812,"Expression profiles of Actinobacillus pleuropneumoniae 4074 and the qseB/qseC gene-deleted mutant","Expression profiling by array","Actinobacillus pleuropneumoniae",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49812/suppl",,,"Jinlin Liu","Aug 01, 2014"
GSE98880,"Expression profiles of Arabidopsis thaliana Col-0 seedlings and seedlings of a mutant impaired in cytoplasmic calcium elevation in response to cellotriose treatment (Johnson et al., 2017)","Expression profiling by array","Arabidopsis thaliana",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98880/suppl",,,"Doreen Meichsner","Feb 09, 2018"
GSE84421,"Expression profiles of Bacillus subtilis strains deleted for or ectopically expressing dnaA, sda, and spo0A during exponential growth and after treatment with HPUra.","Expression profiling by array","Bacillus subtilis;Bacillus subtilis subsp. subtilis str. 168;Escherichia coli",58,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84421/suppl",28752667,,"Alan Grossman","Feb 16, 2018"
GSE93615,"Expression profiles of Brg1-depleted acinar cells during ductal conversion","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93615/suppl",30010625,,"Motoyuki Tsuda","Jan 01, 2018"
GSE42299,"Expression profiles of C2C12 myotubes in response to PGC-1α (peroxisome proliferator-activated receptor gamma, coactivator 1 alpha) overexpression and/or iron chelation","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42299/suppl",23318259,,"David J. Pagliarini","Dec 10, 2012"
GSE25976,"Expression profiles of CD24-/CD44+/ESA+ population in MDA-MB-231 and its highly metastatic variants.","Expression profiling by array","Homo sapiens",6,GDS4091,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25976/suppl",22113945,,"Hiroshi Okuda","Nov 30, 2011"
GSE24429,"Expression profiles of CSE1L silenced ovarian cancer cell lines","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24429/suppl",,,"Raffaele A Calogero","Dec 31, 2013"
GSE37325,"Expression profiles of Drosophila melanogaster males with DX mothers and X-chromosomes that were subjected to male-limited evolution","Expression profiling by array","Drosophila melanogaster",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37325/suppl",23922998,,"Jessica K. Abbott","Apr 17, 2012"
GSE10974,"Expression profiles of E. coli groESL(-) cells expressing human Hsp60(wt)/Hsp10 or Hsp60-(p.Val98Ile)/Hsp10 operons","Expression profiling by array","Escherichia coli;Escherichia coli K-12",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10974/suppl",18400758,,"Peter Bross","Apr 14, 2008"
GSE51523,"Expression profiles of E11.5 wildtype and Shox2 knockout embryonic forelimbs","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51523/suppl",24347445,,"Carsten Sticht","Jan 16, 2014"
GSE21549,"Expression profiles of EDTA-dissociated colon epithelial cells of wild-type mice and vil-Cre-Bcl9-/-/Bcl9l-/- mice.","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21549/suppl",20682801,,"Michel Aguet","Sep 01, 2010"
GSE168214,"Expression profiles of EMs-related infertility and tubal factor infertility granulosa cells revealed by RNA-seq","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE168nnn/GSE168214/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA706566",,SRP309240,"Junzui Li","Mar 05, 2021"
GSE17132,"Expression profiles of ES cells, epiblast stem cells, and epiblast stem cells reverted to an ES-like state","Expression profiling by array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17132/suppl",20207225,,"Boris Greber","Feb 21, 2010"
GSE120626,"Expression profiles of Ecrg4hetero beta-gal positive neurosphere and Ecrg4hetero beta-gal positive VZ/SVZ","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120626/suppl",30745428,,"Toru Kondo","Feb 27, 2019"
GSE10776,"Expression profiles of Embryonic stem cells derived from normal fertilization and parthenogenesis","Expression profiling by array","Mus musculus",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10776/suppl",,,"heebal kim","Dec 31, 2008"
GSE60740,"Expression profiles of Ewing family of tumors authenticate distinct molecular entities","Expression profiling by array","Homo sapiens",31,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60740/suppl",,,"Franck Tirode","Jun 30, 2015"
GSE135923,"Expression profiles of HCT116 colorectal cancer cells and HCT116-derived CDKN1A (p21) knockout (ko) cells.","Expression profiling by array","Homo sapiens",6,,"RCC","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135923/suppl",35008299,,"Javier De Las Rivas","Nov 01, 2019"
GSE33689,"Expression profiles of HSPCs overexpressing microRNA cluster 99b/let-7e/125a, miR-125a, miR-155 and empty vector.","Expression profiling by array","Mus musculus",17,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33689/suppl",22123844,,"Leonid Bystrykh","Dec 15, 2011"
GSE53216,"Expression profiles of HepG2 cells treated with low-, high-dose of acetaminophen and solvent control","Expression profiling by array","Homo sapiens",36,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53216/suppl",25704631,,"Jian Jiang","Dec 15, 2015"
GSE32202,"Expression profiles of IAA biosynthesis deficient seedlings of Arabidopsis thaliana","Expression profiling by high throughput sequencing","Arabidopsis thaliana",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32202/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA147389",,SRP008259,"Hongwei Guo","Dec 21, 2014"
GSE38551,"Expression profiles of IRF-1 silenced ovarian cancer cell lines","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38551/suppl",,,"Raffaele A Calogero","Dec 31, 2013"
GSE206046,"Expression profiles of MCF7-CV and MCF7-6SA","Expression profiling by array","Homo sapiens",2,,"CEL;PDF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE206nnn/GSE206046/suppl",,,"Chun-Te Ho","Jun 18, 2022"
GSE18833,"Expression profiles of MDA-MB-231, MDA-231 S1a and S1b","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18833/suppl",20064377,,"Mi-Young Kim","Mar 25, 2010"
