Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE85647,"Methylation and expression profiles of monocytes in monozygotic twins: role in Myasthenia Gravis [methylation profiling]","Methylation profiling by array","Homo sapiens",23,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85647/suppl",28549776,,"Sonia Berrih-Aknin","Nov 22, 2017"
GSE132952,"Methylation and gene expression data from Dnmt3b+/+, Dnmt3b-/- and Dnmt3bCI/CI embryos harvested at E11.5","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",18,,"BIGWIG;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132952/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA549518",31558711,SRP201807,"Rene Opavsky","Aug 19, 2019"
GSE154451,"Methylation and gene expression data obtained from Dnmt3b+/+, Dnmt3bD/D and Dnmt3bCI/CI MYC induced T-cell lymphomas (MTCLs).","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus musculus",31,,"BIGWIG;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE154nnn/GSE154451/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA646366",33418509,SRP271992,"Rene Opavsky","Dec 30, 2020"
GSE154270,"Methylation and gene expression data obtained from Dnmt3b+/- peripheral T-cell lymphomas.","Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Mus musculus",6,,"BIGWIG;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE154nnn/GSE154270/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA645699",33450231,SRP271469,"Rene Opavsky","Dec 31, 2020"
GSE157248,"Methylation and gene expression microarray of human gingival epithelial cells stimulated with arecoline","Methylation profiling by genome tiling array;Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157248/suppl",32951127,,"Durga Paudel","Sep 02, 2020"
GSE78146,"Methylation and gene expression profiling in Dnmt3a-deficient chronic lymphocytic leukemia and peripheral T-cell lymphoma in mice.","Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Mus musculus",32,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78146/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA312773",27134162,SRP070642,"Rene Opavsky","Aug 31, 2016"
GSE199579,"Methylation array analysis of FACS-sorted, normal human mammary epithelial subtypes","Methylation profiling by genome tiling array","Homo sapiens",8,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199579/suppl",35501337,,"Jodi M Saunus","Apr 02, 2022"
GSE157246,"Methylation array of arecoline treated human gingival epithelial cells","Methylation profiling by genome tiling array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157246/suppl",32951127,,"Durga Paudel","Sep 02, 2020"
GSE206620,"Methylation array of shNC, shUHRF1, shDNMT1, shDNMT3B THP-1 cells before and after PMA treatment","Methylation profiling by genome tiling array","Homo sapiens",8,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE206nnn/GSE206620/suppl",,,"Junyoung Park","Jun 24, 2022"
GSE171424,"Methylation array profiling of small B-cell lymphomas","Methylation profiling by genome tiling array","Homo sapiens",37,,"CSV;IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171424/suppl",34562613,,"Daniel Xia","Sep 02, 2021"
GSE65183,"Methylation changes in pre MAPKi treatment and post MAPKi resistance Melanomas","Methylation profiling by genome tiling array","Homo sapiens",144,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65183/suppl",26359985,,"Willy Hugo","Sep 15, 2015"
GSE15634,"Methylation changes occurring in early postnatal liver development","Methylation profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15634/suppl",19457928,,"Jianjun Zhang","Apr 15, 2009"
GSE173330,"Methylation clocks for age estimation in toothed whales and dolphins","Methylation profiling by genome tiling array","Cephalorhynchus commersonii;Delphinapterus leucas;Delphinus delphis;Globicephala macrorhynchus;Homo sapiens;Lagenorhynchus obliquidens;Mus musculus;Orcinus orca;Phocoena phocoena;Rattus norvegicus;Steno bredanensis;Tursiops truncatus",545,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE173nnn/GSE173330/suppl",34059764,,"Steve Horvath","Apr 27, 2021"
GSE75937,"Methylation data and effect of JAK3 inhibition on human MO-to-DC and MO-to-MAC differentiation","Methylation profiling by genome tiling array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75937/suppl",26758199,,"Esteban Ballestar","Dec 12, 2015"
GSE34639,"Methylation data from CD4+ cells at birth and 12 months from a cohort of children who were diagnosed with IgE food allergy to either egg milk or peanut at 12 months (n=12) and healthy controls (n=12).","Methylation profiling by array","Homo sapiens",48,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34639/suppl",22495533;24762976,,"David Martino","Dec 22, 2011"
GSE20872,"Methylation data from Down syndrome and non-Down syndrome pediatric acute lymphoblastic leukemia cases and controls","Methylation profiling by array","Homo sapiens",23,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20872/suppl",21647151,,"Hon-chiu Eastwood Leung","Dec 01, 2011"
GSE203443,"Methylation data from biological replicates of imatinib and nilotinib resistant K-562 cells","Methylation profiling by array","Homo sapiens",7,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE203nnn/GSE203443/suppl",,,"Meike Kaehler","May 21, 2022"
GSE129477,"Methylation data from cerebral tumors of WHO grade II and III","Methylation profiling by high throughput sequencing","Homo sapiens",122,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129477/suppl",31023364;34206856,,"Edith Willscher","May 09, 2019"
GSE81006,"Methylation data from from HCT-8 human colorectal cancer (CRC) wild type cells (HCT8/WT) and its 5-FU-induced resistant cell line (HCT8/5-FU)","Methylation profiling by array","Homo sapiens",12,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81006/suppl",28045128,,"Guo Zheng","Mar 15, 2017"
GSE36278,"Methylation data from glioblastoma tumor samples","Methylation profiling by genome tiling array","Homo sapiens",142,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36278/suppl",23079654,,"Dominik Sturm","Oct 16, 2012"
GSE131013,"Methylation data from healthy, adjacent normal and tumor colon cells","Methylation profiling by genome tiling array","Homo sapiens",240,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131013/suppl",32957849;34419169,,"Victor Moreno","May 10, 2020"
GSE49576,"Methylation data from medulloblastoma tumor samples","Methylation profiling by array","Homo sapiens",83,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49576/suppl",24651015,,"Marcel Kool","Sep 02, 2014"
GSE33849,"Methylation data from normal thymocytes, 24 day pre-tumor Dnmt3b-deficient thymocytes, Wild-Type Tumors, and Dnmt3b-deficient Tumors","Methylation profiling by high throughput sequencing","Mus musculus",16,,,,22133874,,"Ryan Hlady","Nov 21, 2011"
GSE62618,"Methylation data from presentation and relapsed medulloblastoma tumour samples","Methylation profiling by genome tiling array","Homo sapiens",40,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62618/suppl",25533335,,"Ed Schwalbe","Apr 23, 2015"
GSE131482,"Methylation data from radiation-induced glioma and reference cohort","Methylation profiling by array;Methylation profiling by genome tiling array","Homo sapiens",153,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131482/suppl",34545083,,"Martin Sill","Dec 24, 2019"
GSE157131,"Methylation data from stored peripheral blood leukocytes from African American participants in the GENOA study","Methylation profiling by array","Homo sapiens",1218,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157131/suppl",32917208,,"Minjung Kho","Aug 31, 2020"
GSE56600,"Methylation data of pediatric B-cell acute leukemias","Methylation profiling by genome tiling array","Homo sapiens",227,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56600/suppl",25690899,,"Seung-Tae Lee","Feb 23, 2015"
GSE88821,"Methylation dataset of multi regional colorectal carcinoma.","Methylation profiling by genome tiling array","Homo sapiens",75,,,,28542232,,"RYUTARO UCHI","Oct 18, 2016"
GSE15801,"Methylation detection Oligonucleotide Microarray Analysis: high resolution method for CpG island methylation detection","Methylation profiling by genome tiling array","Homo sapiens",70,,"FTR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15801/suppl",19474344,,"Robert Lucito","Apr 28, 2009"
GSE15746,"Methylation detection Oligonucleotide Microarray Analysis: high resolution method for CpG island methylation detection 1","Methylation profiling by genome tiling array","Homo sapiens",52,,"FTR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15746/suppl",19474344,,"Robert Lucito","Apr 28, 2009"
GSE15747,"Methylation detection Oligonucleotide Microarray Analysis: high resolution method for CpG island methylation detection 2","Methylation profiling by genome tiling array","Homo sapiens",18,,"FTR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15747/suppl",19474344,,"Robert Lucito","Apr 28, 2009"
GSE27940,"Methylation detection Oligonucleotide Microarray Analysis: high resolution method for CpG island methylation detection 3.","Methylation profiling by genome tiling array","Homo sapiens",51,,"FTR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27940/suppl",22174824,,"Kazimierz O. Wrzeszczynski","Oct 17, 2011"
GSE58889,"Methylation disorder in CLL","Methylation profiling by high throughput sequencing","Homo sapiens",149,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58889/suppl",25490447;28959968;27818134,,"Dan Landau","Jan 01, 2015"
GSE53694,"Methylation dynamics of mouse neuron by MeDIP-seq and MRE-seq","Methylation profiling by high throughput sequencing","Mus musculus",2,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53694/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA232650",25691127,SRP034751,"Daofeng Li","Feb 20, 2015"
GSE149572,"Methylation for adult blood and cord blood samples","Methylation profiling by genome tiling array;Methylation profiling by SNP array","Homo sapiens",23,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149572/suppl",33053156,,"Jose Ramon Hernandez","Nov 27, 2020"
GSE131973,"Methylation in Adaptive Natural Killer cells after exposure to NKG2C agonist antibodies for 7 days","Methylation profiling by genome tiling array","Homo sapiens",32,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131973/suppl",,,"Aimee Merino","Jun 30, 2019"
GSE37988,"Methylation in Taiwanese HCC tumor and adjacent tissues","Methylation profiling by array","Homo sapiens",124,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37988/suppl",22234943;22976466,,"Regina Santella","May 16, 2012"
GSE35263,"Methylation in breast cancer vs. normal tissue","Methylation profiling by genome tiling array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35263/suppl",22930747,,"Marta Faryna","Sep 14, 2012"
GSE4427,"Methylation induced by the RAS oncogene","Expression profiling by array","Rattus norvegicus",6,GDS1801,"DAT;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4427/suppl",16568090,,"Christine Sers","Mar 12, 2006"
GSE72993,"Methylation interactions in Arabidopsis hybrids require RNA-directed DNA methylation and are influenced by genetic variation","Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Arabidopsis thaliana",16,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72993/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA295546",27382183;27551435,SRP063664,"Yanqiang Li","Jun 15, 2016"
GSE123676,"Methylation levels in H3.3 mutant hematopoietic stem cells.","Methylation profiling by high throughput sequencing","Mus musculus",5,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123676/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA509555",,SRP173311,"Jocelyn Charlton","Oct 07, 2019"
GSE31353,"Methylation map of 8 neuroblastoma cell lines: NGS after MBD2-capture","Methylation profiling by high throughput sequencing","Homo sapiens",8,,"BED;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31353/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA154163",23034519,SRP007898,"Maté Ongenaert","Sep 13, 2012"
GSE89648,"Methylation microarray data of human clear cell renal cell carcinoma","Methylation profiling by array","Homo sapiens",12,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89648/suppl",,,"Hailiang Feng","Nov 04, 2017"
GSE69948,"Methylation microarray studies highlight PDGFA expression as a factor in biliary atresia","Methylation profiling by genome tiling array","Homo sapiens",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69948/suppl",,,"Randolph Matthews","Jun 18, 2015"
GSE33114,"Methylation of Cancer Stem Cell-associated Wnt target genes predicts poor prognosis in colorectal cancer patients","Expression profiling by array","Homo sapiens",108,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33114/suppl",22056143,,"Rogier Versteeg","Nov 05, 2011"
GSE174261,"Methylation of Dual Specificity Phosphatase 4 Controls Cell Differentiation","Expression profiling by high throughput sequencing","Homo sapiens",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE174nnn/GSE174261/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA729047",34320342,SRP319494,"Minkui Luo","May 12, 2021"
GSE66653,"Methylation of H3K9 by G9a/GLP protects against pathological cardiac hypertrophy","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Rattus norvegicus",59,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66653/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA277628",27893464,SRP055990,"Felix Krueger","Dec 05, 2016"
GSE205932,"Methylation of HBP1 by PRMT1 inhibits its tumor-suppressive function through regulating   2 GSN-mediated actin cytoskeleton remodeling","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE205nnn/GSE205932/suppl",,,"ZHANG Tongjia","Jun 19, 2022"
GSE12315,"Methylation of Polycomb target genes in intestinal cancer is mediated by inflammation ","Methylation profiling by genome tiling array;Genome binding/occupancy profiling by genome tiling array","Mus musculus",21,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12315/suppl",19074896,,"Maria Hahn","Dec 31, 2008"
GSE176302,"Methylation of Q105 on histone H2A is part of a dynamic regulatory mechanism integrating metabolism with ribosome biogenesis through recruitment of Nhp2","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Saccharomyces cerevisiae",24,,,,34409714,,"Jennifer Maßen","Jun 08, 2021"
GSE176301,"Methylation of Q105 on histone H2A is part of a dynamic regulatory mechanism integrating metabolism with ribosome biogenesis through recruitment of Nhp2 [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Saccharomyces cerevisiae",8,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176301/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA735742",34409714,SRP323057,"Jennifer Maßen","Jun 08, 2021"
GSE176296,"Methylation of Q105 on histone H2A is part of a dynamic regulatory mechanism integrating metabolism with ribosome biogenesis through recruitment of Nhp2 [RNA-Seq]","Expression profiling by high throughput sequencing","Saccharomyces cerevisiae",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176296/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA735739",34409714,SRP323067,"Jennifer Maßen","Jun 08, 2021"
GSE76856,"Methylation of Transcription Factor YY2 Regulates its Transcriptional Activity and Cell Proliferation","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",1,,"BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76856/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA308775",29098080,SRP068438,"Wen Liu","Feb 13, 2018"
GSE96877,"Methylation of Transcription Factor YY2 Regulates its Transcriptional Activity and Cell Proliferation","Expression profiling by high throughput sequencing","Homo sapiens",4,,"BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96877/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA379974",29098080,SRP102251,"Wen Liu","Feb 13, 2018"
GSE96878,"Methylation of Transcription Factor YY2 Regulates its Transcriptional Activity and Cell Proliferation","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",5,,"BIGWIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96878/suppl",29098080,,"Wen Liu","Feb 13, 2018"
GSE125386,"Methylation of a gestational choriocarcinoma","Methylation profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125386/suppl",31357948,,"Jose Ramon Hernandez","Aug 21, 2019"
GSE8011,"Methylation of hMTase G9a on a histone-like site regulates protein complex assembly","Expression profiling by array;Methylation profiling by array","Mus musculus",10,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8011/suppl",,,"Agnes Viale","Aug 14, 2007"
GSE73668,"Methylation of histone H4 lysine 20 by PR-Set7 ensures the integrity of late replicating sequence domains in Drosophila","Genome binding/occupancy profiling by high throughput sequencing","Drosophila melanogaster",22,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73668/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA297597",27131378,SRP064393,"Jason Alan Belsky","Oct 08, 2015"
GSE97140,"Methylation of human eukaryotic elongation factor alpha (eEF1A) by a member of a novel protein lysine methyltransferase family modulates mRNA translation","Expression profiling by high throughput sequencing;Other","Homo sapiens",11,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97140/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA380795",28520920,SRP102616,"Benedikt Sebastian Nilges","May 23, 2017"
GSE86173,"Methylation of miRNA encoding genes in NSCLCs","Methylation profiling by genome tiling array","Homo sapiens",100,,"GFF;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86173/suppl",,,"Gerwin Heller","Mar 01, 2017"
GSE161407,"Methylation of osteosarcoma patients","Methylation profiling by genome tiling array","Homo sapiens",14,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE161nnn/GSE161407/suppl",35172717,,"Heidi Maria Namløs","Jan 31, 2022"
GSE116329,"Methylation of structured RNA by the m6A writer METTL16 is essential for mouse embryonic development","Expression profiling by high throughput sequencing;Other","Mus musculus;synthetic RNA",74,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116329/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA478194",30197299;33930289,SRP151443,"Ramesh Pillai","Sep 12, 2018"
GSE34733,"Methylation of the Proximal, Distal and Core Promoter of CEBPA in 572 Cases with Normal Karyotpye AML and 44 with t(8;21) Disclosed Different Frequencies but no Impact on Prognosis","Expression profiling by array","Homo sapiens",37,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34733/suppl",23383300,,"Andreas Roller","Dec 01, 2012"
GSE97522,"Methylation pattern analysis of bull semen at 10,12 and 16 months old","Methylation profiling by genome tiling array","Bos taurus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97522/suppl",29031946,,"Marc-André Sirard","Apr 08, 2017"
GSE157704,"Methylation pattern profile of mouse embryonic stem cells upon knockdown of YAP, during neuroectodermal differentiation","Methylation profiling by high throughput sequencing","Mus musculus",8,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157704/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA662504",33268382,SRP281830,"Federico Zambelli","Dec 08, 2020"
GSE75963,"Methylation profile generated by reduced representation bisulfite sequencing (RRBS) of H2O2-treated and untreated HCT116 cells","Methylation profiling by high throughput sequencing","Homo sapiens",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75963/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA305865",27733505,SRP067330,"Xianfeng Li","May 01, 2016"
GSE27374,"Methylation profile in breast cancer","Methylation profiling by genome tiling array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27374/suppl",22366991,,"Myung Soon Kim","Feb 23, 2011"
GSE57956,"Methylation profile of Hepatocellular Carcinoma","Methylation profiling by array","Homo sapiens",120,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57956/suppl",25093504,,"Lee Guat Lay Caroline","Dec 10, 2014"
GSE118872,"Methylation profile of ewing sarcoma cell lines","Methylation profiling by array","Homo sapiens",24,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118872/suppl",30420447,,"Ana Monteiro Amaral","Oct 24, 2018"
GSE112829,"Methylation profile of neuroendocrine prostate cancer models","Methylation profiling by high throughput sequencing","Homo sapiens",3,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112829/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA449098",29921838,SRP137894,"Himisha Beltran","Jun 22, 2018"
GSE49542,"Methylation profiles in non-alcoholic fatty liver disease","Methylation profiling by genome tiling array","Homo sapiens",59,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49542/suppl",23916847,,"Cynthia Moylan","Aug 30, 2013"
GSE55454,"Methylation profiles of COPD small airways","Methylation profiling by array","Homo sapiens",38,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55454/suppl",24298892,,"Wan L. Lam","Feb 28, 2014"
GSE49557,"Methylation profiles of Human kidney tubules","Methylation profiling by genome tiling array","Homo sapiens",26,,"PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49557/suppl",24098934,,"Yi-An Ko","Aug 09, 2013"
GSE47857,"Methylation profiles of MCF-10A cells infected with MBD2 lentivirus","Methylation profiling by genome tiling array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47857/suppl",24204564,,"Moshe Szyf","Jun 13, 2013"
