Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE50123,"Runx3 function in splenic NK cells","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50123/suppl",24236182,,"Joseph Lotem","Nov 18, 2013"
GSE50122,"Runx3 function in splenic NK cells (IL-2 or IL-15)","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50122/suppl",24236182,,"Joseph Lotem","Nov 18, 2013"
GSE50120,"Runx3 function in splenic NK cells activated in vivo by IL-15.","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50120/suppl",24421391,,"Joseph Lotem","Jan 22, 2014"
GSE111149,"Runx3 pioneers chromatin accessibility of cis-regulatory landscapes that drive memory CTL formation","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",54,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111149/suppl",29669249,,"Adam Getzler","Apr 19, 2018"
GSE136067,"Runx3 prevents spontaneous colitis by directing differentiation of anti-inflammatory mononuclear phagocytes","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",17,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136067/suppl",32453801,,"Dena Leshkowitz","Jun 04, 2020"
GSE107395,"Runx3 programs CD8+ T cell residency in non-lymphoid tissues and tumours","Expression profiling by high throughput sequencing;Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",44,,"BEDGRAPH;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107395/suppl",29211713,,"John Justin Milner","Dec 15, 2017"
GSE48591,"Runx3 regulated genes in splenic CD4+ dendritic cells","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48591/suppl",24204843;32453801,,"Yoram Groner","Jun 22, 2014"
GSE81888,"Runx3 regulates effector CD8 T cell differentiation and enhancer landscape","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",17,,"BED;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81888/suppl",28604718,,"Weiqun Peng","May 16, 2017"
GSE6203,"Rus etal High Na Arabidopsis accessions mapping HKT1","Genome variation profiling by array","Arabidopsis thaliana",13,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6203/suppl",17140289,,"Ivan Baxter","Nov 18, 2006"
GSE183606,"Rutaecarpine inhibits glioblastoma migration by activating the aryl hydrocarbon receptor (AhR) signaling pathway","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE183nnn/GSE183606/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA761394",34955744,SRP336034,"Yiyun Liu","Dec 07, 2021"
GSE193351,"Ruxolitinib cream in the treatment of cutaneous lichen planus: A prospective, open-label study","Expression profiling by high throughput sequencing","Homo sapiens",47,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193351/suppl",,,"Chantal McCabe","Jan 13, 2022"
GSE117247,"Ruxolitinib inhibits Cyclosporine-induced proliferation of cutaneous squamous cell carcinoma","Expression profiling by array","Homo sapiens",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117247/suppl",30185657,,"Melody Abikhair","Jul 18, 2018"
GSE179552,"Rv0500A is a transcription factor that links Mycobacterium tuberculosis environmental response and division","Expression profiling by high throughput sequencing","Mycobacterium tuberculosis str. Erdman = ATCC 35801",8,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE179nnn/GSE179552/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA744189",35167150,SRP327178,"Shumin Tan","Feb 15, 2022"
GSE194262,"Rv0500A is a transcription factor that links Mycobacterium tuberculosis environmental response with division and impacts host colonization","Expression profiling by high throughput sequencing","Mycobacterium tuberculosis",12,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE194nnn/GSE194262/suppl",35167150,,"Shumin Tan","Feb 15, 2022"
GSE8829,"Rv3133c/dosR is a transcription factor that mediates the hypoxic response of Mycobacterium tuberculosis","Expression profiling by array","Mycobacterium tuberculosis",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8829/suppl",12694625,,"SMD Staff","Aug 21, 2007"
GSE144219,"Rx-TGx: Toxicogenomic Study Of Pharmaceuticals Using RNA-Seq","Expression profiling by high throughput sequencing","Rattus norvegicus",743,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144219/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA603075",32119089,SRP247357,"Alexei A Podtelezhnikov","Feb 24, 2020"
GSE113589,"RybB-mRNA pairing in absence of the RNA chaperone Hfq in vivo","Other","Escherichia coli K-12",4,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113589/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA453157",34698252,SRP142464,"Eric Massé","Sep 22, 2021"
GSE32289,"Rybp ChIP-chip in mouse ES cells","Genome binding/occupancy profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32289/suppl",22269950,,"Takaho A. Endo","Apr 04, 2012"
GSE174147,"Rybp Modulates Embryonic Neurogenesis Involving the Notch Signaling Pathway in a PRC1-Independent Manner","Expression profiling by high throughput sequencing","Mus musculus",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE174nnn/GSE174147/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA728591",34798064,SRP319156,"wenzheng qu","Dec 29, 2021"
GSE113591,"RyhB-mRNA pairing in absence of the RNA chaperone Hfq in vivo","Other","Escherichia coli K-12",4,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113591/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA453186",34698252,SRP142466,"Eric Massé","Sep 22, 2021"
GSE58666,"S coelicolor ∆argR vs S. coelicolor M145","Expression profiling by array","Streptomyces coelicolor;Streptomyces coelicolor A3(2)",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58666/suppl",29545785,,"Alma María Botas","Aug 19, 2015"
GSE40264,"S frugiperda response to BX3 and BX1 maize mutant","Expression profiling by array","Spodoptera frugiperda",12,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40264/suppl",,,"frederique hilliou","Mar 01, 2019"
GSE35662,"S phase and HU profiles in wild-type and mutant cells","Genome variation profiling by genome tiling array","Saccharomyces cerevisiae",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35662/suppl",22615576,,"Stephen P Bell","Jun 19, 2012"
GSE313,"S-CA1","Expression profiling by array","Mus musculus",4,,,,,,"Sangdun Choi","Feb 27, 2003"
GSE314,"S-DG","Expression profiling by array","Mus musculus",4,,,,,,"Sangdun Choi","Feb 27, 2003"
GSE92773,"S-Nitrocysteine (CysNO) responsive genes transcriptome profiling modulates diverse regulatory pathways in Oryzea sativa","Expression profiling by high throughput sequencing","Oryza sativa",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92773/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA358583",,SRP095539,"Sang-Uk Lee","Dec 23, 2016"
GSE87242,"S-adenosyl-methionine treatment selectively block liver cancer cell lines transformation and invasiveness by alterations of cancer- and invasion specific transcriptome and methylome","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Homo sapiens",12,,,,,,"Wang Yan","Sep 23, 2016"
GSE87241,"S-adenosyl-methionine treatment selectively block liver cancer cell lines transformation and invasiveness by alterations of cancer- and invasion specific transcriptome and methylome (Bisulfite-Seq)","Methylation profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87241/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA343944",,SRP090312,"Wang Yan","Sep 23, 2016"
GSE87240,"S-adenosyl-methionine treatment selectively block liver cancer cell lines transformation and invasiveness by alterations of cancer- and invasion specific transcriptome and methylome (RNA-Seq)","Expression profiling by high throughput sequencing","Homo sapiens",6,,"DIFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87240/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA343945",,SRP090311,"Wang Yan","Sep 23, 2016"
GSE94055,"S-adenosylhomocysteine hydrolase participates in DNA methylation inheritance","Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94055/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA368713",,SRP097759,"V K Chaithanya Ponnaluri","Jul 01, 2017"
GSE155645,"S-adenosylhomocysteine hydrolase regulates anterior patterning in Dugesia japonica","Expression profiling by high throughput sequencing","Dugesia japonica",6,,"CSV;FASTA;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155645/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA650543",,SRP275701,"Stephen M Fuchs","Nov 01, 2021"
GSE62053,"S-adenosylmethionine (SAM) changes DNA methylation patterns in prostate cancer cells","Methylation profiling by genome tiling array","Homo sapiens",8,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62053/suppl",25631332,,"Barbara Stefanska","Mar 01, 2015"
GSE98275,"S-adenosylmethionine (SAM) treatment attenuates breast cancer growth, invasion, metastasis","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98275/suppl",29435170,,"Niaz Mahmood","Apr 28, 2017"
GSE96942,"S-adenosylmethionine decarboxylase-dependent gene expression in planktonic Bacillus subtilis NCIB3610","Expression profiling by array","Bacillus subtilis;Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96942/suppl",28546427,,"Anthony John Michael","Mar 24, 2017"
GSE48365,"S-adenosylmethionine modifies cocaine-induced DNA methylation and increases locomotor sensitization in mice","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48365/suppl",23684129,,"Kaili Anier","Jun 27, 2013"
GSE150841,"S-allylmercaptocysteine Improves NAFLD by Enhancing AhR/Nrf2-mediated Drug Metabolising Enzymes and Reducing NF-κB/IκBα and NLRP3/6-mediated Inflammation","Expression profiling by high throughput sequencing","Rattus norvegicus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150841/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA633839",,SRP262315,"Qian Yu","Jul 20, 2020"
GSE27637,"S-bacillithiolation protects against hypochlorite stress in Bacillus subtilis as revealed by transcriptomics and redox proteomics","Expression profiling by array","Bacillus subtilis subsp. subtilis str. 168",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27637/suppl",21749987,,"Ulrike Mäder","Jul 04, 2011"
GSE137448,"S-phase enriched non-coding RNAs regulate gene expression and cell cycle progression","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",96,,"BIGWIG;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137448/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA565450",32402276,SRP221619,"Manashree Damle","Apr 20, 2020"
GSE150737,"S-phase independent silencing establishment in Saccharomyces cerevisiae","Genome binding/occupancy profiling by high throughput sequencing","Saccharomyces cerevisiae",76,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150737/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA633485",32687055,SRP262117,"Davis Goodnight","May 19, 2020"
GSE37244,"S-phase time-course of Lachancea kluyveri cells","Genome variation profiling by genome tiling array","Lachancea kluyveri",24,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37244/suppl",23355306,,"AGIER nicolas","Feb 01, 2013"
GSE31769,"S. aureus expression properties of exponential ISP794 and isogenic norG mutant cells","Expression profiling by array","Staphylococcus aureus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31769/suppl",21908673,,"Paul Dunman","Sep 02, 2011"
GSE2728,"S. aureus gene expression during growth phase and/or S. aureus–PMN interaction","Expression profiling by array","Borreliella burgdorferi;Chlamydia trachomatis;Coxiella burnetii;Staphylococcus aureus;Streptococcus pyogenes;Yersinia pestis",159,,,,16148137,,"Dan Sturdevant","Sep 26, 2005"
GSE19400,"S. aureus gene expression following AFN-1252 treatment","Expression profiling by array","Staphylococcus aureus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19400/suppl",23459481,,"Matthew Wilmer Frank","Jul 02, 2010"
GSE36231,"S. aureus gene expression following growth in media containing oleic acid","Expression profiling by array","Staphylococcus aureus;Staphylococcus aureus subsp. aureus RN4220",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36231/suppl",22843840,,"Matthew Wilmer Frank","Dec 21, 2012"
GSE57340,"S. aureus gene expression of WT (USA300) vs fakAKO","Expression profiling by array","Staphylococcus aureus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57340/suppl",,,"Matthew Wilmer Frank","Aug 01, 2014"
GSE23965,"S. cerevisiae L3262: Control vs. SPT15 multiple point mutant strains, Ets2 and Ets3","Expression profiling by array","Saccharomyces cerevisiae",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23965/suppl",,,"Hye Yun Moon","Sep 01, 2013"
GSE86149,"S. cerevisiae RNA-seq in wild-type and sir2Δhst1Δ strains","Expression profiling by high throughput sequencing","Saccharomyces cerevisiae",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86149/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA340371",32071196,SRP083133,"Lisha Zhu","Feb 28, 2017"
GSE20444,"S. cerevisiae TAF5 and taf5 temperature conditional mutants grown at permissive and non-permissive temperature","Expression profiling by array","Saccharomyces cerevisiae",20,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20444/suppl",,,"Justin Harrison Layer","Mar 06, 2010"
GSE18241,"S. cerevisiae cells: control vs positive supercoiling accumulation in absence of telomere silencing after 0 and 120 min","Expression profiling by array","Saccharomyces cerevisiae",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18241/suppl",20057354;22718977,,"Benjamin Pina","Dec 01, 2009"
GSE600,"S. cerevisiae mutant with a constitutively activated Ras/cAMP pathway","Expression profiling by array","Saccharomyces cerevisiae",10,,,,14570984,,"Dawn Jones","Aug 19, 2003"
GSE50124,"S. cerevisiae wt strains: glucose vs. xylulose growth","Expression profiling by array","Saccharomyces cerevisiae",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50124/suppl",24533150,,"Zvi Tamari","Aug 23, 2013"
GSE21811,"S. coelicolor LY2517 R5- medium time course study","Expression profiling by array","Streptomyces coelicolor",25,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21811/suppl",20955611,,"Marlene Castro-Melchor","Oct 25, 2010"
GSE21809,"S. coelicolor LY2517 R5- medium time course study (Culture # 1)","Expression profiling by array","Streptomyces coelicolor",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21809/suppl",20955611,,"Marlene Castro-Melchor","Dec 19, 2012"
GSE21810,"S. coelicolor LY2517 R5- medium time course study (Culture # 2)","Expression profiling by array","Streptomyces coelicolor",13,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21810/suppl",20955611,,"Marlene Castro-Melchor","Dec 19, 2012"
GSE22399,"S. coelicolor M145 SMM medium time course study","Expression profiling by array","Streptomyces coelicolor",43,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22399/suppl",20955611,,"Marlene Castro-Melchor","Oct 25, 2010"
GSE22394,"S. coelicolor M145 SMM medium time course study (Culture # 1)","Expression profiling by array","Streptomyces coelicolor",20,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22394/suppl",20955611,,"Marlene Castro-Melchor","Dec 19, 2012"
GSE22395,"S. coelicolor M145 SMM medium time course study (Culture # 2)","Expression profiling by array","Streptomyces coelicolor",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22395/suppl",20955611,,"Marlene Castro-Melchor","Dec 19, 2012"
GSE22397,"S. coelicolor M145 SMM medium time course study (Culture # 3)","Expression profiling by array","Streptomyces coelicolor",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22397/suppl",20955611,,"Marlene Castro-Melchor","Dec 19, 2012"
GSE8107,"S. coelicolor M145 Time-course Study in R5- medium (Culture# 3)","Expression profiling by array","Streptomyces coelicolor",22,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8107/suppl",17959654;18230178;18628968,,"Salim Charaniya","Jun 19, 2007"
GSE22398,"S. coelicolor M752 SMM medium time course study","Expression profiling by array","Streptomyces coelicolor",9,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22398/suppl",20955611,,"Marlene Castro-Melchor","Oct 25, 2010"
GSE21808,"S. coelicolor WL6268 R5- medium time course study","Expression profiling by array","Streptomyces coelicolor",13,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21808/suppl",20955611,,"Marlene Castro-Melchor","Oct 25, 2010"
GSE7172,"S. coelicolor Wild Type R5- Medium Time-course Study","Expression profiling by array","Streptomyces coelicolor",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7172/suppl",17623098;18461186,,"Karthik P Jayapal","Jun 08, 2007"
GSE8084,"S. coelicolor Wild Type Time-course Study in R5- medium (Culture#1)","Expression profiling by array","Streptomyces coelicolor",8,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8084/suppl",17959654,,"Salim Charaniya","Jun 19, 2007"
GSE8086,"S. coelicolor Wild Type Time-course Study in R5- medium (Culture#2)","Expression profiling by array","Streptomyces coelicolor",19,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8086/suppl",17959654,,"Salim Charaniya","Jun 19, 2007"
GSE8108,"S. coelicolor YSK3225 R5- Medium Time-course Study (Culture #1)","Expression profiling by array","Streptomyces coelicolor",28,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8108/suppl",,,"Karthik P Jayapal","Jun 14, 2007"
GSE8109,"S. coelicolor YSK3225 R5- Medium Time-course Study (Culture #2)","Expression profiling by array","Streptomyces coelicolor",7,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8109/suppl",,,"Karthik P Jayapal","Jun 14, 2007"
GSE21807,"S. coelicolor YSK3654 R5- medium time course study","Expression profiling by array","Streptomyces coelicolor",18,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21807/suppl",20955611,,"Marlene Castro-Melchor","Oct 25, 2010"
GSE8110,"S. coelicolor YSK4425 R5- Medium Time-course Study (Culture #1)","Expression profiling by array","Streptomyces coelicolor",8,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8110/suppl",,,"Karthik P Jayapal","Jun 14, 2007"
GSE8160,"S. coelicolor YSK4425 Time-course Study in R5- medium (Culture#2)","Expression profiling by array","Streptomyces coelicolor",23,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8160/suppl",17959654;18230178,,"Salim Charaniya","Jun 23, 2007"
GSE49788,"S. coelicolor, Control (untreated) Vs Ciprofloxacin treated","Expression profiling by array","Streptomyces coelicolor;Streptomyces coelicolor A3(2)",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49788/suppl",24100886,,"Sarika Mehra","Jan 01, 2014"
