Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE187188,"ChIA-PET from B cell (ENCSR172WWJ)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",1,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187188/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187592,"ChIA-PET from B cell (ENCSR536ZNI)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",1,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187592/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE177386,"ChIA-PET from BJ (ENCSR573PZV)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177386/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE188185,"ChIA-PET from BJ (ENCSR956IXE)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",3,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE188nnn/GSE188185/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187058,"ChIA-PET from CD4-positive naive resting alpha-beta T cell (ENCSR120LMS)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",1,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187058/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187856,"ChIA-PET from CD4-positive naive resting alpha-beta T cell (ENCSR763OCG)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187856/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187222,"ChIA-PET from CD4-positive, alpha-beta T cell (ENCSR345UIQ)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187222/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187833,"ChIA-PET from CD4-positive, alpha-beta T cell (ENCSR448ZLA)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187833/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187353,"ChIA-PET from CD4-positive, alpha-beta memory T cell (ENCSR106INW)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187353/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187735,"ChIA-PET from CD4-positive, alpha-beta memory T cell (ENCSR569TBN)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",1,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187735/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187252,"ChIA-PET from CD8-positive naive resting alpha-beta T cell (ENCSR064OTE)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",1,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187252/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187220,"ChIA-PET from CD8-positive, alpha-beta T cell (ENCSR180GEY)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187220/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187245,"ChIA-PET from CD8-positive, alpha-beta T cell (ENCSR185VQH)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",1,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187245/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187123,"ChIA-PET from CD8-positive, alpha-beta memory T cell (ENCSR149TQU)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",1,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187123/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE187253,"ChIA-PET from CD8-positive, alpha-beta memory T cell (ENCSR187PXW)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",1,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187253/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE127041,"ChIA-PET from DU 145 (ENCSR672RHL)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127041/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE177612,"ChIA-PET from GM10248 (ENCSR627XQX)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177612/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE177859,"ChIA-PET from GM10248 (ENCSR825RKJ)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177859/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE127043,"ChIA-PET from GM12878 (ENCSR752QCX)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127043/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127053,"ChIA-PET from GM12878 (ENCSR981FNA)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127053/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127023,"ChIA-PET from GM12891 (ENCSR299VMZ)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127023/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127038,"ChIA-PET from GM12891 (ENCSR600ACR)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127038/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127015,"ChIA-PET from GM12892 (ENCSR033GUP)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127015/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127049,"ChIA-PET from GM12892 (ENCSR852EAX)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127049/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127014,"ChIA-PET from GM19238 (ENCSR029IXY)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127014/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127029,"ChIA-PET from GM19238 (ENCSR380UPB)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127029/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127036,"ChIA-PET from GM19238 (ENCSR527RXH)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127036/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127047,"ChIA-PET from GM19238 (ENCSR823TEV)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127047/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127012,"ChIA-PET from GM19239 (ENCSR018VOS)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127012/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127026,"ChIA-PET from GM19239 (ENCSR332ZHA)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127026/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127035,"ChIA-PET from GM19239 (ENCSR479MTN)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127035/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127044,"ChIA-PET from GM19239 (ENCSR761FUE)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127044/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127051,"ChIA-PET from GM19239 (ENCSR952NXC)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127051/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127013,"ChIA-PET from GM19240 (ENCSR025JPD)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127013/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127020,"ChIA-PET from GM19240 (ENCSR130SRF)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127020/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127024,"ChIA-PET from GM19240 (ENCSR312TUD)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127024/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127046,"ChIA-PET from GM19240 (ENCSR782XOF)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127046/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127052,"ChIA-PET from GM19240 (ENCSR980MHP)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127052/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE187637,"ChIA-PET from H1 (ENCSR543YTV)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187637/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE127034,"ChIA-PET from H9 (ENCSR478BMT)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127034/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE176721,"ChIA-PET from HCT116 (ENCSR035PVZ)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176721/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE176973,"ChIA-PET from HCT116 (ENCSR278IZK)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176973/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE177147,"ChIA-PET from HEK293 (ENCSR410UHV)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177147/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE177874,"ChIA-PET from HEK293 (ENCSR934CYB)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177874/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE177741,"ChIA-PET from HEK293T (ENCSR676KCF)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177741/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE177679,"ChIA-PET from HEK293T (ENCSR773XVD)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177679/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE127031,"ChIA-PET from HT-1197 (ENCSR386KHY)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127031/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127050,"ChIA-PET from HT-1376 (ENCSR933UZH)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127050/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE145213,"ChIA-PET from HepG2 (ENCSR146FPM)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145213/suppl",22955616,,"ENCODE DCC","Feb 12, 2020"
GSE177153,"ChIA-PET from HepG2 (ENCSR411IVB)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177153/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE177731,"ChIA-PET from HepG2 (ENCSR789ZIJ)","Other","Homo sapiens",1,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177731/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE177967,"ChIA-PET from HepG2 (ENCSR857MYZ)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177967/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE176936,"ChIA-PET from IMR-90 (ENCSR076TTY)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176936/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE127028,"ChIA-PET from Jurkat clone E61 (ENCSR361AYD)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127028/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127025,"ChIA-PET from K1 (ENCSR314HAC)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127025/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127006,"ChIA-PET from K562 (ENCSR000FDB)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127006/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127007,"ChIA-PET from K562 (ENCSR000FDC)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127007/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127008,"ChIA-PET from K562 (ENCSR000FDD)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127008/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127009,"ChIA-PET from K562 (ENCSR000FDE)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127009/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127010,"ChIA-PET from K562 (ENCSR000FDF)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127010/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127011,"ChIA-PET from K562 (ENCSR000FDG)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127011/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127027,"ChIA-PET from K562 (ENCSR338WUS)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127027/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE177471,"ChIA-PET from K562 (ENCSR597AKG)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177471/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE178015,"ChIA-PET from K562 (ENCSR880DSH)","Other","Homo sapiens",3,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE178nnn/GSE178015/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE127032,"ChIA-PET from KU-19-19 (ENCSR404HWQ)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127032/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127018,"ChIA-PET from LNCAP (ENCSR113OIR)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127018/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE177079,"ChIA-PET from MCF 10A (ENCSR403ZYJ)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177079/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE177444,"ChIA-PET from MCF 10A (ENCSR499JGQ)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE177nnn/GSE177444/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE176821,"ChIA-PET from MCF-7 (ENCSR059HDE)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176821/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE176598,"ChIA-PET from MCF-7 (ENCSR200VHL)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176598/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE127022,"ChIA-PET from MCF-7 (ENCSR255XYX)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127022/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127033,"ChIA-PET from MSLCL (ENCSR452NHL)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127033/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127045,"ChIA-PET from MSiPS (ENCSR778FXH)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127045/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE127048,"ChIA-PET from NCI-H1437 (ENCSR833CMG)","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127048/suppl",22955616,,"ENCODE DCC","Mar 03, 2019"
GSE176698,"ChIA-PET from RWPE1 (ENCSR030KAB)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176698/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
GSE187670,"ChIA-PET from RWPE1 (ENCSR617FPZ)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE187nnn/GSE187670/suppl",22955616,,"ENCODE DCC","Nov 04, 2021"
GSE176718,"ChIA-PET from SK-N-SH (ENCSR130BTG)","Other","Homo sapiens",2,,"BED;BEDPE;BIGBED;BIGINTERACT;BIGWIG;HIC;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176718/suppl",22955616,,"ENCODE DCC","Jun 15, 2021"
