Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE5232,"Expression data from Lbeta T2 cells upon activin treatment","Expression profiling by array","Mus musculus",6,GDS2167,"XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5232/suppl",,,"Ying Peng","Jul 05, 2006"
GSE31945,"Expression data from Lbx1-EGFP+ flow sorted cells from Pitx2 WT, HT, Null forelimb tissue","Expression profiling by array","Mus musculus",9,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31945/suppl",22917675;22558231,,"Adam Lee Campbell","Jun 11, 2013"
GSE83685,"Expression data from Lck-Dlx5 lymphoma","Expression profiling by array","Mus musculus",16,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83685/suppl",,,"yinfei tan","Jun 24, 2016"
GSE42088,"Expression data from Leishmania major infected human dendritic cells","Expression profiling by array","Homo sapiens",15,GDS5086,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42088/suppl",24808365,,"Michelle A Favila","Nov 08, 2012"
GSE42403,"Expression data from Ler and top1a-2 inflorescences","Expression profiling by array","Arabidopsis thaliana",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42403/suppl",25070639,,"Lei Gao","Oct 14, 2014"
GSE126945,"Expression data from Limb bud cells","Expression profiling by array","Mus musculus",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126945/suppl",34732852,,"Yoshifumi Takahata","Feb 20, 2020"
GSE146288,"Expression data from Lin- ckit+ FLT3+ hematopoietic stem and progenitor cells isolated from Cebpa wildtype and Cebpa knockout mice after FLT3L stimulation","Expression profiling by array","Mus musculus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146288/suppl",32429067,,"Karin Wagner","Jun 17, 2020"
GSE69499,"Expression data from Lineage-c-Kit+Sca-1+ (LSK) and megakaryocyte/erythroid progenitor (MEP) cells isolated from JAK2V617F/Ezh2Δ/Δ mice post JQ1 treatment","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69499/suppl",27401345,,"Goro Sashida","Jun 04, 2015"
GSE69498,"Expression data from Lineage-c-Kit+Sca-1+ (LSK) and megakaryocyte/erythroid progenitor (MEP) cells isolated from WT, Ezh2Δ/Δ, JAK2V617F, and JAK2V617F/Ezh2Δ/Δ mice","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69498/suppl",27401345,,"Goro Sashida","Jun 04, 2015"
GSE148858,"Expression data from LncRNA TROJAN knockdown breast cancer cells","Expression profiling by array","Homo sapiens",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148858/suppl",32393270,,"Xi Jin","Apr 18, 2020"
GSE48448,"Expression data from LoVo and GP5d CRC cell lines","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48448/suppl",23953112,,"Martin Enge","Aug 16, 2013"
GSE26334,"Expression data from LoVo colon cancer lines +/- constitutive LIN28B expression","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26334/suppl",21512136,,"Catrina King","Dec 29, 2010"
GSE119052,"Expression data from Low Temperature Plasma-treated primary prostate cultures","Expression profiling by array","Homo sapiens",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119052/suppl",,,"John Packer","Aug 27, 2018"
GSE7670,"Expression data from Lung cancer","Expression profiling by array","Homo sapiens",66,,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7670/suppl",17540040;19337377,,"Li-Jen Su","Aug 30, 2007"
GSE148160,"Expression data from Luteolin-treated human Neural Stem Cells (hNSCs)","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148160/suppl",34790666,,"Mariem Achour","Oct 31, 2021"
GSE57289,"Expression data from Lx-2 cells in which miR214 is repressed by LNA-antimiR-214","Expression profiling by array","Homo sapiens;Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57289/suppl",,,"Masao Honda","Apr 01, 2018"
GSE37336,"Expression data from Ly-6C- and Ly-6C+ Naive CD4 T cells","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37336/suppl",,,"Florent Dumont","Mar 01, 2013"
GSE28408,"Expression data from Ly6G+ and Ly6G- dendritic cells (DC)","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28408/suppl",23305731,,"Hironori Matsushima","Feb 01, 2013"
GSE26727,"Expression data from LysMCre/Cre and KLF2∆/∆ (LysMCre/Cre: KLF2 FL/FL) primary peritoneal macrophages treated with LPS for 6hours","Expression profiling by array","Mus musculus",6,,"CEL;CHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26727/suppl",21565532,,"Patrick Leahy","Apr 16, 2012"
GSE95405,"Expression data from M(LPS+IFNγ) and M(IL4)","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95405/suppl",,,"Jian-Yang Ao","Feb 28, 2017"
GSE69238,"Expression data from M0505 (with and without PAX2) murine ovarian surface epithelial cell lines","Expression profiling by array","Mus musculus",6,,"CEL;CHP;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69238/suppl",,,"Ensaf Alhujaily","May 27, 2015"
GSE54633,"Expression data from M0505 and STOSE murine ovarian surface epithelial cell lines","Expression profiling by array","Mus musculus",6,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54633/suppl",24672774,,"Barbara C. Vanderhyden","Feb 04, 2014"
GSE45717,"Expression data from MALD1 and MCL cases","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45717/suppl",24352646,,"Júlia Perera-Bel","Dec 23, 2013"
GSE10765,"Expression data from MALP-2-stimulated macrophages from wild-type, IRAK-2-/- and IRAK-1-/IRAK-2-/- mice","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10765/suppl",18438411,,"Osamu Takeuchi","Mar 08, 2008"
GSE68162,"Expression data from MAP3K11/GDF15 axis is a critical driver of cancer cachexia","Expression profiling by array","Mus musculus",76,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68162/suppl",27239403,,"Lorena Lerner","Apr 23, 2015"
GSE199554,"Expression data from MAT1 lncRNA knockdown UM cells","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199554/suppl",,,"hui pan","Mar 31, 2022"
GSE97533,"Expression data from MCAO or Sham operated rat blood [mRNA]","Expression profiling by array","Rattus norvegicus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97533/suppl",29113076,,"Ayako Takuma","Feb 14, 2018"
GSE97532,"Expression data from MCAO or Sham operated rat blood [miRNA]","Non-coding RNA profiling by array","Rattus norvegicus;synthetic construct",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97532/suppl",29113076,,"Ayako Takuma","Feb 15, 2018"
GSE97537,"Expression data from MCAO or Sham operated rat brain [mRNA]","Expression profiling by array","Rattus norvegicus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97537/suppl",,,"Ayako Takuma","Jul 12, 2018"
GSE147988,"Expression data from MCF-10A cell lines stably expressed with EGFP or EGFP-ARHGAP4","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147988/suppl",34524873,,"Shinji Degcuhi","Dec 29, 2021"
GSE11330,"Expression data from MCF-7 Human Breast Cancer Cells","Expression profiling by array","Homo sapiens",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11330/suppl",18456656,,"Yupeng Chen","May 02, 2009"
GSE76540,"Expression data from MCF-7 and MCF-7/ADR cells","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76540/suppl",27279912,,"Cun Wang","Jan 05, 2016"
GSE109733,"Expression data from MCF-7 breast cancer cells grown in 2D and 3D","Expression profiling by array","Homo sapiens",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109733/suppl",29695834,,"Nicole Farra","Jul 26, 2018"
GSE75570,"Expression data from MCF-7 breast cancer cells treated with CNTs, ginsenosides (Rb1 and Rg1) and  conjugates (Rb-CNTs and Rg-CNTs)","Expression profiling by array","Homo sapiens",18,,"CEL;CHP;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75570/suppl",,,"Mariya Khodakovskaya","Dec 15, 2016"
GSE68026,"Expression data from MCF-7 breast cancer cells treated with Plumbagin (PL) and its derivative Acetyl Plumbagin (AP)","Expression profiling by array","Homo sapiens",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68026/suppl",,,"Mandeep Kaur","Apr 28, 2015"
GSE94548,"Expression data from MCF-7 breast cancer cells treated with Wild Type Tomato fruit  extract (WT) and transgenic lines tomato fruit extract (L6 and L7)","Expression profiling by array","Homo sapiens",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94548/suppl",28448505,,"Mariya Khodakovskaya","Jun 12, 2017"
GSE26834,"Expression data from MCF-7 cells stimulated by Estrogen or IGF-I","Expression profiling by array","Homo sapiens",17,GDS4063,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26834/suppl",21541704,,"Chad Creighton","May 09, 2011"
GSE17460,"Expression data from MCF-7 cells transfected with miR-26a and treated or not with estradiol","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17460/suppl",19826037,,"Stephan Vagner","Aug 04, 2009"
GSE151139,"Expression data from MCF-7 cells treated with 0, 50 and 100 uM Oxyresveratrol","Expression profiling by array","Homo sapiens",9,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151139/suppl",,,"Sarayut Radapong","May 26, 2020"
GSE172175,"Expression data from MCF-7 cells treated with p300 KAT inhibitor A-485","Expression profiling by array","Homo sapiens",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE172nnn/GSE172175/suppl",34199844,,"Daiqing Liao","Jun 16, 2021"
GSE10911,"Expression data from MCF-7aro aromatase inhibitor-resistant, tamoxifen-resistant and LTEDaro lines.","Expression profiling by array","Homo sapiens",42,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10911/suppl",18559539;18677558;19897035,,"Xiwei Wu","Mar 22, 2008"
GSE6784,"Expression data from MCF10A cells subject to EGF stimulation","Expression profiling by array","Homo sapiens",13,GDS2622,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6784/suppl",17322878,,"Tal Shay","Mar 01, 2007"
GSE44187,"Expression data from MCF7 Scrambled and SIM2si cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44187/suppl",,,"Kelly C Scribner","Feb 08, 2013"
GSE50820,"Expression data from MCF7 and BT474 cell lines after long term estrogen deprivation culture","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50820/suppl",24119434,,"Nicholas Tobin","Oct 02, 2013"
GSE39693,"Expression data from MCF7 and HCC1937 cells long-term treated with everolimus","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39693/suppl",27991928,,"Miguel Angel Pujana","Dec 22, 2016"
GSE38829,"Expression data from MCF7 and MCF7-LTED cells treated with YC-1","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38829/suppl",24886537,,"Miguel Angel Pujana","Mar 17, 2014"
GSE59449,"Expression data from MCF7 breast epithelial cells in normoxic and hypoxic conditions.","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59449/suppl",32292512,,"Bhin Jin-hyuk","Dec 31, 2015"
GSE27473,"Expression data from MCF7 cell line after silencing of Estrogen receptor","Expression profiling by array","Homo sapiens",6,GDS4061,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27473/suppl",21713035,,"fahd Al-Mulla","May 01, 2011"
GSE67249,"Expression data from MCF7 cells","Expression profiling by array","Homo sapiens",2,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67249/suppl",,,"Yajun Liang","Apr 04, 2016"
GSE59908,"Expression data from MCF7 cells depleted of the cohesin subunit RAD21 and treated with estrogen or vehicle","Expression profiling by array","Homo sapiens",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59908/suppl",25542856,,"Julia Horsfield","Jan 30, 2016"
GSE69540,"Expression data from MCF7 cells treated with Neuregulin (NRG) at different times","Expression profiling by array","Homo sapiens",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69540/suppl",26364598,,"Juan Carlos Montero","Jun 04, 2015"
GSE86880,"Expression data from MCF7 cells treated with RITA or Nutlin","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86880/suppl",,,"Gema Sanz Santos","Jan 27, 2020"
GSE193542,"Expression data from MCF7 cells treated with hits from screening cytotoxic michael acceptors","Expression profiling by array","Homo sapiens",34,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193542/suppl",35530310,,"Johannes Artiaga Gubat","Feb 17, 2022"
GSE68324,"Expression data from MCF7 cells: control or tuberin-depleted","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68324/suppl",26167915,,"Miguel Angel Pujana","Apr 28, 2015"
GSE33366,"Expression data from MCF7 tumor xenografts treated with either single agent BMS754807, or Tamoxifen or Letrozole alone; or Tamoxifen or Letrozole in combination with BMS754807 for 28 days","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33366/suppl",,,"Fei Huang","Nov 02, 2011"
GSE109406,"Expression data from MCF7 wildtype and MCF7 MDMXC463A/WT cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109406/suppl",,,"Zhi-Min Yuan","Jan 20, 2018"
GSE8141,"Expression data from MCF7 wt and MCF7/HER2-18 xenografts","Expression profiling by array","Homo sapiens",65,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8141/suppl",18794137,,"Chad Creighton","Dec 01, 2008"
GSE8140,"Expression data from MCF7 wt xenografts","Expression profiling by array","Homo sapiens",14,,"CEL;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8140/suppl",18794137,,"Chad Creighton","Dec 01, 2008"
GSE7327,"Expression data from MCF7 xenografts","Expression profiling by array","Homo sapiens",7,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7327/suppl",18245484,,"Chad Creighton","Feb 14, 2008"
GSE5200,"Expression data from MCF7/BUS cell culture exposed to xenoestrogens","Expression profiling by array","Homo sapiens",24,,,,16882715,,"Toshi Shioda","Jul 01, 2006"
GSE8139,"Expression data from MCF7/HER2-18 xenografts","Expression profiling by array","Homo sapiens",51,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8139/suppl",18794137,,"Chad Creighton","Dec 01, 2008"
GSE127996,"Expression data from MCP-1-treated human kidney cancer CRL-1932 cell line","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127996/suppl",31816951,,"Chia Huei Lee","Dec 31, 2019"
GSE171491,"Expression data from MCRedAL Prostate Tumors","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171491/suppl",35122025,,"Charles Drake","Apr 06, 2021"
GSE56823,"Expression data from MDA-MB-231 breast cancer cell lines exposed to DMSO control and UF010","Expression profiling by array","Homo sapiens",6,,"CEL;CHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56823/suppl",25699604;26217556,,"Daiqing Liao","Feb 19, 2015"
GSE190596,"Expression data from MDA-MB-231 breast cancer cell lines with DAXX Knockdown","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190596/suppl",,,"Daiqing Liao","Dec 11, 2021"
GSE113427,"Expression data from MDA-MB-231 breast cancer cells","Expression profiling by array","Homo sapiens",16,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113427/suppl",23054549,,"Marnie Newell","Apr 21, 2018"
GSE33552,"Expression data from MDA-MB-231 cell line treated with Zoledronate, or Fluvastatin, or mock-treated control cells.","Expression profiling by array","Homo sapiens",40,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33552/suppl",22723339,,"Nadejda Vintonenko","Jan 01, 2012"
