Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE29952,"AEG-1 silencing induced gene expression alteration in glioma cells","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29952/suppl",27956703,,"Mengfeng Li","Jul 12, 2011"
GSE8743,"AER-ANA_Filtered bkgr.correction transf-norm","Expression profiling by array","Lactiplantibacillus plantarum;Lactiplantibacillus plantarum WCFS1",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8743/suppl",,,"L. Mariela Serrano","Aug 16, 2007"
GSE60366,"AF9 Links Histone Acetylation to DOT1L-Mediated H3K79 Methylation","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",8,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60366/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA258101",25417107,SRP045459,"Yuanxin Xi","Dec 11, 2014"
GSE76539,"AF9/MLLT3 ChIP-Seq in LPS-stimulated RAW264.7 cells","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",10,,"TDF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76539/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA307672",27105114,SRP068100,"Benjamin Sabari","Apr 21, 2016"
GSE182959,"AFF1-HEXIM1 cooperation suppresses rapid-response differentiation initiators to enforce epidermal progenitor maintenance","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",60,,"CSV;NARROWPEAK;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182959/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA758422",,SRP334520,"Xiaomin Bao","Jun 24, 2022"
GSE10659,"AFFYMETRIX ANALYSIS OF E9.5 RFC MOUSE KO EMBRYOS REVEALS ALTERED EXPR’N OF GENES IN THE CUBILIN-MEGALIN COMPLEX","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10659/suppl",18400109,,"Janee Gelineau-van Waes","Mar 17, 2008"
GSE20561,"AFP1 kO: Expression profiling analysis of embryonic and adult liver","Expression profiling by array","Mus musculus",17,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20561/suppl",,,"Martin Irmler","Jan 01, 2011"
GSE174656,"AG- and AP3- domain specific FANS RNA-seq","Expression profiling by high throughput sequencing","Arabidopsis thaliana",6,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE174nnn/GSE174656/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA730902",35595749,SRP320384,"Jose Muino","Apr 09, 2022"
GSE97078,"AG-221 as an effective and on-target therapy in IDH2 mutant AML","Expression profiling by high throughput sequencing","Mus musculus",11,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97078/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA380630",28280273,SRP102527,"Lev Kats","Apr 15, 2017"
GSE95771,"AG221 and Ruxolitinib Treatment Effects on LSKs in IDH2-R140Q JAK2-V617F Transplant Recipients","Expression profiling by high throughput sequencing","Mus musculus",15,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95771/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA378381",29355841,SRP101495,"Barbara Spitzer","Feb 22, 2018"
GSE1424,"AGAMOUS-GR time-course experiment","Expression profiling by array","Arabidopsis thaliana",10,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE1nnn/GSE1424/suppl",15254538,,"Frank Wellmer","Jul 15, 2004"
GSE171955,"AGAP2-AS1 as prognostic biomarker in low-risk clear cell renal cell carcinoma patients with progressing disease","Expression profiling by high throughput sequencing","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171955/suppl",34930263,,"Philipp Strauss","Dec 29, 2021"
GSE203175,"AGAP3: a novel BRAF-fusion partner in pediatric pancreatic acinar cell carcinoma","Genome variation profiling by SNP array","Homo sapiens",1,,"CEL;OSCHP;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE203nnn/GSE203175/suppl",,,"Thibault FABAS","May 18, 2022"
GSE182852,"AGATA: First nationwide molecular screening program in Spain for patients with advanced breast cancer","Expression profiling by array","Homo sapiens",177,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182852/suppl",34804931,,"Jordi Canes","Nov 01, 2021"
GSE9895,"AGEMAP_Adrenals","Expression profiling by array","Mus musculus",80,,,,18081424,,"Supriyo De","Dec 28, 2007"
GSE9898,"AGEMAP_Bone_Marrow","Expression profiling by array","Mus musculus",72,,,,18081424,,"Supriyo De","Dec 28, 2007"
GSE9900,"AGEMAP_Eye","Expression profiling by array","Mus musculus",80,,,,18081424,,"Supriyo De","Dec 28, 2007"
GSE9901,"AGEMAP_Gonads","Expression profiling by array","Mus musculus",78,,,,18081424,,"Supriyo De","Dec 28, 2007"
GSE9902,"AGEMAP_Heart","Expression profiling by array","Mus musculus",76,,,,18081424,,"Supriyo De","Dec 28, 2007"
GSE9904,"AGEMAP_Kidney","Expression profiling by array","Mus musculus",80,,,,18081424,,"Supriyo De","Dec 28, 2007"
GSE9905,"AGEMAP_Liver","Expression profiling by array","Mus musculus",64,,,,18081424,,"Supriyo De","Dec 28, 2007"
GSE9906,"AGEMAP_Lung","Expression profiling by array","Mus musculus",80,,,,18081424,,"Supriyo De","Dec 28, 2007"
GSE9907,"AGEMAP_Skeletal_Muscle","Expression profiling by array","Mus musculus",80,,,,18081424,,"Supriyo De","Dec 28, 2007"
GSE9908,"AGEMAP_Spleen","Expression profiling by array","Mus musculus",80,,,,18081424,,"Supriyo De","Dec 28, 2007"
GSE185260,"AGING REGULATES VIRUS-TRIGGERED ASTHMATIC AIRWAY PATHOLOGY","Expression profiling by high throughput sequencing","Mus musculus",17,,"CSV;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE185nnn/GSE185260/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA768414",,SRP339933,"Jeffery Haspel","Oct 31, 2021"
GSE76253,"AGM hematopoietic stem cells are differentially regulated by BMP and Hedgehog signalling pathways","Expression profiling by high throughput sequencing","Mus musculus",18,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76253/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA306728",26923823,SRP067686,"Elaine Dzierzak","Dec 22, 2015"
GSE17627,"AGO 1 IMMUNOPRECIPITATION MICROARRAYS","Expression profiling by array","Drosophila melanogaster",27,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17627/suppl",19696147,,"Ken Sugino","Aug 31, 2009"
GSE104053,"AGO CLIP reveals an activated network for acute regulation of brain glutamate homeostasis in ischemic stroke","Expression profiling by high throughput sequencing;Third-party reanalysis;Non-coding RNA profiling by high throughput sequencing","Homo sapiens;Mus musculus",96,,,,,,"Mariko Kobayashi","Jun 14, 2019"
GSE104034,"AGO CLIP reveals an activated network for acute regulation of brain glutamate homeostasis in ischemic stroke [dataset 1]","Expression profiling by high throughput sequencing","Mus musculus",13,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104034/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA408069",,SRP118291,"Mariko Kobayashi","Jun 14, 2019"
GSE104036,"AGO CLIP reveals an activated network for acute regulation of brain glutamate homeostasis in ischemic stroke [dataset 2]","Expression profiling by high throughput sequencing","Mus musculus",27,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104036/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA408070",,SRP118292,"Mariko Kobayashi","Jun 14, 2019"
GSE104037,"AGO CLIP reveals an activated network for acute regulation of brain glutamate homeostasis in ischemic stroke [dataset 3]","Non-coding RNA profiling by high throughput sequencing","Mus musculus",27,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104037/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA408078",,SRP118293,"Mariko Kobayashi","Jun 14, 2019"
GSE104043,"AGO CLIP reveals an activated network for acute regulation of brain glutamate homeostasis in ischemic stroke [dataset 4]","Expression profiling by high throughput sequencing","Mus musculus",11,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104043/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA408093",,SRP118295,"Mariko Kobayashi","Jun 14, 2019"
GSE104047,"AGO CLIP reveals an activated network for acute regulation of brain glutamate homeostasis in ischemic stroke [dataset 5]","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104047/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA408121",,SRP118327,"Mariko Kobayashi","Jun 14, 2019"
GSE104048,"AGO CLIP reveals an activated network for acute regulation of brain glutamate homeostasis in ischemic stroke [dataset 6]","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104048/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA408095",,SRP118313,"Mariko Kobayashi","Jun 14, 2019"
GSE104051,"AGO CLIP reveals an activated network for acute regulation of brain glutamate homeostasis in ischemic stroke [dataset 7]","Third-party reanalysis;Expression profiling by high throughput sequencing","Mus musculus",0,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104051/suppl",,,"Mariko Kobayashi","Jun 14, 2019"
GSE142677,"AGO HITS-CLIP Reveals Distinct Patterns of miRNA Regulation of Visceral and Brown Adipose Tissue Identity","Other;Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Mus musculus",35,,"BEDGRAPH;CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142677/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA597911",,SRP238924,"Sean O'Connor","Dec 28, 2019"
GSE18731,"AGO pathway","Expression profiling by genome tiling array;Non-coding RNA profiling by high throughput sequencing","Caenorhabditis elegans",6,,"CEL;GFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18731/suppl",20133686,,"Craig Mello","Feb 24, 2010"
GSE43909,"AGO-PAR-CLIP of DG75 and BCBL-1","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",4,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43909/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA188176",24668909;23895117,SRP018317,"Florian Erhard","Jun 27, 2013"
GSE139567,"AGO-bound Mature miRNAs with an Exposed 3’ end are Oligo-uridylated by TUTs and Subsequently Degraded by DIS3L2","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",25,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139567/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA580266",32488030,SRP227370,"Shuo Gu","Apr 17, 2020"
GSE128228,"AGO-bound virus-derived RNA in Influenza infected  WT and AGO4 knockout bone marrow derived macrophages performed by Immunoprecipitation following by High Throughput Sequencing","Expression profiling by high throughput sequencing","Mus musculus",16,,"PDF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128228/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA526857",32049003,SRP188319,"Kate L Jeffrey","Jan 01, 2020"
GSE113638,"AGO-iCLIP-seq analysis of Zika infected neural stem cells","Expression profiling by high throughput sequencing;Other","Homo sapiens",6,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113638/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA453487",31216479,SRP142593,"Tariq Rana","Jun 18, 2019"
GSE13605,"AGO1-dependent Small RNA in Arabidopsis Identified by High-Throughput Sequencing","Non-coding RNA profiling by high throughput sequencing","Arabidopsis thaliana",6,,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA110625",19066226,SRP000625,"James C Carrington","Nov 17, 2008"
GSE172479,"AGO104 is an RdDM effector of paramutation at the maize b1 locus","Non-coding RNA profiling by high throughput sequencing","Zea mays",7,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE172nnn/GSE172479/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA723497",,SRP315689,"Daniel Grimanelli","Apr 22, 2021"
GSE124269,"AGO2 Plasma exRNA Profiles","Other;Non-coding RNA profiling by high throughput sequencing","Homo sapiens",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124269/suppl",,,"Kendall Van Keuren-Jensen","Dec 22, 2018"
GSE141099,"AGO2 mutations impair RNA interference and human neurological development","Expression profiling by high throughput sequencing","Homo sapiens",8,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141099/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA592077",33199684,SRP233483,"Alexander Bartholomaeus","Aug 24, 2020"
GSE163938,"AGO2 protects Drosophila siRNAs and microRNAs from target-directed degradation, even in the absence of 2′-O-methylation","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing;Other","Drosophila melanogaster",36,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163938/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA688281",33853897,SRP299497,"Elena Kingston","Jan 05, 2021"
GSE203049,"AGO2 silences mobile transposons in the nucleus of quiescent cells","Genome binding/occupancy profiling by high throughput sequencing;Other;Non-coding RNA profiling by high throughput sequencing","Mus",12,,"BW;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE203nnn/GSE203049/suppl",,,"Joan A Vidigal","Jul 18, 2022"
GSE203047,"AGO2 silences mobile transposons in the nucleus of quiescent cells [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus",6,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE203nnn/GSE203047/suppl",,,"Joan A Vidigal","Jul 18, 2022"
GSE203048,"AGO2 silences mobile transposons in the nucleus of quiescent cells [RNA-seq]","Other","Mus",3,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE203nnn/GSE203048/suppl",,,"Joan A Vidigal","Jul 18, 2022"
GSE208572,"AGO2 silences mobile transposons in the nucleus of quiescent cells [miRNA-seq]","Non-coding RNA profiling by high throughput sequencing","Mus",3,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE208nnn/GSE208572/suppl",,,"Joan A Vidigal","Jul 22, 2022"
GSE93707,"AGO2-IP after miR-941 overexpression","Other","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93707/suppl",29474580,,"Haiyang Hu","Jan 01, 2019"
GSE39652,"AGO4 Regulates Entry into Meiosis and Influences Silencing of Sex Chromosomes in the Male Mouse Germline","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Mus musculus",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39652/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA171334",22863743,SRP014578,"Stephanie Renee Hilz","Aug 01, 2012"
GSE112051,"AGO4 participates in germination during salinity","Expression profiling by high throughput sequencing","Arabidopsis thaliana",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112051/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA439011",33131171,SRP136033,"Veronica Jimenez-Jacinto","Sep 30, 2019"
GSE156093,"AGO4 participates in germination during salinity","Methylation profiling by high throughput sequencing","Arabidopsis thaliana",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156093/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA656768",33131171,SRP277166,"V Miguel Palomar","Aug 13, 2020"
GSE28537,"AGO6 functions in RNA-mediated transcriptional gene silencing in shoot and root meristems in Arabidopsis thaliana","Non-coding RNA profiling by high throughput sequencing","Arabidopsis thaliana",2,,,,21998686,,"Blake C. Meyers","Dec 01, 2011"
GSE37753,"AGS cells infected with Epstein Barr Virus","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37753/suppl",22647604,,"Aron Marquitz","May 08, 2012"
GSE11893,"AHR Activation by TCDD Downregulates Sox9b Expression Producing Jaw Malformation in Zebrafish Embryos","Expression profiling by array","Danio rerio",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11893/suppl",18784347,,"Kong M Xiong","Nov 01, 2008"
GSE97636,"AHR ChIP-Seq of female mouse liver following 2 hour TCDD exposure","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",10,,"BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97636/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA382532",26582802,SRP103797,"Timothy R Zacharewski","Apr 12, 2017"
GSE97634,"AHR ChIP-Seq of male mouse liver following 2 hour TCDD exposure","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",10,,"BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97634/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA382533",28213091;31015483,SRP103796,"Timothy R Zacharewski","Apr 12, 2017"
GSE116632,"AHR ChIP-seq in lymphoblastoid cell line","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",6,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116632/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA479757",31292129,SRP152200,"Richard Weinshilboum","Jul 06, 2018"
GSE205502,"AHR ChIP-seq in primary human hepatocytes treated with TCDD","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",3,,"BED;BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE205nnn/GSE205502/suppl",,,"Sudin Bhattacharya","Jun 09, 2022"
GSE101453,"AHR IS A MASTER REGULATOR OF HIPPOCAMPAL-DEPENDENT MEMORY BY CONTROLLING NEUROGENESIS, DENDRITE GRANULE CELL MORPHOLOGY AND SYNAPTIC MATURATION","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101453/suppl",,,"JUAN DE LA PARRA","Nov 09, 2020"
GSE129978,"AHR activation in glioblastoma cells and gene expression analysis of T cells in TCL1-AT mice.","Expression profiling by array","Homo sapiens;Mus musculus",92,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129978/suppl",32818467,,"Ahmed Sadik","Aug 19, 2020"
GSE129972,"AHR activation in glioblastoma cells [FICZ_KynA]","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129972/suppl",32818467,,"Ahmed Sadik","Aug 19, 2020"
