Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE157416,"Tissue-specific transcription footprinting using RNA PolII DamID (RAPID) in C. elegans [Young adult]","Genome binding/occupancy profiling by high throughput sequencing","Caenorhabditis elegans",16,,"BAM;BEDGRAPH;CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157416/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA661264",33037050,SRP279960,"Peter Meister","Oct 28, 2020"
GSE106923,"Tissue-specific transcription reprogramming promotes liver metastasis of colorectal cancer","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",20,,"BED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106923/suppl",31811277,,"Yang Eric Li","Jun 30, 2020"
GSE106921,"Tissue-specific transcription reprogramming promotes liver metastasis of colorectal cancer (ChIP-Seq)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",12,,"BED;BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106921/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA418457",31811277,SRP125029,"Yang Eric Li","Jun 30, 2020"
GSE106920,"Tissue-specific transcription reprogramming promotes liver metastasis of colorectal cancer (RNA-Seq)","Expression profiling by high throughput sequencing","Homo sapiens",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106920/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA418656",31811277,SRP125123,"Yang Eric Li","Jun 30, 2020"
GSE150050,"Tissue-specific transcriptional imprinting and heterogeneity in human innate lymphoid cells revealed by full-length single-cell RNA-sequencing","Expression profiling by high throughput sequencing","Homo sapiens",28,,"CSV;TAR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150050/suppl",33420427,,"Luca Mazzurana","Dec 14, 2020"
GSE178225,"Tissue-specific transcriptional profiling of plasmacytoid dendritic cells reveals a hyperactivated state in chronic SIV infection","Expression profiling by high throughput sequencing","Cercocebus atys;Macaca mulatta",56,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE178nnn/GSE178225/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA737767",,SRP324111,"Steven E. Bosinger","Jun 15, 2021"
GSE34753,"Tissue-specific transcriptome analysis in nodules of Lotus japonicus","Expression profiling by array","Lotus japonicus",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34753/suppl",22432875,,"Kojiro Takanashi","Dec 29, 2011"
GSE132304,"Tissue-specific transcriptomes reveal gene expression trajectories in two maturing skin epithelial layers in zebrafish embryos","Expression profiling by high throughput sequencing","Danio rerio",23,,"TAR;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132304/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA547573",31431477,SRP200656,"Shawn J. Cokus","Aug 21, 2019"
GSE117167,"Tissue-specific transcriptomic and epigenomic profiles explain differential damage and repair of anti-cancer drug cisplatin induced DNA-adducts across mouse organs","Expression profiling by high throughput sequencing;Other","Mus musculus",32,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117167/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA481337",30659176,SRP153920,"Ogun Adebali","Jan 01, 2019"
GSE138825,"Tissue-specific transcriptomic changes associated with AmBisome treatment of mice with experimental visceral leishmaniasis","Expression profiling by high throughput sequencing","Mus musculus",19,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138825/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA577457",31976381,SRP225544,"Paul Kaye","Oct 15, 2019"
GSE140799,"Tissue-specific transcriptomic changes associated with AmBisome treatment of mice with experimental visceral leishmaniasis [LV9]","Expression profiling by array","Mus musculus",57,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140799/suppl",31976381,,"Paul Kaye","Nov 22, 2019"
GSE40380,"Tissue-specific transcriptomic profiling of Sorghum propinquum using a rice genome array","Expression profiling by array","Oryza sativa;Sorghum propinquum",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40380/suppl",23536906,,"ting zhang","Mar 31, 2013"
GSE111119,"Tissue-specific transcriptomic profiling of opium poppy (Papaver somniferum)","Expression profiling by high throughput sequencing","Papaver somniferum",9,,"GTF;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111119/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA435962",,SRP133482,"Li Guo","Sep 01, 2018"
GSE169299,"Tissue-specific transcriptomics of the Brassica napus - Sclerotinia sclerotiorum interaction uncovers novel regulators of plant immunity","Expression profiling by high throughput sequencing","Brassica napus",19,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE169nnn/GSE169299/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA716204",,SRP311601,"Philip Walker","Mar 23, 2021"
GSE63162,"Tissue-specific transcriptomics, chromosomal localization, and phylogeny of chemosensory and odorant binding proteins from the red flour beetle Tribolium castaneum reveal subgroup specificities for olfaction or more general functions","Expression profiling by high throughput sequencing","Tribolium castaneum",16,,"FA;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63162/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA266839",25523483;27751175,SRP049677,"Georg Oberhofer","Mar 01, 2015"
GSE12925,"Tissue-specific variation in DNA methylation levels along human chromosome 1","Methylation profiling by genome tiling array","Homo sapiens",69,,"PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12925/suppl",19505295,,"Barbara J. Trask","Jun 09, 2009"
GSE23893,"Tissue-type specific estrogen signaling in breast and uterine cancer cells","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",12,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23893/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA130441",21179027;21878914,SRP003480,"Cheng Wei Chang","Jan 05, 2011"
GSE200604,"Tissue-wide Mechanisms Overrule Cell-intrinsic Gene Function in Radial Neuronal Migration","Expression profiling by high throughput sequencing","Mus musculus",97,,"TAB;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE200nnn/GSE200604/suppl",,,"Florian M Pauler","Jun 30, 2022"
GSE8962,"Tissue/Cell DNaseI sensitivity/hypersensitivity screening","Genome binding/occupancy profiling by genome tiling array","Homo sapiens",59,,"BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8962/suppl",,,"John A Stamatoyannopoulos","Sep 30, 2007"
GSE11298,"Tissue/Cell DNaseI sensitivity/hypersensitivity screening II","Genome binding/occupancy profiling by genome tiling array","Homo sapiens",119,,"BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11298/suppl",,,"John A Stamatoyannopoulos","Apr 30, 2008"
GSE115805,"Tissues' transcriptome sequence of Silurus asotus","Expression profiling by high throughput sequencing","Silurus asotus",15,,"BIGWIG;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115805/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA427250",,SRP146370,"Fan ding ding","Jun 01, 2021"
GSE115804,"Tissues' transcriptome sequence of Silurus meridionalis","Expression profiling by high throughput sequencing","Silurus meridionalis",18,,"BIGWIG;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115804/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA427243",,SRP148534,"Fan ding ding","Jun 01, 2021"
GSE148239,"Titanium Tackles the Endolplasmic Reticulum: A First Genomic Study on a Titanium Anticacner Metallodrug","Expression profiling by high throughput sequencing","Homo sapiens",18,,"CSV;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148239/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA623570",32585595,SRP255608,"Yuval Tabach","Jul 07, 2020"
GSE17902,"Titanium dioxide nanoparticles exposure","Expression profiling by array","Pimephales promelas",28,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17902/suppl",,,"Barbara Joan Carter","Dec 22, 2010"
GSE99448,"Titanium induces pro-inflammatory and tissue remodeling responses in human macrophages","Expression profiling by array","Homo sapiens",96,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99448/suppl",,,"Carsten Sticht","Feb 10, 2021"
GSE189164,"Titanium with nanotopography attenuates the osteoclast-induced disruption of osteoblast differentiation by regulating histone methylation","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE189nnn/GSE189164/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA781837",35012895,SRP346891,"Rayana Longo Bighetti-Trevisan","Nov 23, 2021"
GSE73205,"Titered FOXO overexpression maintains cardiac proteostasis and ameliorates age-associated functional decline","Expression profiling by array","Drosophila melanogaster",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73205/suppl",,,"Alexander C Zambon","Jul 01, 2016"
GSE11137,"Titin splicing","Expression profiling by array","Mus musculus;Rattus norvegicus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11137/suppl",,,"wei guo","Jun 10, 2008"
GSE164502,"Title:  Leaf transcriptomics  of Catalan A. thaliana demes under alkaline and carbonated stress at 3h and 48 hours.","Expression profiling by high throughput sequencing","Arabidopsis thaliana",72,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE164nnn/GSE164502/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA691022",33513755,SRP301115,"Laura Pérez-Martín","Feb 10, 2021"
GSE79350,"Title: Aging-associated changes in microRNA expression profile of internal anal sphincter smooth muscle: Role of microRNA-133a","Expression profiling by array;Non-coding RNA profiling by array","Rattus norvegicus;synthetic construct",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79350/suppl",27634012,,"Satish Rattan","Oct 28, 2016"
GSE110240,"Title: Transcriptional profiles (mRNA-seq) of Drosophila G9aDD1 mutants and control during 0, 6 and 12 hours of paraquat oxidative stress exposure.","Expression profiling by high throughput sequencing","Drosophila melanogaster",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110240/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA433235",30860988;34030685,SRP132308,"Human Riahi Asl","Feb 01, 2019"
GSE132080,"Titrating gene expression with allelic series of CRISPR guide RNAs","Expression profiling by high throughput sequencing","Homo sapiens",6,,"CSV;MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132080/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA545894",31932729,SRP200150,"Marco Jost","Nov 18, 2019"
GSE9981,"Tlx (nr2e1)-dependent gene expression in adult neural stem cells","Expression profiling by array","Mus musculus",16,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9981/suppl",,,"Chun-Li Zhang","Dec 01, 2008"
GSE84512,"Tlx1 (Hox11) related gene expression profile after intra-splenic islet transplantation in mice","Expression profiling by array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84512/suppl",28135283,,"Hitomi Nishinakamura","Mar 01, 2017"
GSE108942,"Tma64 (eIF2D), Tma20 (MCT-1), and Tma22 (DENR) recycle post-termination 40S subunits in vivo","Other","Saccharomyces cerevisiae",14,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108942/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA429210",30146315,SRP128535,"Nicholas R Guydosh","Aug 30, 2018"
GSE44026,"Tmem88a Mediates GATA-dependent Specification of Cardiomyocyte Progenitors by Restricting Canonical WNT Signaling","Expression profiling by high throughput sequencing","Danio rerio",16,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44026/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA188349",23903195,SRP018379,"Todd Evans","Oct 21, 2013"
GSE51960,"Tmod3-/- mouse fetal liver compared with wild type","Expression profiling by array","Mus musculus",6,GDS4827,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51960/suppl",24159174,,"Velia Fowler","Oct 31, 2013"
GSE96913,"Tn-Seq and RNA-seq of Benzalkonium Chloride Treated and Untreated Acinetobacter baumannii","Other;Expression profiling by high throughput sequencing","Acinetobacter baumannii",8,,,,29437928,,"Bryan Davies","Jan 23, 2018"
GSE96745,"Tn-Seq of Benzalkonium Chloride Treated and Untreated Acinetobacter baumannii","Other","Acinetobacter baumannii",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96745/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA379541",29437928,SRP102057,"Bryan Davies","Jan 23, 2018"
GSE97883,"Tn-seq experiment with sub-inhibitory concentrations of WhiB7-specific antibiotics in Mycobacterium smegmatis","Other","Mycolicibacterium smegmatis",4,,"PDF;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97883/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA383139",,SRP104138,"Charles Thompson","Apr 18, 2017"
GSE198004,"Tn-seq of desiccated Acinetobacter baumannii","Other","Acinetobacter baumannii",8,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE198nnn/GSE198004/suppl",,,"Erin R Green","Mar 09, 2022"
GSE169564,"Tn-seq of hydroxyurea treated Bacillus subtilis cells","Other","Bacillus subtilis",22,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE169nnn/GSE169564/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA717014",34031038,SRP312004,"Lyle A. Simmons","Mar 29, 2021"
GSE58652,"Tn5 transposase and tagmentation procedures for massively scaled sequencing projects","Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus;synthetic construct",67,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58652/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA253099",25079858,SRP043417,"Rickard Sandberg","Jul 14, 2014"
GSE38198,"Tn5 transposase-mediated library preparation of single-cell cDNAs for RNA-seq","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38198/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA167516",,SRP013380,"Kenta Yashiro","May 25, 2012"
GSE171419,"TnSeq of Enterococcus faecalis OG1RF Tn mutants in biofilm and planktonic samples","Other","Enterococcus faecalis OG1RF",24,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171419/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA719423",34126766,SRP313293,"Julia Willett","Apr 03, 2021"
GSE134302,"Tnfaip2/Exoc3 driven lipid metabolism is essential for stem cell differentiation & organ homeostasis","Expression profiling by high throughput sequencing","Mus musculus;Schmidtea mediterranea",21,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134302/suppl",33300287,,"Philipp Koch","Nov 15, 2020"
GSE134301,"Tnfaip2/Exoc3 driven lipid metabolism is essential for stem cell differentiation & organ homeostasis [Mus musculus, 1]","Expression profiling by high throughput sequencing","Mus musculus",6,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134301/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA554668",33300287,SRP214678,"Philipp Koch","Nov 16, 2020"
GSE148758,"Tnfaip2/Exoc3 driven lipid metabolism is essential for stem cell differentiation & organ homeostasis [Mus musculus, 2]","Expression profiling by high throughput sequencing","Mus musculus",9,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148758/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA625650",33300287,SRP256539,"Philipp Koch","Nov 16, 2020"
GSE134300,"Tnfaip2/Exoc3 driven lipid metabolism is essential for stem cell differentiation & organ homeostasis [Schmidtea mediterranea]","Expression profiling by high throughput sequencing","Schmidtea mediterranea",6,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134300/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA554667",33300287,SRP214683,"Philipp Koch","Nov 16, 2020"
GSE32401,"Tnni2del175k mutant mice and their wild-type littermates using mRNA array and ChIP-seq","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",8,,"BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32401/suppl",,,"xiaoquan zhu","Sep 01, 2013"
GSE201531,"Tnpo3 enables EBF1 function in conditions of antagonistic Notch signaling","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",19,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201531/suppl",,,"Marc Bayer","Jul 01, 2022"
GSE69025,"To Be a Flower or Fruiting Branch: Insights Revealed by mRNA and Small RNA Transcriptomes from Different Cotton Developmental Stages","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Gossypium barbadense;Gossypium hirsutum",72,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69025/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA284336",26983497,SRP058480,"quan sun","Mar 17, 2016"
GSE18083,"To Study the effects of antioxidant on allergic airways inflammations","Expression profiling by array","Mus musculus",7,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18083/suppl",20027288;20179765,,"Sanjiv Sur","Nov 22, 2009"
GSE77895,"To a better understanding of the impact of vine nitrogen status on volatile thiols from plot to transcriptome level","Expression profiling by high throughput sequencing","Vitis vinifera",24,,"RPKM;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77895/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA311966",27498539,SRP070075,"Pierre Helwi","Feb 09, 2017"
GSE28941,"To analyze expression in the conjunctival epithelium of patients with severe dry eye disease","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28941/suppl",,,"Steven Head","Apr 29, 2011"
GSE77774,"To analyze the effect of deletion of RTA3 on the transcriptome in Candida albicans","Expression profiling by array","Candida albicans",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77774/suppl",28745020,,"Genotypic technology","Jan 05, 2017"
GSE46003,"To analyze the effect of loss of mitochondria on the transcriptome of Candida albicans","Expression profiling by array","Candida albicans",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46003/suppl",23979757;31354649,,"Sneh Lata Panwar","Dec 05, 2013"
GSE32552,"To better understand the molecular basis for modulation of glycosaminoglycans (GAGs) and proteoglycans post-UV exposure","Expression profiling by array","Homo sapiens",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32552/suppl",,,"Steven Head","Oct 03, 2011"
GSE135823,"To characterize bag3 cardiomyopathy model in adult zebrafish through RNA-Seq","Expression profiling by high throughput sequencing","Danio rerio",2,,"DIFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135823/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA560203",31492659,SRP218331,"Xiaolei Xu","Aug 15, 2019"
GSE2376,"To compare expression profiles of CD4 cells isolated from an ENU induced mouse mutant Sanroque to wildtype","Expression profiling by array","Mus musculus",4,GDS2460,"CEL;EXP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE2nnn/GSE2376/suppl",15917799,,"Teresa Lambe","Dec 31, 2005"
GSE68721,"To compare gene signature of  CLL cells from patients with high versus low lymphocyte counts","Expression profiling by array","Homo sapiens",8,,,,27076684,,"Uri Rozovski","May 12, 2015"
GSE23713,"To compare the expression profile of CD8 T cells from mice vaccinated with Ad85A via the intranasal (IN) or intradermal (ID) routes isolated from lungs or spleen.","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23713/suppl",20942964,,"Lian Ni Lee","Aug 24, 2010"
GSE32554,"To compare the levels of expression of the different glycosyltransferases in order to explain the exclusive detection of LeX in the neurons","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32554/suppl",,,"Steven Head","Oct 03, 2011"
GSE106630,"To compare the transcriptome of ompR null strains with wild-type strain of E. coli and S. Typhimurium during stress","Expression profiling by array","Escherichia coli CFT073;Escherichia coli O157:H7 str. EDL933;Escherichia coli O157:H7 str. Sakai;Escherichia coli str. K-12 substr. MG1655;Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S",19,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106630/suppl",29138484;30524381,,"smarajit chakraborty","Nov 08, 2017"
GSE106628,"To compare the transcriptome of ompR null strains with wild-type strain of E. coli during acid or osmotic stress","Expression profiling by array","Escherichia coli CFT073;Escherichia coli O157:H7 str. EDL933;Escherichia coli O157:H7 str. Sakai;Escherichia coli str. K-12 substr. MG1655",11,,"TXT;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106628/suppl",29138484,,"smarajit chakraborty","Nov 08, 2017"
GSE106629,"To compare the transcriptome of ompR null strains with wild-type strain of S. Typhimurium during  osmotic stress","Expression profiling by array","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S",8,,"TXT;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106629/suppl",29138484;30524381,,"smarajit chakraborty","Nov 08, 2017"
GSE31936,"To define the role of glycosylation in the interaction and metastatic behaviour of tumor cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31936/suppl",32582529,,"Steven Head","Sep 06, 2011"
GSE42907,"To detect CENP-A enrichment on Chromosome 1,5 &7 in C. albicans centromere deleted clones","Genome binding/occupancy profiling by high throughput sequencing","Candida albicans",14,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42907/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA183852",23439889,SRP017545,"Kaustuv Sanyal","Dec 21, 2012"
GSE65081,"To detect change of gene expression after knock-down of hormone receptor in hepatocellular carcinoma cell line","Expression profiling by array;Non-coding RNA profiling by array","Homo sapiens",4,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65081/suppl",26082033,,"Hui zhen Nie","Jan 19, 2015"
GSE64890,"To detect change of gene expression after knock-down of hormone receptor in hepatocellular carcinoma cell line [RNA]","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64890/suppl",26082033,,"Hui zhen Nie","Jan 13, 2015"
GSE65080,"To detect change of gene expression after knock-down of hormone receptor in hepatocellular carcinoma cell line [miRNA]","Non-coding RNA profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65080/suppl",26082033,,"Hui zhen Nie","Jan 19, 2015"
GSE197337,"To detect full-length genome of intron 19 of ARFGEF1 [intron19arfgef1]","Other","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE197nnn/GSE197337/suppl",,,"Trees-Juen Chuang","Feb 26, 2022"
GSE197336,"To detect full-length transcript of  ts-ARFGEF1 in MCF-7 cell [captureRNA]","Other","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE197nnn/GSE197336/suppl",,,"Trees-Juen Chuang","Feb 26, 2022"
GSE31935,"To detect the heparan sulfate proteoglycans (HSGP) core proteins that are expressed in these cell lines, so that candidates for the Sulf-2 substrate can be identified","Expression profiling by array","Homo sapiens",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31935/suppl",,,"Steven Head","Sep 06, 2011"
GSE31933,"To determine the changes in the expression of human colon cancer cells (HCT-15) untreated and treated with 5-aza-2''-deoxycytidine","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31933/suppl",,,"Steven Head","Sep 06, 2011"
GSE156964,"To determine the differentially expressed genes in cancer associated fibroblasts upon ablation of the glutamatergic synapse protein NetrinG1.","Expression profiling by high throughput sequencing;Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156964/suppl",33127842,,"suraj peri","Aug 28, 2020"
GSE156962,"To determine the differentially expressed genes in cancer associated fibroblasts upon ablation of the glutamatergic synapse protein NetrinG1. [Microarray]","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156962/suppl",33127842,,"suraj peri","Aug 28, 2020"
GSE156963,"To determine the differentially expressed genes in cancer associated fibroblasts upon ablation of the glutamatergic synapse protein NetrinG1. [RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156963/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA659668",33127842,SRP278999,"suraj peri","Aug 28, 2020"
GSE146522,"To determine the effects of non-cholesterol based sterol enriched diets on liver gene expression","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146522/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA610811",,SRP251848,"Shailendra Patel","Sep 04, 2020"
