Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE134250,"Binding of SU(VAR)3-9 partially depends on SETDB1 in the chromosomes of Drosophila melanogaster","Expression profiling by high throughput sequencing","Drosophila melanogaster",14,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134250/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA554572",31491894,SRP214579,"Daniil Maksimov","Jul 16, 2019"
GSE110657,"Binding of TMPRSS2-ERG to BAF Chromatin Remodeling Complexes Mediates Prostate Oncogenesis.","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",50,,"BROADPEAK;NARROWPEAK;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110657/suppl",30078722,,"Cigall Kadoch","Aug 02, 2018"
GSE110656,"Binding of TMPRSS2-ERG to BAF Chromatin Remodeling Complexes Mediates Prostate Oncogenesis. [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",24,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110656/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA434202",30078722,SRP132915,"Cigall Kadoch","Aug 02, 2018"
GSE110655,"Binding of TMPRSS2-ERG to BAF Chromatin Remodeling Complexes Mediates Prostate Oncogenesis.[ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",26,,"BROADPEAK;NARROWPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110655/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA434201",30078722,SRP132914,"Cigall Kadoch","Aug 02, 2018"
GSE122639,"Binding of an X-specific condensin correlates with a reduction in active histone modifications at gene regulatory elements","Genome binding/occupancy profiling by high throughput sequencing","Caenorhabditis elegans",169,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122639/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA505830",31123040,SRP169111,"Lena Annika Street","Jan 08, 2019"
GSE207361,"Binding of cyclin D1  with genomic DNA  revealed by  CHIP-seq in mouse embryonic fibroblasts (MEFs)","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",2,,"BAR;BED;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE207nnn/GSE207361/suppl",,,"Xuanmao Jiao","Jul 06, 2022"
GSE153156,"Binding of guide piRNA triggers methylation of the unstructured N-terminal region of Aub leading to assembly of the piRNA amplification complex","Non-coding RNA profiling by high throughput sequencing","Drosophila melanogaster",6,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE153nnn/GSE153156/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA641634",34210982,SRP268644,"xiawei huang","Jun 25, 2020"
GSE43086,"Binding of the C. elegans dosage compensation complex protein DPY-27","Genome binding/occupancy profiling by high throughput sequencing","Caenorhabditis elegans",2,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43086/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA184364",23795297,SRP017637,"Barbara J. Meyer","Jun 18, 2013"
GSE130584,"Binding of the Capicua repressor in response to pulses of ERK signaling in the early Drosophila embryo","Genome binding/occupancy profiling by high throughput sequencing","Drosophila melanogaster",40,,"BIGWIG;XLS;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130584/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA540683",,SRP194408,"Stanislav Y Shvartsman","Mar 05, 2020"
GSE143481,"Binding of the Treslin-MTBP Complex to Specific Regions of the Human Genome Promotes the Initiation of DNA Replication","Other","Homo sapiens",22,,"BED;BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143481/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA600737",32966791,SRP241636,"Akiko Kumagai","Sep 22, 2020"
GSE112969,"Binding of the pioneer factor FOXA1 is independent of hormonal signalling","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",28,,"NARROWPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112969/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA449633",30840881,SRP139528,"Jason Carroll","Mar 07, 2019"
GSE27663,"Binding pattern and chromatin modifications induced by AML1/ETO in human hematopoietic stem/progenitor cells","Genome binding/occupancy profiling by genome tiling array","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27663/suppl",22289984,,"Sara Alvarez","Jan 18, 2012"
GSE182492,"Binding profile of Halobacterium salinarum histone [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Halobacterium salinarum",40,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182492/suppl",34883507,,"Amy Schmid","Aug 25, 2021"
GSE119293,"Binding profile of the bZIP transcription factor, ATF-7, in C. elegans on pathogenic Pseudomonas aeruginosa","Genome binding/occupancy profiling by high throughput sequencing","Caenorhabditis elegans",14,,"NARROWPEAK;TDF;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119293/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA488661",30789901,SRP159195,"Dennis Kim","Feb 01, 2019"
GSE83354,"Binding site identification for the Epstein-Barr virus transcription factor Zta in epithelial cells","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",3,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83354/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA325662",,SRP076554,"Alison Jane Sinclair","Feb 20, 2021"
GSE20369,"Binding site turnover produces pervasive quantitative changes in TF binding between closely related Drosophila species","Genome binding/occupancy profiling by high throughput sequencing","Drosophila melanogaster;Drosophila yakuba",20,,"GFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20369/suppl",20351773;22247430,,"Michael Eisen","Feb 18, 2010"
GSE24740,"Binding targets of transcription factor E2-2 in human plasmacytoid dendritic cells","Genome binding/occupancy profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24740/suppl",21145760,,"Boris Reizis","Dec 21, 2010"
GSE104486,"Binding to RNA regulates Set1 function","Genome binding/occupancy profiling by high throughput sequencing;Other","Saccharomyces cerevisiae",12,,"BW;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104486/suppl",29071121,,"Abdessamad EL KAOUTARI","Oct 03, 2017"
GSE104485,"Binding to RNA regulates Set1 function [CRAC-seq]","Other","Saccharomyces cerevisiae",4,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104485/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA412828",29071121,SRP119246,"Abdessamad EL KAOUTARI","Oct 03, 2017"
GSE104484,"Binding to RNA regulates Set1 function [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Saccharomyces cerevisiae",8,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104484/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA412827",29071121,SRP119245,"Abdessamad EL KAOUTARI","Oct 03, 2017"
GSE86001,"Binding to SMN2 pre-mRNA-Protein complex elicits specificity for small molecule splicing modifiers","Expression profiling by high throughput sequencing","Homo sapiens",6,,"GCT;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86001/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA339972",29133793,SRP082685,"Roland Schmucki","Aug 11, 2017"
GSE139097,"Binding to the Ribosome by Eukaryotic Initiation Factor 4B Drives Yeast Translational Control in Response to Urea","Expression profiling by high throughput sequencing;Other","Saccharomyces cerevisiae",16,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139097/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA578373",35047555,SRP226217,"Sarah E. Walker","Apr 15, 2020"
GSE183665,"Binge Alcohol Disrupts Skeletal Muscle Core Molecular Clock Independent of Glucocorticoids","Expression profiling by high throughput sequencing","Mus musculus",10,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE183nnn/GSE183665/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA761654",34541876,SRP336150,"Cynthia Vied","Sep 10, 2021"
GSE92320,"Bio-Electric Field Enhancement: The Influence on MDA-MB231 Cells in Vitro","Expression profiling by array","Homo sapiens",4,,"CEL;CHP;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92320/suppl",,,"Marcy Cain Purnell","Mar 30, 2017"
GSE16915,"Bio-electrospraying the nematode Caenorhabditis elegans","Expression profiling by array","Caenorhabditis elegans",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16915/suppl",19776148,,"Stephen Sturzenbaum","Jul 02, 2009"
GSE107602,"BioProject PRJNA381064: Convergent origination of a Drosophila-like dosage compensation mechanism in a reptile lineage (Allelic Gene Expression in Anolis carolinensis, bulk tissue RNA-seq)","Expression profiling by high throughput sequencing;Other","Anolis carolinensis",15,,"VCF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107602/suppl",,,"Diego Cortez","Dec 04, 2017"
GSE100976,"BioProject PRJNA381064: Convergent origination of a Drosophila-like dosage compensation mechanism in a reptile lineage (Allelic Gene Expression in Anolis carolinensis, single-cell RNA-seq)","Genome variation profiling by high throughput sequencing","Anolis carolinensis",7,,"VCF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100976/suppl",29133310,,"Diego Cortez","Oct 27, 2017"
GSE97367,"BioProject PRJNA381064: Convergent origination of a Drosophila-like dosage compensation mechanism in a reptile lineage (Gene expression profiling in several tetrapod species, bulk tissue RNA-seq)","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Anolis carolinensis;Gallus gallus;Homo sapiens;Monodelphis domestica;Mus musculus;Ornithorhynchus anatinus;Xenopus tropicalis",197,,"BW;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97367/suppl",29133310,,"Diego Cortez","Oct 27, 2017"
GSE43462,"BioTile Identification of Differentially Methylated Regions in Tiling Microarray Data","Other","Mus musculus",10,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43462/suppl",23452827,,"Jerry Guintivano","May 24, 2013"
GSE175551,"BioVacSafe (Biomarkers for enhanced vaccine immunosafety) Influenza challenge","Expression profiling by high throughput sequencing","Homo sapiens",135,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE175nnn/GSE175551/suppl",,,"January 3rd Weiner","Jul 01, 2021"
GSE89756,"Bioaccumulation, cellular and molecular effects in adult zebrafish after exposure to cadmium sulphide quantum dots and ionic cadmium","Expression profiling by array","Danio rerio",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89756/suppl",,,"José María Lacave","May 31, 2019"
GSE17640,"Bioactive Pyridine-N-oxide Disulfides from Allium stipitatum","Expression profiling by array","Mycobacterium tuberculosis",4,,,,19093848,,"Helena I Boshoff","Aug 15, 2009"
GSE192543,"Bioactive RNA in Maternal Breastmilk","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",311,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE192nnn/GSE192543/suppl",35095859,,"Steven Hicks","Jan 11, 2022"
GSE109983,"Bioactive compound from marine sponge-derived Streptomyces sp. SBT348 inhibits staphylococcal growth and biofilm formation","Expression profiling by high throughput sequencing","Staphylococcus epidermidis RP62A",12,,"TXT;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109983/suppl",,,"Richa Bharti","May 17, 2018"
GSE10174,"Bioadhesive black rasberry gel effect on gene expression and proinflammatory proteins in human premalignant oral lesions","Expression profiling by array","Homo sapiens",26,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10174/suppl",,,"Ping Pei","Jun 01, 2008"
GSE115658,"Bioavailability of clay-adsorbed dioxin to Sphingomonas wittichii RW1 and its associated genome-wide shifts in gene expression","Expression profiling by high throughput sequencing","Rhizorhabdus wittichii",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115658/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA475689",,SRP150319,"Benli Chai","Jun 30, 2019"
GSE21545,"Biobank of Karolinska Endarterectomy (BiKE)","Expression profiling by array","Homo sapiens",223,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21545/suppl",22371308;27437576;30444878;30175270;31312755;33959644;35494231,,"Lasse Folkersen","Mar 28, 2012"
GSE20199,"Biochemical Identification of Targets of Individual MicroRNAs in Mouse Embryonic Stem Cells","Other","Mus musculus",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20199/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA125705",20975942,SRP001985,"Sophie Alexandra Hanina","Feb 27, 2010"
GSE130322,"Biochemical analysis of chromatin targeting by Tn5 transposase","Other","synthetic construct",4,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130322/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA535498",31409230,SRP193867,"Yasuyuki Ohkawa","Sep 18, 2019"
GSE97595,"Biochemical and structural insights into the function of small RNA methyltransferase Hen1 in animals","Non-coding RNA profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97595/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA382396",29703750,SRP103781,"Fengjuan Zhang","Jun 05, 2018"
GSE66478,"Biochemical fractionation of HEK293 nuclei and RNA-seq of chromatin-associated and soluble-nuclear RNA","Expression profiling by high throughput sequencing","Homo sapiens",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66478/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA277042",26257179,SRP055770,"Alex Ruthenburg","Mar 04, 2015"
GSE182500,"Biochemically distinct states of cohesin mediate formation of loop and TAD domains","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",101,,"BED;BW;COOL;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182500/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA756523",,SRP333458,"Yu Liu","Jul 24, 2022"
GSE140870,"Biochemistry of spontaneous labour (the second miRNAomic study)","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",18,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140870/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA591187",32520951,SRP231450,"Antti Haapalainen","May 01, 2020"
GSE120480,"Biochemistry of spontaneous preterm birth","Expression profiling by high throughput sequencing","Homo sapiens",18,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120480/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA493125",34429451,SRP162589,"Antti Haapalainen","Aug 10, 2021"
GSE15248,"Biocompatibility and Discovery of the Potential Applications of Magnetite (Fe3O4) Nanoparticles","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15248/suppl",21336377,,"Jameel Ahmad Khan","Mar 13, 2010"
GSE98236,"Biocompatibility assessment of functionalized magnetic mesoporous silica nanoparticles in human HepaRG cells","Expression profiling by array","Homo sapiens",71,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98236/suppl",28937306,,"Odette Prat","Sep 23, 2017"
GSE24475,"Biodiversity and functional genomics of endogenous small RNAs induced upon biotic and abiotic stresses in plant (gemsup)","Expression profiling by array;Non-coding RNA profiling by array","Arabidopsis thaliana",18,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24475/suppl",21441437,,"Soubigou-Taconnat Ludivine","Oct 12, 2010"
GSE30766,"Biodiversity and functional genomics of endogenous small RNAs induced upon biotic and abiotic stresses in plants (gemsupv2ts-7)","Expression profiling by array;Non-coding RNA profiling by array","Arabidopsis thaliana",6,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30766/suppl",,,"Soubigou-Taconnat Ludivine","Aug 01, 2011"
GSE125849,"Bioenergetic Activity is Correlated with Apomeiosis in Sorghum Ovules","Expression profiling by array","Sorghum bicolor",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125849/suppl",,,"John G. Carman","Jan 30, 2019"
GSE81804,"Bioenergetic Alterations in Colorectal Polyp and Cancer","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81804/suppl",31122841,,"Yun-Shien Lee","May 23, 2017"
GSE126172,"Bioenergetic control of synaptic plasticity by astrocytes during acute stress","Expression profiling by high throughput sequencing","Mus musculus",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126172/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA521236",32332733,SRP184236,"Giovanni Coppola","Mar 13, 2020"
GSE86908,"Bioenergetics status determines motor neuron vulnerability in spinal muscular atrophy","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86908/suppl",28426667,,"Paul Roy Heath","Apr 10, 2017"
GSE171209,"Bioengineered embryoids mimic post-implantation development in vitro [Embryoids10XG]","Expression profiling by high throughput sequencing","Mus musculus",16,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171209/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA718748",34446708,SRP312863,"Nicolas Broguiere","Apr 12, 2021"
GSE171211,"Bioengineered embryoids mimic post-implantation development in vitro [EmbryoidsTruseq3]","Expression profiling by high throughput sequencing","Mus musculus",12,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171211/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA718750",34446708,SRP312865,"Nicolas Broguiere","Apr 12, 2021"
GSE172409,"Bioengineered models of Parkinson’s Disease using Patient-derived Dopaminergic Neurons exhibit distinct Biological Profiles in a 3D Microenvironment","Expression profiling by high throughput sequencing","Homo sapiens",18,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE172nnn/GSE172409/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA723270",35044538,SRP315536,"Nicholas James Fiore","Mar 16, 2022"
GSE81850,"Bioengineered tumoral microtissues recapitulate desmoplastic reaction of pancreatic cancer","Expression profiling by array","Homo sapiens",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81850/suppl",27916739,,"Davide Cora'","Dec 14, 2016"
GSE183515,"Biofilm Formation and Virulence of Shigella flexneri is Modulated by pH","Expression profiling by high throughput sequencing","Shigella flexneri",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE183nnn/GSE183515/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA761108",34424745,SRP335874,"Thaddeus Stappnbeck","Sep 09, 2021"
GSE21604,"Biofilm dispersal of Hha13D6 vs. Hha and biofilm formation of Hha24E9 vs. Hha in E.coli K-12 BW25113 hha mutant in LBglu at 37oC","Expression profiling by array","Escherichia coli;Escherichia coli K-12",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21604/suppl",21255366,,"Thomas K. Wood","Oct 31, 2010"
