Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE168149,"Monocyte subpopulation miRNA profiling","Non-coding RNA profiling by array","Homo sapiens;synthetic construct",27,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE168nnn/GSE168149/suppl",,,"Anika Witten","Mar 28, 2022"
GSE98717,"Monocyte subsets exhibit transcriptional plasticity and a shared response to interferon in SIV-infected rhesus macaques","Expression profiling by array","Macaca mulatta",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98717/suppl",29345061,,"Kenneth C Williams","May 10, 2017"
GSE22373,"Monocyte vs Macrophage Study","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22373/suppl",20388715,,"William Hu","Jun 22, 2010"
GSE16072,"Monocyte-Derived Dendritic Cells Differ in Cytoskeleton and Cell Adhesion-Related Expression Depending on VEGF Exposure","Expression profiling by array","Homo sapiens",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16072/suppl",,,"Patricia Severino","Dec 30, 2011"
GSE157738,"Monocyte-derived DC Expression Data from Advanced Staged Melanoma Patients","Expression profiling by array","Homo sapiens",102,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157738/suppl",33051240,,"Deena Marie Maurer","Sep 10, 2020"
GSE202002,"Monocyte-derived alveolar macrophages autonomously determine severe outcome of respiratory viral infection","Expression profiling by high throughput sequencing","Mus musculus",20,,"MTX;TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE202nnn/GSE202002/suppl",35776802,,"Manfred Kopf","Jul 01, 2022"
GSE202000,"Monocyte-derived alveolar macrophages autonomously determine severe outcome of respiratory viral infection [bulk RNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE202nnn/GSE202000/suppl",,,"Manfred Kopf","Jul 01, 2022"
GSE202001,"Monocyte-derived alveolar macrophages autonomously determine severe outcome of respiratory viral infection [scRNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",4,,"MTX;TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE202nnn/GSE202001/suppl",35776802,,"Manfred Kopf","Jul 01, 2022"
GSE120543,"Monocyte-derived alveolar macrophages induced by influenza infection confer long-term antibacterial protection","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Mus musculus",71,,"BIGWIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120543/suppl",31932810,,"Andreas Wack","Jan 13, 2020"
GSE131251,"Monocyte-derived alveolar macrophages induced by influenza infection confer long-term antibacterial protection [ATAC-seq 2]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",12,,"BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131251/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA543072",31932810,SRP198478,"Andreas Wack","Jan 13, 2020"
GSE120540,"Monocyte-derived alveolar macrophages induced by influenza infection confer long-term antibacterial protection [ATAC-seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",12,,"BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120540/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA493459",31932810,SRP162705,"Andreas Wack","Jan 13, 2020"
GSE131252,"Monocyte-derived alveolar macrophages induced by influenza infection confer long-term antibacterial protection [RNA-seq 2]","Expression profiling by high throughput sequencing","Mus musculus",24,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE131nnn/GSE131252/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA543069",31932810,SRP198479,"Andreas Wack","Jan 13, 2020"
GSE120542,"Monocyte-derived alveolar macrophages induced by influenza infection confer long-term antibacterial protection [RNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",23,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120542/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA493458",31932810,SRP162753,"Andreas Wack","Jan 13, 2020"
GSE84740,"Monocyte-derived dendritic cells response to mycobacterial glycolipid, phosphatidyl-inositol mannosides (PIM)","Expression profiling by array","Homo sapiens",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84740/suppl",,,"Kenji TOYONAGA","Jan 31, 2017"
GSE10316,"Monocyte-derived dendritic cells stimulated with LPS, Poly(I:C), CD40L or a combination of IL-1-b, IL-6, TNF-a and PGE2","Expression profiling by array","Homo sapiens",13,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10316/suppl",19028597,,"Elke Krueger","Jan 29, 2009"
GSE150572,"Monocyte-derived macrophages (MDMs) treated with siRNA non-targeting control and pooled GAPLINC siRNAs","Expression profiling by high throughput sequencing","Homo sapiens",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150572/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA632848",33568531,SRP261613,"Susan Carpenter","Feb 01, 2021"
