Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE118727,"Phosphorylation of SRSF1 at Tyr-19 promotes cell proliferation in pediatric acute lymphoblastic leukemia","Expression profiling by high throughput sequencing","Homo sapiens",4,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118727/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA486552",30320932,SRP158293,"Xu Li ting","Dec 11, 2018"
GSE126371,"Phosphorylation of TET2 by AMPK is indispensable in myogenic differentiation","Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Mus musculus",28,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126371/suppl",31164154,,"Gang Li","Jun 06, 2019"
GSE126369,"Phosphorylation of TET2 by AMPK is indispensable in myogenic differentiation [MeDIP-seq]","Methylation profiling by high throughput sequencing","Mus musculus",12,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126369/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA521719",31164154,SRP185439,"Gang Li","Jun 06, 2019"
GSE126370,"Phosphorylation of TET2 by AMPK is indispensable in myogenic differentiation [RNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126370/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA521721",31164154,SRP185441,"Gang Li","Jun 06, 2019"
GSE70083,"Phosphorylation of an HP1-like protein regulates RNA-bridged heterochromatin body assembly for DNA elimination","Genome binding/occupancy profiling by high throughput sequencing;Other","Tetrahymena thermophila",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70083/suppl",26688337,,"Kazufumi Mochizuki","Dec 10, 2015"
GSE22186,"Phosphorylation of p53 Serine 46 contributes to target gene selectivity of p53","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",14,,"BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22186/suppl",21394211,,"Marion Lohrum","Mar 24, 2011"
GSE21939,"Phosphorylation of p53 Serine 46 contributes to target gene selectivity of p53 (ChIP-seq)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",6,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21939/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA129399",21394211,SRP002486,"Marion Lohrum","Mar 24, 2011"
GSE22184,"Phosphorylation of p53 Serine 46 contributes to target gene selectivity of p53 (Exon)","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22184/suppl",21394211,,"Marion Lohrum","Mar 24, 2011"
GSE125159,"Phosphorylation of the ancestral histone variant H3.3 amplifies stimulation-induced transcription","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",74,,"BW;TDF;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125159/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA515427",32699416,SRP179731,"Steven Zvi Josefowicz","May 31, 2020"
GSE141686,"Phosphorylation of the transcriptional coregulator aNAC by DNA-PKcs regulates osteoblastogenesis ","Expression profiling by high throughput sequencing","Mus musculus",6,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141686/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA594371",,SRP235277,"Asha Nair","Dec 10, 2019"
GSE151332,"Phosphorylation of the transcriptional coregulator alphaNAC by DNA-PKcs regulates osteoblastogenesis","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151332/suppl",32686190,,"Rene St-Arnaud","May 28, 2020"
GSE101535,"Phosphorylation state of ZFP24 controls oligodendrocyte differentiation","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",5,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101535/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA394741",29791837,SRP112598,"Benayahu Elbaz","Apr 10, 2018"
GSE164680,"Phosphorylation state of the histone variant H2A.X controls human stem and progenitor cell fate decisions","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",10,,"BIGWIG;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE164nnn/GSE164680/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA691549",33691101,SRP301432,"Mickie Bhatia","Mar 09, 2021"
GSE180507,"Phosphorylation-resistant Rb knockin mice develop diabetes that can be attenuated by vitamin C","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE180nnn/GSE180507/suppl",35023164,,"Eldad Zacksenhaus","Dec 16, 2021"
GSE128187,"Phosphosugar stress in Bacillus subtilis: Intracellular accumulation of mannose 6-phosphate derepresed the glcR-phoC operon from repression by GlcR","Expression profiling by array","Bacillus subtilis",16,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128187/suppl",30782637,,"Anne de Jong","Mar 13, 2019"
GSE103764,"Phosphotyrosine-mediated regulation of enterohemorhagic Escherichia coli virulence","Expression profiling by high throughput sequencing","Escherichia coli O157:H7 str. EDL933",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103764/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA401649",29487233,SRP117349,"Tracy Hazen","Feb 02, 2018"
GSE195459,"Photo-isolation chemistry for high-resolution and deep spatial transcriptome with tissue sections","Expression profiling by high throughput sequencing","Mus musculus",12,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE195nnn/GSE195459/suppl",35496796,,"Shinya Oki","May 04, 2022"
GSE186522,"Photoactivatable senolysis with single-cell resolution reverses aging","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE186nnn/GSE186522/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA774276",,SRP342989,"Donglei Shi","Oct 27, 2021"
GSE138063,"Photoactivatable-Ribonucleotide-Enhanced Crosslinking and Immunoprecipitation (PAR-CLIP) of RNA-binding proteins (RBPs), IGF2BP1 and IGF2BP3 in the K562 CML-derived cell line","Other","Homo sapiens",4,,"BED;BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138063/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA574408",31768017,SRP223437,"Bryan Chim","Feb 10, 2020"
GSE98465,"Photoactivatable-Ribonucleotide-Enhanced Crosslinking and Immunoprecipitation (PAR-CLIP) of RNA-binding proteins (RBPs), LIN28A, LIN28B Igf2bp3 and Pum2 in 220-8 mouse cell lines","Other","Mus musculus",13,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98465/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA385167",31221665,SRP106065,"Bryan Chim","Jun 27, 2019"
GSE147895,"Photoactivatable-Ribonucleotide-Enhanced Crosslinking and Immunoprecipitation (PAR-CLIP) of the RNA-binding protein (RBP) RBM4 in KBM-7 derived near-haploid human cell line, HAP1.","Other","Homo sapiens",8,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147895/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA622499",33020268,SRP254901,"Bryan Chim","Sep 03, 2020"
GSE89086,"Photobiomodulation by blue light induces a dose dependent biphasic proliferation curve in human keratinocytes","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89086/suppl",,,"Carolina Delatorre","Oct 01, 2019"
GSE89083,"Photobiomodulation by blue light induces a dose dependent biphasic proliferation curve in human keratinocytes [exp1]","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89083/suppl",,,"Carolina Delatorre","Oct 01, 2019"
GSE89084,"Photobiomodulation by blue light induces a dose dependent biphasic proliferation curve in human keratinocytes [exp2]","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89084/suppl",,,"Carolina Delatorre","Oct 01, 2019"
GSE89085,"Photobiomodulation by blue light induces a dose dependent biphasic proliferation curve in human keratinocytes [exp3]","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89085/suppl",,,"Carolina Delatorre","Oct 01, 2019"
GSE193654,"Photoconversion of MC38","Expression profiling by high throughput sequencing","Mus musculus",8,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193654/suppl",35472220,,"John Robert Ferdinand","Apr 08, 2022"
GSE132750,"Photodamage repair pathways contribute to the accurate maintenance of DNA methylome landscape upon UV exposure","Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Arabidopsis thaliana",31,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132750/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA548919",31738755,SRP201460,"Jean Molinier","Nov 01, 2019"
GSE35702,"Photoinduction of the Vibrio campbellii Type III Secretion System","Expression profiling by array","Vibrio campbellii CAIM 519 = NBRC 15631 = ATCC 25920",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35702/suppl",,,"Baochuan Lin","Oct 09, 2012"
GSE77118,"Photomixotrophic growth protein A (PmgA) regulates carbohydrate metabolism through the non-coding RNA Ncr0700/PmgR1 in the cyanobacterium Synechocystis sp. PCC 6803","Expression profiling by array","Synechocystis sp. PCC 6803",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77118/suppl",27440548,,"Stephan Klähn","Dec 19, 2016"
GSE70575,"Photomorphogenesis of Arabidopsis seedlings is accompanied by complex alternative splicing alterations","Expression profiling by high throughput sequencing","Arabidopsis thaliana",22,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70575/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA289063",27803310,SRP060410,"Andreas Wachter","Oct 23, 2016"
GSE34247,"Photooxidative stress and light acclimation in the PSII antenna-deficient ch1 mutant","Expression profiling by array","Arabidopsis thaliana",48,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34247/suppl",,,"Soubigou-Taconnat Ludivine","Dec 09, 2011"
GSE49983,"Photoperiod associated genes in the poplar bark","Expression profiling by array","Populus sp.;Populus trichocarpa",21,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49983/suppl",,,"rongshuang lin","Mar 01, 2014"
GSE3052,"Photoperiod induction of endodormancy in Vitis riparia axillary buds.","Expression profiling by array","Vitis riparia",4,,,,,,"Anne Y Fennell","Aug 05, 2005"
GSE10278,"Photoperiod regulates genes encoding melanocortin 3 and serotonin receptors, and secretogranins expressed in the dmpARC of the Siberian hamster","Expression profiling by array","Phodopus sungorus",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10278/suppl",19076271,,"Gill Campbell","Nov 29, 2008"
GSE17502,"Photoperiod regulation of grape bud dormancy","Expression profiling by array","Vitis hybrid cultivar;Vitis riparia;Vitis vinifera",84,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17502/suppl",20151315,,"PLEXdb Curator, Sudhansu Dash","Aug 06, 2009"
GSE142613,"Photoperiod-mediated Chromatin Accessibility in the Single Cell Types of Leaf Phloem and Epidermis in Arabidopsis","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Arabidopsis thaliana",19,,"BED;BW;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142613/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA597758",,SRP238835,"Liangyu Liu","Dec 09, 2020"
GSE28588,"Photoperiodic induction of gene expression in Drosophila.","Expression profiling by array","Drosophila melanogaster",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28588/suppl",35563325,,"Eran Tauber","Jul 18, 2014"
GSE129810,"Photoperiodic spectral tuning of carbon metabolism in heterotrophic marine flavobacteria","Expression profiling by high throughput sequencing","Siansivirga zeaxanthinifaciens CC-SAMT-1",8,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129810/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA532887",31960903,SRP192585,"Asif Hameed","Apr 15, 2020"
GSE144677,"Photoperiodic time-series mRNASeq assays of the sheep pars tuberalis","Expression profiling by high throughput sequencing","Ovis aries",60,,"GTF;TSV;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144677/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA391103",32855407,SRP110487,"Matthew M Hindle","Feb 04, 2020"
GSE72691,"Photophysiological and Genetic Factors Underlying Fast Photosynthetic Growth of Unicellular Cyanobacterium Synechococcus sp. PCC 7002","Expression profiling by high throughput sequencing","Synechococcus sp. PCC 7002",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72691/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA294693",27568004,SRP063309,"Ryan McClure","Sep 04, 2015"
GSE138097,"Photoreceptor Otx2 cKO","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138097/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA574601",34475267,SRP223505,"PASQUALE PENSIERI","Sep 28, 2019"
GSE19261,"Photoreceptor control of shoot meristem activity and leaf initiation","Expression profiling by array","Arabidopsis thaliana",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19261/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Dec 05, 2009"
GSE87329,"Photorespiration is crucial to the dynamic response of photosynthetic metabolism and stomatal movement to altered CO2 availability","Expression profiling by high throughput sequencing","Arabidopsis thaliana",22,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87329/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA344394",27702693,SRP090416,"Andreas PM Weber","Oct 15, 2016"
GSE80158,"Photorespiratory stress  low CO2 conditions","Expression profiling by array","Arabidopsis thaliana",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80158/suppl",27246095,,"Patrick Willems","Jun 10, 2016"
GSE77171,"Photorespiratory stress in catalase deficient plants","Expression profiling by high throughput sequencing","Arabidopsis thaliana",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77171/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA309655",27225899;27246095,SRP068836,"Patrick Willems","Jun 10, 2016"
GSE169244,"Photosensitivity and c-GAS-dependent type I IFN activation in lupus patients with TREX1 deficiency","Expression profiling by high throughput sequencing","Homo sapiens",8,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE169nnn/GSE169244/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA715774",,SRP311382,"Claudia Günther","May 03, 2021"
GSE87343,"Photosynthesis in C3-C4 intermediate Moricandia species","Expression profiling by high throughput sequencing","Moricandia arvensis;Moricandia moricandioides;Moricandia suffruticosa",11,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87343/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA344463",28110276,SRP090462,"Andreas PM Weber","Oct 01, 2016"
GSE141456,"Photothermal Modulation of Human Stem Cells Using Light-responsive 2D Nanomaterials","Expression profiling by high throughput sequencing","Homo sapiens",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141456/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA593516",32461372,SRP234710,"Irtisha Singh","Jun 29, 2020"
GSE197666,"Phototoxic effects of nonlinear optical microscopy on cell cycle, oxidative states, and gene expression","Expression profiling by high throughput sequencing","Mus musculus",20,,"SF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE197nnn/GSE197666/suppl",,,"Xinyi Zhang","Mar 06, 2022"
GSE45808,"Phrenic neuron determinant gain-of-function screen in M. musculus ES cell-derived motor neurons","Expression profiling by array","Mus musculus",72,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45808/suppl",24496616,,"Eric Blanc","Oct 01, 2013"
GSE45809,"Phrenic neuronal determinants screen in M.Musculus","Expression profiling by array","Mus musculus",83,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45809/suppl",24496616,,"Eric Blanc","Oct 01, 2013"
GSE45807,"Phrenic neuronal determinants screen in M.Musculus [1]","Expression profiling by array","Mus musculus",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45807/suppl",24496616,,"Eric Blanc","Oct 01, 2013"
GSE26977,"PhyK, PhyR, σT and σU regulons","Expression profiling by array","Caulobacter vibrioides CB15;Caulobacter vibrioides NA1000",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26977/suppl",21564331,,"Rogerio Lourenco","Dec 21, 2011"
GSE111835,"PhyloChip-based characterization of stool samples from Familial Mediterranean Fever patients and the effects of probiotic Lactobacillus acidophilus INMIA 9602 Er 317/402","Other","Archaea;Bacteria;human gut metagenome",166,,"CEL;TXT;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111835/suppl",,,"Yvette M Piceno","Mar 16, 2018"
GSE58251,"PhyloChip-based characterization of wastewater reactors","Other","Bacteria;mixed sample",46,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58251/suppl",25148472,,"Yvette M Piceno","Jun 06, 2014"
GSE22376,"Phyloepigenetic comparison of apes","Methylation profiling by high throughput sequencing","Homo sapiens;Pan troglodytes;Pongo pygmaeus",11,,"TXT;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22376/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA127641",21908772,SRP002637,"Dario Boffelli","Sep 09, 2011"
GSE20259,"Phylogenetic & expression analysis of the bHLH transcription factor family: genomic approach to cellular differentiation","Expression profiling by array","Rattus norvegicus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20259/suppl",18557763,,"Michael K Skinner","Feb 11, 2010"
GSE18523,"Phylogenetic footprinting and transcriptome profiling reveal new roles for two Bacillus cereus two-component systems","Expression profiling by array","Bacillus cereus ATCC 14579",4,,,,,,"Mark de Been","Dec 31, 2014"
GSE56119,"Phylogenetic patterns in the microbial response to resource availability: amino acid incorporation in San Francisco Bay","Non-coding RNA profiling by array","marine metagenome",5,,"PAIR;TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56119/suppl",,,"Xavier Mayali","Mar 26, 2014"
GSE23606,"Phylogenetic, microbiological and glycoside hydrolase diversities within the extremely thermophilic, plant biomass-degrading genus Caldicellulosiruptor","Genome variation profiling by array","Caldicellulosiruptor acetigenus;Caldicellulosiruptor bescii;Caldicellulosiruptor hydrothermalis;Caldicellulosiruptor kronotskyensis;Caldicellulosiruptor owensensis;Caldicellulosiruptor saccharolyticus",6,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23606/suppl",20971878,,"Robert M Kelly","Nov 29, 2010"
GSE148558,"Phylogenomic Analysis of R2R3 MYB Transcription Factors in Sorghum and their Role in Conditioning Biofuel Syndrome","Expression profiling by high throughput sequencing","Sorghum bicolor",4,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148558/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA625037",,SRP256272,"Manoj K. Sharma","Apr 30, 2022"
GSE179302,"Physical Activity Moderates Inflammatory Gene Expression in Rheumatoid Arthritis","Expression profiling by high throughput sequencing","Homo sapiens",35,,"CSV;TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE179nnn/GSE179302/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA743095",,SRP326717,"Marina Sirota","Sep 01, 2021"
GSE150620,"Physical activity modulates macrophage phenotype in mammary tissue and inhibits tumor progression","Expression profiling by high throughput sequencing","Mus musculus",22,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150620/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA632925",33123481,SRP261692,"Donald M. Lamkin","May 15, 2020"
GSE65474,"Physical and functional CSL-p53 interactions underlie control of cancer stromal cell evolution","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",6,,"BED;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65474/suppl",26302407;31467287,,"Paola Ostano","Aug 24, 2015"
GSE59942,"Physical and functional CSL-p53 interactions underlie control of cancer stromal cell evolution [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",3,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59942/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA257105",26302407;31467287,SRP045116,"Paola Ostano","Aug 24, 2015"
GSE65473,"Physical and functional CSL-p53 interactions underlie control of cancer stromal cell evolution [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",3,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65473/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA274128",26302407,SRP052998,"Paola Ostano","Aug 24, 2015"
GSE128063,"Physical and functional compartmentalization of archaeal chromosomes","Other;Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Sulfolobus acidocaldarius;Sulfolobus islandicus",94,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128063/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA526225",31539494,SRP187965,"Naomichi Takemata","Sep 19, 2019"
