Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE140729,"  Structure of LINC00511-siRNA-conjugated nanobubbles and improvement of cisplatin sensitivity on triple negative breast cancer","Expression profiling by high throughput sequencing","Homo sapiens",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140729/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA590703",32497336,SRP230792,"Bolin Wu","Sep 03, 2020"
GSE3175," 3-Methylcholanthrene treated Rat","Expression profiling by array","Mus musculus;Rattus norvegicus",3,,,,,,"Aaron Vollrath","Dec 22, 2005"
GSE122009," A Multiplexed Barcodelet Single-Cell RNA-Seq Approach Elucidates Combinatorial Signaling Pathways that Drive ESC Differentiation","Expression profiling by high throughput sequencing","Mus musculus",20,,"CSV;FA;MTX;TSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122009/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA503119",32459995,SRP167310,"Richard I Sherwood","May 26, 2020"
GSE141530," A gastruloid model of the interaction between embryonic and extra-embryonic cell types","Expression profiling by high throughput sequencing","Mus musculus",6,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141530/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA593815",35707767,SRP234885,"Stefan Semrau","Jun 16, 2022"
GSE128498," Arabidopsis PP6 phosphatases dephosphorylate PIF proteins to repress photomorphogenesis.","Expression profiling by high throughput sequencing","Arabidopsis thaliana",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128498/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA527851",31527236,SRP188768,"xiaodan yu","Sep 04, 2019"
GSE3170," Barley single feature polymorphisms and drought stress gene expression","Expression profiling by array","Hordeum vulgare",21,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE3nnn/GSE3170/suppl",16118260,,"xinping cui","Aug 25, 2005"
GSE73035," Bioenergetic cues shift FXR splicing towards FXRα2 to modulate hepatic lipolysis and fatty acid metabolism ","Expression profiling by array","Mus musculus",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73035/suppl",26909306,,"Karin Dahlman-Wright","Sep 28, 2015"
GSE113895," Cardiac-specific developmental and epigenetic functions of Jarid2 during embryonic development","Genome binding/occupancy profiling by genome tiling array","Mus musculus",3,,"FTR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113895/suppl",29891551,,"Youngsook Lee","May 02, 2018"
GSE90599," Che-1 sustains hypoxic response of colorectal cancer cells by affecting Hif-1α stabilization","Expression profiling by high throughput sequencing","Homo sapiens",4,,"BIGWIG;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90599/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA356445",28214471,SRP094652,"Matteo Pallocca","Jun 12, 2017"
GSE160087," Chromatin landscape associated with sexual differentiation in a UV sex determination system ","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Ectocarpus sp. Ec457;Ectocarpus sp. Ec460",44,,"BED;BW;TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE160nnn/GSE160087/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA671807",,SRP288556,"Olivier GODFROY","Mar 21, 2022"
GSE151475," Circular RNA circGNAQ acts as the sponge of miR-146a-5p to delay endothelial cell senescence and atherosclerosis progression","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151475/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA635925",34552819,SRP265295,"weipeng Wu","Jun 18, 2020"
GSE119311," Comparative transcriptomics of Aspergillus niger when deleted or overexpressed for the putative transcription factors MjkA, MjkB and the histon deactelyase HdaX","Expression profiling by high throughput sequencing","Aspergillus niger",28,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119311/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA488723",30496528,SRP159238,"Paul Schäpe","Nov 07, 2018"
GSE75547," Determine the effects of Hdac3 deletion on H3K27ac profiles in murine chondrocytes[ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75547/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA304519",27507649,SRP066838,"Jennifer Jane Westendorf","Aug 10, 2016"
GSE75549," Determine the effects of Hdac3 deletion on H3K27ac profiles in murine chondrocytes[RNA-Seq]","Expression profiling by high throughput sequencing","Mus musculus",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75549/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA304518",27507649,SRP066839,"Jennifer Jane Westendorf","Aug 10, 2016"
GSE176002," Directional capacity of human mesenchymal stem cells to support hematopoietic stem cell proliferation in vitro","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176002/suppl",35134469,,"Pooria Safarzadeh Kozani","May 28, 2022"
GSE13982," Effect of CORM-2 on E. coli transcriptome","Expression profiling by array","Escherichia coli;Escherichia coli str. K-12 substr. MG1655",8,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13982/suppl",19246752,,"Lígia Santos Nobre","Dec 17, 2008"
GSE6363," Effect of day-length shortening on gene expression on pea aphid heads","Expression profiling by array","Acyrthosiphon pisum",12,,,,17785197,,"Denis TAGU","Nov 28, 2006"
GSE98427," Epigenetic activation during Th17 cell differentiation is impaired after TRIM28 deletion","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",8,,"TDF;TXT;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98427/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA385079",29651155,SRP106014,"Huiping Lu","Feb 22, 2018"
GSE15710," Evolutionary divergence in the fungal response to fluconazole revealed by soft clustering (S. cerevisiae, C. glabrata, K. lactis)","Expression profiling by array","Kluyveromyces lactis;Saccharomyces cerevisiae;[Candida] glabrata",90,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15710/suppl",20653936,,"Dwight Kuo","Jul 08, 2010"
GSE10775," Expression profiling of mammalian Schwann cells in response to treatment with NRG and/or IGF","Expression profiling by array","Rattus norvegicus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10775/suppl",19920079,,"Pedro Echave","Mar 18, 2008"
GSE115357," FBXO11-Mediated Proteolysis of BAHD1 Relieves PRC2-dependent Transcriptional Repression in Erythropoiesis","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",50,,"BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115357/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA474683",,SRP149805,"Mitch Weiss","Dec 31, 2020"
GSE71780," Functional interdependency of BRD4 and DOT1L in MLL leukaemia","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",33,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71780/suppl",27294782,,"Mark Dawson","Jun 12, 2016"
GSE14951," Gene expression profile in human orthotopic liver transplantation","Expression profiling by array","Homo sapiens",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14951/suppl",17192907,,"Lucio Nitsch","Oct 01, 2009"
GSE11911," Gene expression profiling of experimental asthma reveals a possible role of paraoxonase-1 in asthma ","Expression profiling by array","Mus musculus",12,,,,19556304;32180797,,"Gergely Tolgyesi","Jul 06, 2009"
GSE3028," Genomic and Proteomic Characterization of Sessile and Planktonic Campylobacter jejuni NCTC 11168","Expression profiling by array","Campylobacter jejuni",4,,,,16436444,,"John H Nash","Jul 29, 2005"
GSE99907," H3K36me3 protects the mouse epigenome from single nucleotide variations [CGH]","Genome variation profiling by genome tiling array","Mus musculus",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99907/suppl",,,"Jin Sun","Aug 01, 2019"
GSE99154," H3K36me3 protects the mouse epigenome from single nucleotide variations [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99154/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA387442",,SRP107767,"Jin Sun","Aug 01, 2019"
GSE99155," H3K36me3 protects the mouse epigenome from single nucleotide variations [mRNA-Seq]","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99155/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA387443",,SRP107768,"Jin Sun","Aug 01, 2019"
GSE106600," HM450K-based DNA methylation analysis of normal and Chronic Phase-Chronic Myeloid Leukemia (CP-CML)","Methylation profiling by genome tiling array","Homo sapiens",23,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106600/suppl",29575763;34298798,,"franck court","Mar 30, 2018"
GSE89409," HOXA5 is a survival locus associated with chromosome 7 gain in IDH-wildtype glioblastoma","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89409/suppl",29632085,,"Sonali Arora","Apr 09, 2018"
GSE183212," Human resident memory T cells exit the skin and mediate systemic Th2-driven inflammation.","Expression profiling by high throughput sequencing","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE183nnn/GSE183212/suppl",34643646,,"Georg Stary","Sep 24, 2021"
GSE159419," IL-22-dependent dysbiosis and mononuclear phagocyte depletion contribute to steroid-resistant gut graft-versus-host disease in mice","Other","Mus musculus",145,,,,33547295,,"Defu Zeng","Dec 27, 2020"
GSE111758," Identification differentially expressed genes in the mouse testis caused by Prss54 deficiency","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE111nnn/GSE111758/suppl",,,"Xuan Shang","Mar 14, 2018"
GSE8404," Influence of Water Chemistry on Toxicogenomics of Chronic Lead Toxicity to the Fathead Minnow (Pimephales promelas)","Expression profiling by array","Pimephales promelas",30,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8404/suppl",18346799,,"Edward Mager","Apr 07, 2008"
GSE43135," Inhibition of Melanoma Growth by Small Molecules that Promote the Mitochondrial Localization of ATF2  ","Expression profiling by array","Homo sapiens",2,,,,23589174,,"Eric Lau","Dec 28, 2012"
GSE185066," Local euchromatin enrichment in lamina-associated domains anticipates their re-positioning in the adipogenic lineage","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",82,,"BED;BEDGRAPH;BROADPEAK;BW;NARROWPEAK;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE185nnn/GSE185066/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA767578",35410387,SRP339470,"Philippe Collas","Mar 21, 2022"
GSE150423," Lsh/HELLS is required for B lymphocyte development and immunoglobulin class switch recombination ","Other","Mus musculus",13,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150423/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA632014",32727902,SRP261327,"Kathrin Muegge","Jul 30, 2020"
GSE35920," Microarray analysis of the intestinal host response in Giardia duodenalis assemblage E infected calves","Expression profiling by array","Bos taurus",8,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35920/suppl",22848418,,"Robert W Li","Apr 08, 2012"
GSE4792," Monopolar attachment of sister kinetochores at meiosis I requires casein kinase 1.","Genome binding/occupancy profiling by genome tiling array","Saccharomyces cerevisiae",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4792/suppl",16990132,,"Katsuhiko Shirahige","Sep 23, 2006"
GSE117314," N6-methyladenosine mRNA marking promotes selective translation of regulons required for human erythropoiesis [CUT&RUN]","Other","Homo sapiens",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117314/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA481752",31601799,SRP154358,"Sonali Arora","Aug 12, 2019"
GSE105779," N6-methyladenosine mRNA marking promotes selective translation of regulons required for human erythropoiesis [crispr]","Other","Homo sapiens",17,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105779/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA415385",31601799,SRP120963,"Sonali Arora","Aug 12, 2019"
GSE65884," PDGFRα+ cells in ESC cultures represent the in vitro equivalent of the pre-implantation primitive endoderm precursors ","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65884/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA275302",28089671,SRP054972,"Antonio Lo Nigro","Apr 22, 2016"
GSE112448," Polarized B -cell functions ","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112448/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA446049",35359922,SRP136642,"Sophie Hillion","Apr 01, 2019"
GSE113617," RNA biotype-associated molecular classification  in hepatitis B-related hepatocellular carcinoma","Expression profiling by high throughput sequencing","Homo sapiens",78,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113617/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA453401",,SRP142543,"Hyun Goo Woo","Apr 01, 2022"
GSE50984," RNA helicase Spn-E is required to maintain Aub and AGO3 protein levels for piRNA silencing in the germline of Drosophila","Non-coding RNA profiling by high throughput sequencing","Drosophila melanogaster",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50984/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA219479",27320195,SRP030011,"Sergei Ryazansky","Jun 08, 2016"
GSE9071," Reprogramming human somatic cells to a pluripotent state","Expression profiling by array","Homo sapiens",21,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9071/suppl",,,"Victor Ruotti","Jan 01, 2008"
GSE5488," Salt Induced Hypertensive Disease Results in Over Expression of Matricellular Genes in Cerebral Arteries","Expression profiling by array","Rattus norvegicus",6,,,,18156195,,"Karen M. Lounsbury","Aug 09, 2007"
GSE76224," Single-cell epigenomic variability reveals functional cancer heterogeneity","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",12,,"BW;NARROWPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76224/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA306685",28118844,SRP067660,"Howard Chang","Dec 12, 2016"
GSE98380," Targeting the MTF2-MDM2 Axis Sensitizes Refractory Acute Myeloid Leukemia to Chemotherapy ","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",30,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98380/suppl",30115703,,"William Stanford","Jul 31, 2018"
GSE98378," Targeting the MTF2-MDM2 Axis Sensitizes Refractory Acute Myeloid Leukemia to Chemotherapy [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",24,,"BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98378/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA384956",,SRP105766,"William Stanford","Jul 31, 2018"
GSE98343," Targeting the MTF2-MDM2 Axis Sensitizes Refractory Acute Myeloid Leukemia to Chemotherapy [RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",6,,"DIFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98343/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA384957",30115703,SRP105765,"William Stanford","Jul 31, 2018"
GSE145387," The Transcriptional Repressors VAL1 and VAL2 Recruit PRC2 for Genome-wide Polycomb Silencing in Arabidopsis","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Arabidopsis thaliana",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145387/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA607059",33270882,SRP249704,"Liang Bing Yuan","Nov 06, 2020"
GSE151797," The shift from early to late types of ribosomes in zebrafish development involves changes at a subset of rRNA 2’-O-Me sites","Other","Danio rerio",18,,"FA;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151797/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA637293",32912962,SRP265951,"Nicolai Krogh","Oct 01, 2020"
GSE73783," Three-dimensional disorganisation of the cancer genome occurs coincident with long range genetic and epigenetic alterations [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",3,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73783/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA297886",27053337,SRP064525,"Joanna Achinger-Kawecka","Apr 04, 2016"
GSE73782," Three-dimensional disorganisation of the cancer genome occurs coincident with long range genetic and epigenetic alterations [Hi-C]","Other","Homo sapiens",13,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73782/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA297887",27053337,SRP064524,"Joanna Achinger-Kawecka","Apr 04, 2016"
GSE73784," Three-dimensional disorganisation of the cancer genome occurs coincident with long range genetic and epigenetic alterations [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73784/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA297885",27053337,SRP064527,"Joanna Achinger-Kawecka","Apr 04, 2016"
GSE14658," Transcription factor HMGA2 controls the K-RAS mediated transformation-specific genetic program","Expression profiling by array","Rattus norvegicus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14658/suppl",,,"Oleg Tchernitsa","Mar 01, 2010"
GSE88774," Transcriptional and chromatin changes accompanying de novo formation of transgenic piRNA clusters","Other;Non-coding RNA profiling by high throughput sequencing","Drosophila melanogaster",3,,"BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88774/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA348538",29358235,SRP091575,"Sergei Ryazansky","Jan 24, 2018"
GSE151096," Transcriptome profiles of sturgeon lateral line electroreceptor and mechanoreceptor during regeneration ","Expression profiling by high throughput sequencing","Acipenser baerii",14,,"FASTA;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151096/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA634667",33287707,SRP263085,"Jian Wang","Dec 15, 2020"
GSE60284," Transcriptomic analysis using olive varieties and breeding progenies identify candidate genes involved in plant architecture.","Expression profiling by array","Olea europaea",36,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60284/suppl",26973682,,"Juan Jose Gonzalez Plaza","Feb 15, 2016"
GSE118946," ZBTB12-HERVH-LncRNA axis is a molecular barrier for  dedifferentiation of human stem cells","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",23,,"BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118946/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA487458",,SRP158631,"Guojing Liu","Jun 30, 2021"
GSE129674,"""Blind-Killing"" of male and female Drosophila embryos by a natural variant of the endosymbiotic bacterium Spiroplasma poulsonii","Expression profiling by high throughput sequencing","Spiroplasma poulsonii",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129674/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA532425",31912942,SRP192093,"Sandra Calderon","May 06, 2020"
GSE34791,"""Calling Cards"" for DNA-binding proteins in mammalian cells","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",7,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34791/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA151051",22214611,SRP010064,"David Mayhew","Dec 31, 2011"
GSE55904,"""Drug-seq"": An Approach to Identify the Genomic Targets of Chemicals Identified by Functional Phenotypic Screens","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",6,,"BEDGRAPH","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55904/suppl",24928520,,"MICHAEL G ROSENFELD","Jul 01, 2014"
