Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE130425,"Identification of a TAZ-dependent transcriptional program in non-small cell lung adenocarcinoma","Expression profiling by high throughput sequencing","Homo sapiens",2,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130425/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA540234",31825826,SRP194116,"Ann Marie Pendergast","Dec 10, 2019"
GSE34878,"Identification of a Transcription Factor That Is Critical for Malaria Liver Stage Development","Expression profiling by array","Plasmodium berghei;Plasmodium berghei ANKA",27,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34878/suppl",23144823,,"masao yuda","May 01, 2012"
GSE82174,"Identification of a Transcription Factor that Promotes Spermatogonial Stem Cell Establishment","Expression profiling by high throughput sequencing","Mus musculus",193,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82174/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA324257",27681428,SRP076029,"Kun Zhang","Sep 27, 2016"
GSE87173,"Identification of a U/Zn/Cu responsive global regulatory two-component system in Caulobacter crescentus","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Caulobacter vibrioides;Caulobacter vibrioides NA1000",7,,"WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87173/suppl",28035693,,"Dan Park","Dec 21, 2016"
GSE87171,"Identification of a U/Zn/Cu responsive global regulatory two-component system in Caulobacter crescentus [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Caulobacter vibrioides NA1000",3,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87171/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA343783",28035693,SRP090232,"Dan Park","Dec 21, 2016"
GSE87172,"Identification of a U/Zn/Cu responsive global regulatory two-component system in Caulobacter crescentus [RNA-seq]","Expression profiling by high throughput sequencing","Caulobacter vibrioides",4,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87172/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA343782",28035693,SRP090233,"Dan Park","Dec 21, 2016"
GSE48579,"Identification of a Unique TGF-β Dependent Molecular and Functional Signature in Microglia ","Expression profiling by array;Non-coding RNA profiling by array","Mus musculus",77,,"CEL;RCC","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48579/suppl",24316888,,"Oleg Butovsky","Jul 08, 2013"
GSE205226,"Identification of a bile acid-binding transcription factor in Clostridioides difficile using chemical proteomics","Expression profiling by high throughput sequencing","Clostridioides difficile",12,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE205nnn/GSE205226/suppl",,,"Aimee Shen","Jun 03, 2022"
GSE34045,"Identification of a biomarker panel for the intake of the common dietary trans fat elaidic acid (trans∆9-C18:1)","Expression profiling by array","Homo sapiens",16,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34045/suppl",22483997;24058537,,"Toke Krogager Hansen","Nov 30, 2011"
GSE116192,"Identification of a cancer driver lncRNA in DNA damage response","Expression profiling by high throughput sequencing","Homo sapiens",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116192/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA477704",,SRP151208,"Subazini TK","Jan 06, 2021"
GSE83552,"Identification of a colitogenic memory CD4+ T cell population that mediates gastrointestinal GVHD","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83552/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA326332",27500496,SRP076843,"William Drobyski","Aug 12, 2016"
GSE30257,"Identification of a common prognostic gene signature and its association with miR-181 regulation in human acute myeloid leukemia","Expression profiling by array","Homo sapiens",158,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30257/suppl",22251480;23079661,,"chunjiang he","Apr 04, 2012"
GSE36151,"Identification of a complex genetic network involved in Saccharomyces cerevisiae colony morphology","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36151/suppl",22882838,,"Dries De Maeyer","Apr 28, 2012"
GSE103914,"Identification of a conserved maternal-specific repressive domain in Zelda using Cas9-mediated mutagenesis","Expression profiling by high throughput sequencing","Drosophila melanogaster",6,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103914/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA407471",29261646,SRP117746,"Melissa M Harrison","Nov 28, 2017"
GSE39362,"Identification of a core cross-regulatory neurogenic network regulated by the transcription factor Pax6 interacting with Brg1-containing SWI/SNF chromatin remodeling complex","Expression profiling by array","Mus musculus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39362/suppl",23933087,,"Johannes Beckers","Aug 01, 2013"
GSE86222,"Identification of a core p53 transcriptional program with highly fractionated tumor suppressive activity","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing;Other","Homo sapiens",61,,"BIGWIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86222/suppl",28904012,,"Ahwan Pandey","Aug 22, 2017"
GSE81882,"Identification of a distinct IL-10 producing subset of innate lymphoid type-2 effector cells with regulatory potential","Expression profiling by high throughput sequencing","Mus musculus",15,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81882/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA322850",29196657,SRP075699,"AGCT Core","Nov 13, 2017"
GSE157703,"Identification of a distinct luminal subgroup diagnosing and stratifying early stage prostate cancer by tissue-based single-cell RNA sequencing","Expression profiling by high throughput sequencing","Homo sapiens",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157703/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA662503",33032611,SRP281829,"Xiaoshi Ma","Oct 20, 2020"
GSE60131,"Identification of a dynamic core transcriptional network in t(8;21) AML regulating differentiation block and self-renewal","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",20,,"BW","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60131/suppl",25242324,,"Salam Adli Assi","Sep 24, 2014"
GSE60130,"Identification of a dynamic core transcriptional network in t(8;21) AML regulating differentiation block and self-renewal [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",14,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60130/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA257531",25242324,SRP045285,"Salam Adli Assi","Sep 24, 2014"
GSE54478,"Identification of a dynamic core transcriptional network in t(8;21) AML regulating differentiation block and self-renewal [RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",6,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54478/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA236604",25242324,SRP035930,"Salam Adli Assi","Sep 24, 2014"
GSE69449,"Identification of a gene cluster involved in the utilization of phenylpropanoids in Corynebacterium glutamicum","Expression profiling by array","Bacillus subtilis subsp. subtilis str. 168;Corynebacterium glutamicum;Escherichia coli;Gluconobacter oxydans",16,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69449/suppl",26610800,,"Tino Polen","Nov 30, 2015"
GSE69412,"Identification of a gene cluster involved in the utilization of phenylpropanoids in Corynebacterium glutamicum [set1]","Expression profiling by array","Bacillus subtilis subsp. subtilis str. 168;Corynebacterium glutamicum;Escherichia coli;Gluconobacter oxydans",2,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69412/suppl",26610800,,"Tino Polen","Nov 30, 2015"
GSE69413,"Identification of a gene cluster involved in the utilization of phenylpropanoids in Corynebacterium glutamicum [set2]","Expression profiling by array","Bacillus subtilis subsp. subtilis str. 168;Corynebacterium glutamicum;Escherichia coli;Gluconobacter oxydans",14,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69413/suppl",26610800,,"Tino Polen","Nov 30, 2015"
GSE85978,"Identification of a gene expression signature associated with the metastasis suppressor function of NME1","Expression profiling by array","Homo sapiens",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85978/suppl",29058705,,"Joseph Robert McCorkle","Aug 22, 2017"
GSE21882,"Identification of a gene expression signature for survival prediction in type I endometrial carcinoma","Expression profiling by array","Homo sapiens",45,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21882/suppl",20635577,,"Kristina Levan","May 17, 2011"
GSE50115,"Identification of a gene expression signature in colorectal adenocarcinoma in comparison with colorectal adenoma","Expression profiling by array","Homo sapiens",46,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50115/suppl",,,"Laurent Corcos","Aug 27, 2013"
GSE50117,"Identification of a gene expression signature in colorectal adenocarcinoma in comparison with normal mucosa","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50117/suppl",24516561;33042459,,"Laurent Corcos","Aug 27, 2013"
GSE50114,"Identification of a gene expression signature in colorectal adenoma in comparison with normal mucosa","Expression profiling by array","Homo sapiens",46,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50114/suppl",33042459,,"Laurent Corcos","Aug 27, 2013"
GSE54140,"Identification of a genomic signature in BRCA1-mutated triple negative breast cancer by Comparative Genomic Hybridization","Genome variation profiling by genome tiling array","Homo sapiens",131,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54140/suppl",25416589,,"SEBASTIEN TOFFOLI","Dec 10, 2015"
GSE68806,"Identification of a hepatocyte stem cell and its niche in liver homeostasis","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68806/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA283831",26245375,SRP058250,"Bruce M Wang","Aug 07, 2015"
GSE100527,"Identification of a human airway epithelial cell subpopulation with altered biophysical, molecular, and metastatic properties","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100527/suppl",28754664,,"Linh My Tran","Jun 28, 2017"
GSE98090,"Identification of a human clonogenic progenitor with strict monocyte differentiation potential - a counterpart of mouse cMoPs","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98090/suppl",28514689,,"Shunsuke Kawamura","Apr 24, 2017"
GSE104707,"Identification of a key role of widespread epigenetic drift in Barrett’s esophagus and esophageal adenocarcinoma","Methylation profiling by genome tiling array","Homo sapiens",160,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104707/suppl",29046735,,"Sean Maden","Oct 31, 2017"
GSE144134,"Identification of a link between exercise and brain function in humans through mapping of skeletal muscle enhancers","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",48,,,,34252634,,"Lars Roed Ingerslev","Jul 20, 2021"
GSE144132,"Identification of a link between exercise and brain function in humans through mapping of skeletal muscle enhancers [ChIP-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",32,,"BED;CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144132/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA602871",34252634,SRP244350,"Lars Roed Ingerslev","Jul 20, 2021"
GSE144133,"Identification of a link between exercise and brain function in humans through mapping of skeletal muscle enhancers [RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",16,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144133/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA602870",34252634,SRP244342,"Lars Roed Ingerslev","Jul 20, 2021"
GSE64904,"Identification of a long non-coding RNA as a novel biomarker and potential therapeutic target for atrial fibrillation","Expression profiling by array;Non-coding RNA profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64904/suppl",,,"Yingjia Xu","Jan 01, 2016"
GSE71155,"Identification of a macrophage PPARγ-GDF3 regulatory axis controlling muscle regeneration","Expression profiling by array","Mus musculus",44,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71155/suppl",34846534,,"Szilard Poliska","Oct 24, 2016"
GSE132250,"Identification of a master regulator of differentiation in Toxoplasma","Other;Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Toxoplasma gondii",63,,"BEDGRAPH;NARROWPEAK;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132250/suppl",31955846,,"Benjamin S Waldman","Jan 16, 2020"
GSE128889,"Identification of a mesenchymal progenitor cell hierarchy in adipose tissue","Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus",12,,"MTX;TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128889/suppl",31023895,,"Patrick Seale","May 01, 2019"
GSE128891,"Identification of a mesenchymal progenitor cell hierarchy in adipose tissue (Bulk RNA-seq)","Expression profiling by high throughput sequencing","Mus musculus",9,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128891/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA532355",31023895,SRP192009,"Patrick Seale","May 01, 2019"
GSE128890,"Identification of a mesenchymal progenitor cell hierarchy in adipose tissue (scRNA-seq)","Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus",3,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128890/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA532356",31023895,SRP192693,"Patrick Seale","May 01, 2019"
GSE26784,"Identification of a methylome signature of esophageal squamous cell carcinoma ","Methylation profiling by array","Homo sapiens",24,,,,21946330,,"Hector Hernandez-Vargas","Nov 23, 2011"
GSE11334,"Identification of a miRNA Regulatory Network in FACS-Purified Neuronal Progenitors at the Onset of Rat Neurogenesis","Expression profiling by array","Rattus norvegicus",15,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11334/suppl",19689821,,"Joe A Nielsen","Dec 01, 2008"
GSE40976,"Identification of a microRNA expression signature for radiochemosensitivity of colorectal cancer cells, involving miRNAs-320a, -224, -132 and let7g","Non-coding RNA profiling by array","Homo sapiens",35,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40976/suppl",23932154,,"Frank Kramer","Sep 01, 2013"
GSE55463,"Identification of a microRNA regulator for axon guidance in the olfactory bulb of adult mice","Non-coding RNA profiling by array","Mus musculus;synthetic construct",3,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55463/suppl",24992028,,"Ting ting Sun","Aug 27, 2014"
GSE65033,"Identification of a microRNA signature for the diagnosis of fibromyalgia","Non-coding RNA profiling by array","Homo sapiens",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65033/suppl",25803872,,"Satoko Takizawa","Jun 01, 2015"
GSE64505,"Identification of a mitochondrial defect gene signature reveals NUPR1 as a key regulator of liver cancer progression","Expression profiling by array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64505/suppl",26173068,,"Hyun Goo Woo","Dec 16, 2015"
GSE169262,"Identification of a modular super-enhancer in murine retinal development","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",43,,"BED;BW;MTX;TSV;TXT;XLS;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE169nnn/GSE169262/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA715918",35017532,SRP311419,"Victoria Honnell","Nov 16, 2021"
GSE31666,"Identification of a molecular network of DNA damage-induced neural cell death","Expression profiling by array","Mus musculus",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31666/suppl",27822494,,"Ted M Dawson","May 29, 2018"
GSE118411,"Identification of a multi-potent Twist2-expressing cell population in the adult heart","Expression profiling by high throughput sequencing","Mus musculus",10,,"H5","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118411/suppl",30127033,,"Yi-Li Min","Jan 08, 2020"
GSE97160,"Identification of a multi-potent Twist2-expressing cell population in the adult heart (RNA-seq data set)","Expression profiling by high throughput sequencing","Mus musculus",6,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97160/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA380822",30127033,SRP102684,"Yi-Li Min","Jan 08, 2020"
GSE118410,"Identification of a multi-potent Twist2-expressing cell population in the adult heart (single cell RNA-seq data set)","Expression profiling by high throughput sequencing","Mus musculus",4,,"H5;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118410/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA485493",30127033,SRP157073,"Yi-Li Min","Jan 08, 2020"
GSE183438,"Identification of a multipotent lung progenitor for lung regeneration","Expression profiling by high throughput sequencing","Mus musculus",2,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE183nnn/GSE183438/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA760781",,SRP335686,"Yuan Qi","Apr 09, 2022"
GSE95786,"Identification of a myofibroblast-specific expression signature in skin wounds","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95786/suppl",28797711,,"Bent Brachvogel","Dec 30, 2017"
GSE123511,"Identification of a natural beige adipose depot in mice","Expression profiling by high throughput sequencing","Mus musculus",16,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123511/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA508971",,SRP173200,"Lei Sun","Dec 07, 2021"
GSE146683,"Identification of a nerve-associated, lung-resident interstitial macrophage subset with distinct localization and immunoregulatory properties","Expression profiling by high throughput sequencing","Mus musculus",12,,,,32220976,,"Joseph C Devlin","Mar 10, 2020"
GSE146681,"Identification of a nerve-associated, lung-resident interstitial macrophage subset with distinct localization and immunoregulatory properties [bulk-seq]","Expression profiling by high throughput sequencing","Mus musculus",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146681/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA611612",32220976,SRP252108,"Joseph C Devlin","Mar 10, 2020"
GSE146682,"Identification of a nerve-associated, lung-resident interstitial macrophage subset with distinct localization and immunoregulatory properties [scRNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",8,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146682/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA611671",32220976,SRP252281,"Joseph C Devlin","Mar 10, 2020"
GSE24116,"Identification of a neuronal gene expression signature:  Role of cell-cycle arrest in murine neuronal differentiation in vitro","Expression profiling by array","Mus musculus",9,,"TIFF;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24116/suppl",21677276,,"Dan Zhou","Nov 28, 2011"
GSE99967,"Identification of a neutrophil-related gene expression signature that distinguishes between adult patients with and without nephritis in active systemic lupus erythematosus","Expression profiling by array","Homo sapiens",59,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99967/suppl",29742110,,"Stephenie Prokopec","Feb 28, 2018"
GSE165282,"Identification of a new ADAR1-dependent RNA editing event in the cyclin dependent kinase CDK13 that promotes thyroid cancer cell hallmarks","Expression profiling by high throughput sequencing","Homo sapiens",3,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165282/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA693861",34496885,SRP302758,"Julia Ramirez-Moya","Sep 15, 2021"
GSE71725,"Identification of a new gene regulatory circuit involving B cell receptor activated signaling using a combined analysis of experimental, clinical and global gene expression data","Expression profiling by array","Homo sapiens",137,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71725/suppl",27166259;26581413,,"Christian W Kohler","Jun 07, 2016"
GSE71721,"Identification of a new gene regulatory circuit involving B cell receptor activated signaling using a combined analysis of experimental, clinical and global gene expression data [timeSeries]","Expression profiling by array","Homo sapiens",33,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71721/suppl",27166259,,"Christian W Kohler","Jun 07, 2016"
GSE71724,"Identification of a new gene regulatory circuit involving B cell receptor activated signaling using a combined analysis of experimental, clinical and global gene expression data [tonsil]","Expression profiling by array","Homo sapiens",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71724/suppl",27166259,,"Christian W Kohler","Jun 07, 2016"
GSE36556,"Identification of a new pathway for Th1 cell development induced by cooperative stimulation with IL-4 and TGFbeta","Expression profiling by array","Mus musculus",4,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36556/suppl",22504655,,"Soichi Tofukuji","Mar 17, 2012"
