Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE126960,"Characterization of human BRAF mutated melanoma cells that persist after PLX4032 treatment","Expression profiling by high throughput sequencing","Homo sapiens",2,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126960/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA523849",32236593,SRP186641,"Florencia Paula Madorsky Rowdo","Apr 01, 2020"
GSE83441,"Characterization of human CD30+ B cells and their relationship to Hodgkin and Reed-Sternberg cells of Hodgkin lymphoma","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83441/suppl",29889102,,"Claudia Döring","Jun 13, 2018"
GSE58107,"Characterization of human CDK12 and CDK13 in the regulation of RNA processing","Expression profiling by high throughput sequencing","Homo sapiens",8,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58107/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA248918",25561469,SRP042402,"Joan Conaway","Dec 01, 2014"
GSE178272,"Characterization of human FDCs reveals regulation of T cells and antigen presentation to B cells","Expression profiling by array;Expression profiling by high throughput sequencing","Homo sapiens",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE178nnn/GSE178272/suppl",34424268,,"Balthasar Adrianus Heesters","Aug 17, 2021"
GSE178271,"Characterization of human FDCs reveals regulation of T cells and antigen presentation to B cells [Affymetrix]","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE178nnn/GSE178271/suppl",34424268,,"Balthasar Adrianus Heesters","Aug 17, 2021"
GSE173539,"Characterization of human FDCs reveals regulation of T cells and antigen presentation to B cells [scRNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",4,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE173nnn/GSE173539/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA726039",34424268,SRP316854,"Balthasar Adrianus Heesters","Aug 17, 2021"
GSE87384,"Characterization of human Fcrl4-positive B cells","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87384/suppl",28636654,,"Jerome Moreaux","Apr 30, 2017"
GSE124474,"Characterization of human ILC2 subsets","Expression profiling by high throughput sequencing","Homo sapiens",20,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124474/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA512116",31263279,SRP174659,"Jingya Wang","Jul 01, 2019"
GSE79657,"Characterization of human Merkel cells and their response to Merkel cell polyomavirus","Expression profiling by high throughput sequencing","Homo sapiens",3,,"FPKM_TRACKING;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79657/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA316545",,SRP072398,"Christian J Berrios","Apr 01, 2017"
GSE28570,"Characterization of human breast cancer xenografts","Expression profiling by array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28570/suppl",21768359,,"Matthew Ritchie","Jul 07, 2011"
GSE97199,"Characterization of human dental pulp cells grown in chemically defined serum-free medium","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97199/suppl",,,"katsumi Fujimoto","Mar 14, 2018"
GSE13995,"Characterization of human embryonic stem cells with features of neoplastic progression","Expression profiling by array;Genome variation profiling by array","Homo sapiens",14,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13995/suppl",19122652,,"Mickie Bhatia","Dec 25, 2008"
GSE125753,"Characterization of human erythroid chromatin in a two-phase liquid differentiation system","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",10,,"BW;TSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125753/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA517452",32518175,SRP182670,"Damien Downes","Jun 29, 2020"
GSE125926,"Characterization of human erythropoiesis using ex vivo differentiation of CD34 HSC","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",49,,"BW;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125926/suppl",35710802,,"Damien Downes","Jun 23, 2022"
GSE125922,"Characterization of human erythropoiesis using ex vivo differentiation of CD34 HSC (ATAC-seq)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",35,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125922/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA517962",33121234,SRP182979,"Damien Downes","May 28, 2021"
GSE125924,"Characterization of human erythropoiesis using ex vivo differentiation of CD34 HSC (RNA-seq)","Expression profiling by high throughput sequencing","Homo sapiens",14,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125924/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA517960",35710802,SRP182977,"Damien Downes","Jun 22, 2022"
GSE6356,"Characterization of human malaria parasite Plasmodium falciparum eIF4E homologue and mRNA 5′ cap status","Other","Plasmodium falciparum",4,,"DAT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6356/suppl",17692399,,"Philip James Shaw","Jul 07, 2007"
GSE113673,"Characterization of human mosaic Rett syndrome brain tissue by single-nucleus RNA sequencing","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus musculus",20,,,,30455458,,"Will Renthal","Nov 15, 2018"
GSE113903,"Characterization of human mosaic Rett syndrome brain tissue by single-nucleus RNA sequencing (MeCP2 ChIP-seq)","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113903/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA454444",30455458,SRP144177,"Will Renthal","Nov 15, 2018"
GSE113901,"Characterization of human mosaic Rett syndrome brain tissue by single-nucleus RNA sequencing (Single-cell or single-nuclei RNA sequencing)","Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus",10,,"CSV;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113901/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA454442",30455458,SRP145102,"Will Renthal","Nov 15, 2018"
GSE113902,"Characterization of human mosaic Rett syndrome brain tissue by single-nucleus RNA sequencing (Total RNA sequencing)","Expression profiling by high throughput sequencing","Homo sapiens",6,,"VCF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113902/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA454443",30455458,SRP144176,"Will Renthal","Nov 15, 2018"
GSE156640,"Characterization of human non-hematopoietic bone marrow cells in non-fibrotic and fibrotic conditions","Expression profiling by high throughput sequencing","Homo sapiens",3,,"H5;HTML;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156640/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA658572",33301706,SRP278396,"Ronghui Li","Nov 03, 2020"
GSE45722,"Characterization of human plasma-derived exosomal RNAs","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",14,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45722/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA196121",23663360,SRP020486,"Liang Wang","May 15, 2013"
GSE3882,"Characterization of human regulatory T cells (TReg)","Expression profiling by array","Homo sapiens",59,,,,16836768,,"Susanne Pfoertner","Jan 31, 2006"
GSE84795,"Characterization of hundreds of regulatory landscapes in developing limbs reveals two regimes of chromatin folding","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other","Mus musculus",114,,"BW;TAR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84795/suppl",27923844,,"Guillaume Andrey","Dec 06, 2016"
GSE84792,"Characterization of hundreds of regulatory landscapes in developing limbs reveals two regimes of chromatin folding [Capture-C]","Other","Mus musculus",16,,"TAR;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84792/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA331165",27923844,SRP079689,"Guillaume Andrey","Dec 06, 2016"
GSE84793,"Characterization of hundreds of regulatory landscapes in developing limbs reveals two regimes of chromatin folding [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",84,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84793/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA331166",27923844,SRP079686,"Guillaume Andrey","Dec 06, 2016"
GSE84794,"Characterization of hundreds of regulatory landscapes in developing limbs reveals two regimes of chromatin folding [RNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",14,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84794/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA331168",27923844,SRP079685,"Guillaume Andrey","Dec 06, 2016"
GSE166309,"Characterization of immune cells from an ICB responder and non-responder using scRNA-seq","Expression profiling by high throughput sequencing","Mus musculus",2,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166309/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA700416",33579728,SRP305072,"Weiguo Cui","Feb 08, 2021"
GSE155593,"Characterization of immune cells infiltrating islets using scRNA-seq","Expression profiling by high throughput sequencing","Mus musculus",2,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155593/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA655358",34507949,SRP276114,"Yi-Guang Chen","Aug 13, 2021"
GSE147235,"Characterization of immune responses and the lung transcriptome in a murine model of instanasal IL-33 challenge","Expression profiling by high throughput sequencing","Mus musculus",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147235/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA613477",32841733,SRP253363,"Travis Blimkie","Oct 15, 2020"
GSE113769,"Characterization of imprinted genes in rice reveals regulation and imprinting conservation at some loci in plant species","Expression profiling by high throughput sequencing","Oryza sativa",15,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113769/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA453967",29914891,SRP143478,"Chen Chen","May 15, 2018"
GSE103738,"Characterization of imprinted methylation using the Illumina Infinium MethylationEPIC array platform","Methylation profiling by genome tiling array","Homo sapiens",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103738/suppl",29962238;33053156,,"Jose Ramon Hernandez","Jul 11, 2018"
GSE164792,"Characterization of in vitro cultured alveolar macrophages (AM) heterogeneity following Wnt3a treatment [single-cell RNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",2,,"H5;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE164nnn/GSE164792/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA691959",33951416,SRP301640,"Bibo Zhu","May 05, 2021"
GSE164791,"Characterization of in vitro cultured alveolar macrophages (AM) transcriptomes [bulk RNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",8,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE164nnn/GSE164791/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA691958",33951416,SRP301642,"Bibo Zhu","May 05, 2021"
GSE164793,"Characterization of in vitro cultured alveolar macrophages (AM) transcriptomes and heterogeneity following Wnt3a treatment","Expression profiling by high throughput sequencing","Mus musculus",10,,"H5","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE164nnn/GSE164793/suppl",33951416,,"Bibo Zhu","May 05, 2021"
GSE129626,"Characterization of induced susceptibility effects on soybean- soybean aphid interactions","Expression profiling by high throughput sequencing","Glycine max",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129626/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA530958",31182145,SRP190833,"Madhav P. Nepal","Apr 26, 2019"
GSE112293,"Characterization of innate immune responses to AS03 adjuvanted H5N1 vaccine compared to non-adjuvanted H5N1 vaccine.","Expression profiling by array","Homo sapiens",919,,"CEL;CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112293/suppl",,,"Foo Cheung","Jun 21, 2022"
GSE27046,"Characterization of lactic acid and acetic acid mutants in batch fermentation","Expression profiling by array","Acetivibrio thermocellus ATCC 27405;Acetivibrio thermocellus DSM 1313",24,,"XYS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27046/suppl",23645383;34150505,,"Lee R Lynd","Mar 01, 2012"
GSE34997,"Characterization of late-stage Drosophila grainy head IM-allele (grhIM) mutant embryos","Expression profiling by array","Drosophila melanogaster",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34997/suppl",22590528,,"Adam Paré","Mar 01, 2012"
GSE186333,"Characterization of liver immune cell subsets of primary biliary cholangitis (PBC) mouse models using single-cell RNA sequencing","Expression profiling by high throughput sequencing","Mus musculus",2,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE186nnn/GSE186333/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA773416",35514982,SRP342563,"bian zhenhua","Oct 25, 2021"
GSE155059,"Characterization of lncRNA and mRNA Profiles in Rats With Diabetic Macroangiopathy","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Rattus norvegicus",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155059/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA648366",,SRP273427,"chan yang","Jul 25, 2020"
GSE107369,"Characterization of lncRNAs involved in cold acclimation of zebrafish ZF4 cells","Expression profiling by high throughput sequencing","Danio rerio",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107369/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419909",29634734,SRP125677,"Jiang Penglei","Apr 18, 2018"
GSE133778,"Characterization of long term-cultured of hCLiPs","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133778/suppl",31393263,,"Takeshi Katsuda","Jul 04, 2019"
GSE149857,"Characterization of lung innate lymphoid cells during influenza infection using scRNA-seq","Expression profiling by high throughput sequencing","Mus musculus",2,,"MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149857/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA630285",35030033,SRP260051,"Weiguo Cui","Jan 14, 2022"
GSE153422,"Characterization of lung tissue-resident helper T cells","Expression profiling by high throughput sequencing","Mus musculus",1,,"H5;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE153nnn/GSE153422/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA642631",,SRP269082,"Yougnmin Son","Nov 27, 2020"
GSE181266,"Characterization of m6A in domesticated yak testis before and after sexual maturity","Expression profiling by high throughput sequencing;Other","Bos grunniens",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE181nnn/GSE181266/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA751370",34858983,SRP330761,"Xingdong Wang","Aug 03, 2021"
GSE43797,"Characterization of mRNA and microRNA expression profiles in solid-pseudopapillary neoplasm of pancreas, ductal adenocarcinoma and pancreatic neuroendocrine tumors","Expression profiling by array;Non-coding RNA profiling by array","Homo sapiens",62,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43797/suppl",24072181,,"minhee park","Dec 31, 2013"
GSE3587,"Characterization of mRNA transcripts in spermatozoa of fertile men","Expression profiling by SAGE","Homo sapiens",2,,,,,,"Yangxing Zhao","Nov 11, 2005"
GSE75130,"Characterization of macrophage - cancer cell crosstalk in estrogen receptor positive and triple-negative breast cancer","Expression profiling by high throughput sequencing","Homo sapiens",15,,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA302603",25776849;27081631,SRP066356,"Maija Hollmén","Nov 19, 2015"
GSE97235,"Characterization of mammalian NEF-sp as a testis-specific nuclear 3′→5′ exoribonuclease","Expression profiling by high throughput sequencing","Mus musculus",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97235/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA381044",28539487,SRP102794,"Ramesh Pillai","Jul 04, 2017"
GSE8516,"Characterization of mammary tumors from Brg1 heterozygous mice","Expression profiling by array","Mus musculus",14,,,,17637742,,"Charles M. Perou","Jan 18, 2008"
GSE153152,"Characterization of mature IL18R- and IL18R+ Tregs in the thymus","Expression profiling by high throughput sequencing","Mus musculus",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE153nnn/GSE153152/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA641639",32687059,SRP268631,"Jakub Abramson","Jul 27, 2020"
GSE153154,"Characterization of mature Tregs in the thymus","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE153nnn/GSE153154/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA641641",32687059,SRP268645,"Jakub Abramson","Jul 27, 2020"
GSE79991,"Characterization of melanoma cells exposed to melanoma-specific CD8+ T cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79991/suppl",27625650,,"Natalie J. Neubert","Aug 30, 2016"
GSE90908,"Characterization of meningeal type 2 innate lymphocytes and their response to CNS injury","Expression profiling by high throughput sequencing","Mus musculus",9,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90908/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA356312",27994070,SRP094587,"Christopher Overall","Dec 13, 2016"
GSE149053,"Characterization of metabolic patterns in mouse oocytes during meiotic maturation","Methylation profiling by high throughput sequencing","Mus musculus",6,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149053/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA627216",33068521,SRP257778,"Wenjie Shu","Dec 21, 2020"
GSE56811,"Characterization of miP1a/b (microProteins) overexpression plants, including a constans mutant (co-SAIL)","Expression profiling by high throughput sequencing","Arabidopsis thaliana",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56811/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA244662",27015278,SRP041185,"Daniel Straub","Mar 08, 2016"
GSE32983,"Characterization of miRNA expression in response to short-term waterlogging in Maize roots","Non-coding RNA profiling by high throughput sequencing","Zea mays",2,,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA146437",,SRP008844,"Zhijie Liu","Oct 15, 2011"
GSE31306,"Characterization of miRNA expression profile during human monocytes differentiation in macrophages","Non-coding RNA profiling by array","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31306/suppl",,,"Laurent Delva","Aug 11, 2011"
GSE20942,"Characterization of miRNA transcriptome of skeletal muscle from broiler and layer chicken lines by deep sequencing","Non-coding RNA profiling by high throughput sequencing","Gallus gallus",2,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20942/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA129643",21486491,SRP002123,"Tingting Li","Mar 18, 2011"
GSE65706,"Characterization of miRNomes in Human Embryonic Stem Cells and Erythroid Cells","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65706/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA274765",26703568,SRP053297,"yadong yang","Feb 09, 2017"
GSE48059,"Characterization of miRNomes in acute and chronic myeloid leukemia cells","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",3,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48059/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA208839",24755403,SRP026144,"yadong yang","Jul 03, 2014"
GSE102719,"Characterization of miRNomes in two mouse Embryonic Stem Cell lines subjected to differentiation","Non-coding RNA profiling by high throughput sequencing","Mus musculus",17,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102719/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA398500",29314416,SRP115542,"Joanna Maria Bem","Jan 18, 2018"
GSE76867,"Characterization of microRNA Expression Profiles in Intestinal Mucosa of HIV-infected treatment-naive Individuals","Non-coding RNA profiling by array","Homo sapiens",6,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76867/suppl",,,"Kunhua Wang","Jan 15, 2016"
GSE16453,"Characterization of microRNA Expression Profiles in human primary differentiated T lymphocytes","Non-coding RNA profiling by array","Homo sapiens",4,,"XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16453/suppl",19965651;25304039,,"Graziella Curtale","Dec 31, 2009"
GSE10259,"Characterization of microRNA expression in colorectal cancer","Non-coding RNA profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",66,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10259/suppl",19843336,,"Jack Yu","Mar 20, 2009"
