Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE19446,"Gene expression profiles of normal mouse mammary cell subpopulations FACS sorted based on expression of biomarkers","Expression profiling by array","Mus musculus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19446/suppl",20346151,,"Jane E Visvader","Mar 21, 2010"
GSE57861,"Gene expression profiles of nurse-like cells (NLCs) generated in vitro from chronic lymphocytic leukemia in presence of lenalidomide","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57861/suppl",25398834,,"Rossana Maffei","Nov 24, 2014"
GSE55550,"Gene expression profiles of oral and oropharyngeal cancers from European American and African American patients","Expression profiling by array","Homo sapiens",155,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55550/suppl",25899179,,"Diego Altomare","Mar 05, 2014"
GSE35356,"Gene expression profiles of oral normal fibroblasts (NFs) and oral carcinoma-associated fibroblasts (CAFs)","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35356/suppl",24556718,,"Wei Lan","Jan 26, 2012"
GSE4676,"Gene expression profiles of oral tongue squamous cell carcinoma tissues.","Expression profiling by array","Homo sapiens",98,,,,18222011,,"Hiroshi Watanabe","Mar 28, 2007"
GSE71160,"Gene expression profiles of ovarian Sertoli-Leydig cell tumors","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71160/suppl",26408257,,"Yemin Wang","Oct 01, 2015"
GSE25428,"Gene expression profiles of ovarian cancer cell lines in the presence and absence of a DNA methyltransferase inhibitor","Expression profiling by array","Homo sapiens",95,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25428/suppl",21156726;18836486;24195060;23745176,,"Susan K. Murphy","Nov 17, 2010"
GSE53464,"Gene expression profiles of ovarian cancer cells by inhibiting Hh signaling","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53464/suppl",30854105,,"Shiwen Luo","Jan 15, 2014"
GSE37180,"Gene expression profiles of ovarian tumor biopsies from Phase I dasatinib trial","Expression profiling by array","Homo sapiens",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37180/suppl",22837181,,"Miao yu","Apr 12, 2012"
GSE19992,"Gene expression profiles of oxaliplatin resistant colorectal cancer and ovarian cancer cell lines","Expression profiling by array","Homo sapiens",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19992/suppl",,,"Daoud Sie","Mar 01, 2014"
GSE26541,"Gene expression profiles of p53 depleted human mammary epithelial cells with their Ras-infected epithelial and mesenchymal derivatives","Expression profiling by array","Homo sapiens",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26541/suppl",,,"stéphane ansieau","Jan 31, 2012"
GSE159141,"Gene expression profiles of paired endoscopic tumor biopsy (initial diagnostic assessment) and subsequent surgically resected specimens.","Expression profiling by high throughput sequencing","Homo sapiens",54,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159141/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA667753",,SRP286573,"PIERRE SAINTIGNY","Jul 07, 2022"
GSE42387,"Gene expression profiles of parental and chemotherapy-resistant colon cancer cell lines.","Expression profiling by array","Homo sapiens",27,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42387/suppl",25759163,,"Niels Frank Jensen","Mar 15, 2015"
GSE103524,"Gene expression profiles of parental and mutant SMB21 cells derived from drug resistance screen","Expression profiling by high throughput sequencing","Mus musculus",11,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103524/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA401823",28923910,SRP117031,"Xuesong Zhao","Oct 15, 2017"
GSE57317,"Gene expression profiles of patients with multiple myeloma who have been treated previously","Expression profiling by array","Homo sapiens",55,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57317/suppl",25079174,,"Christoph J Heuck","Jan 20, 2015"
GSE62191,"Gene expression profiles of patients with schizophrenia, bipolar disorder and healthy controls","Expression profiling by array","Homo sapiens",88,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62191/suppl",25487697;25981335,,"Renato David Puga","Oct 11, 2014"
GSE33943,"Gene expression profiles of pediatric IBD remission patients","Expression profiling by array","Homo sapiens",58,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33943/suppl",24260248,,"Pieter van Lierop","Oct 04, 2013"
GSE136236,"Gene expression profiles of peptide-primed OT-1 cells with or without corticosteroid","Expression profiling by array","Mus musculus",12,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136236/suppl",31537643,,"Akihiro Tokunaga","Aug 24, 2019"
GSE56619,"Gene expression profiles of peripheral blood mononuclear cells from HIV and HCV coinfected patients before and after 24 weeks of combined antiretroviral therapy.","Expression profiling by array","Homo sapiens",16,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56619/suppl",25101888,,"Rebekah Karns","Oct 07, 2014"
GSE12630,"Gene expression profiles of poorly differentiated, undifferentiated and metastatic cancers","Expression profiling by array","Homo sapiens",276,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12630/suppl",19332734,,"Ljubomir Buturovic","Mar 29, 2009"
GSE90580,"Gene expression profiles of pre-confluent 3T3-L1 preadipocytes with low or high adipogenic potential","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90580/suppl",28052263,,"Mathieu Laplante","Jan 03, 2017"
GSE6590,"Gene expression profiles of presenilin deficient DP thymocytes","Expression profiling by array","Mus musculus",6,,,,17698590,,"Bernhard Gerstmayer","Sep 14, 2007"
GSE28796,"Gene expression profiles of pretreatment biopsies from dose-dense-docetaxel-treated breast cancers","Expression profiling by array","Homo sapiens",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28796/suppl",21633166,,"Jennifer Pietenpol","Apr 22, 2011"
GSE150096,"Gene expression profiles of primary LN3 T-ALL cells and wild-type T-lineage cells from the thymus and spleen","Expression profiling by high throughput sequencing","Mus musculus",12,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150096/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA631158",32845007,SRP260621,"Lauren Ehrlich","Jul 22, 2020"
GSE25429,"Gene expression profiles of primary cultured ovarian cells and ovarian cancer cell lines in the presence and absence of a DNA methyltransferase inhibitor","Expression profiling by array","Homo sapiens",129,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25429/suppl",21156726;24195060;23745176,,"Susan K. Murphy","Nov 17, 2010"
GSE25427,"Gene expression profiles of primary cultured ovarian cells in the presence and absence of a DNA methyltransferase inhibitor","Expression profiling by array","Homo sapiens",34,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25427/suppl",21156726,,"Susan K. Murphy","Nov 17, 2010"
GSE129044,"Gene expression profiles of primary human NK cells before and after expansion on CSTX002 feeder cells, with and without IL-21 stimulation","Expression profiling by high throughput sequencing","Homo sapiens",16,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129044/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA529864",31304677;31921138,SRP189872,"Dean Lee","Mar 30, 2019"
GSE100656,"Gene expression profiles of primary human gall bladder epithelial cells with and without infection with S.paratyphi WT and ∆cdtB mutant for 2 and 7 days","Expression profiling by array","Homo sapiens",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100656/suppl",32963006,,"Thomas F Meyer","Sep 04, 2020"
GSE110087,"Gene expression profiles of primary samples of acute myeloid leukemia (AML)","Expression profiling by array","Homo sapiens",41,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110087/suppl",29490944,,"Zhiqiang Wang","May 23, 2018"
GSE3446,"Gene expression profiles of primary tumors from patients with metastatic neuroblastoma lacking MYCN amplification","Expression profiling by array","Homo sapiens",234,,,,16954472,,"Shahab Asgharzadeh","Sep 06, 2006"
GSE9305,"Gene expression profiles of primary tumors with radiotherapy and lung metastases in mouse squamous cell carcinoma model.","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9305/suppl",19362239,,"Kaori Imadome","Apr 23, 2009"
GSE13754,"Gene expression profiles of progestin-induced canine mammary hyperplasia and spontaneous mammary tumors","Expression profiling by array","Canis lupus familiaris",37,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13754/suppl",19609016,,"Nagesha A S Rao","Feb 09, 2009"
GSE74418,"Gene expression profiles of prostate cancer cell line with or without HDAC inihbitors","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74418/suppl",,,"Shinya Sato","Nov 04, 2015"
GSE166653,"Gene expression profiles of radiation-induced hepatocellular carcinoma (HCC) in C3H mice","Expression profiling by array","Mus musculus",34,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166653/suppl",34234215;35764780,,"Lianghao Ding","Jul 14, 2021"
GSE59401,"Gene expression profiles of rat enamel organs (secretory--stage and maturation stage)","Expression profiling by array","Rattus norvegicus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59401/suppl",25406666,,"Michael Paine","Jul 15, 2014"
GSE112639,"Gene expression profiles of rat hypertrophic zone after treatment of CNP53 or U0126","Expression profiling by array","Rattus norvegicus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112639/suppl",30235256,,"Kazunori YOSHIKIYO","Apr 04, 2018"
GSE112637,"Gene expression profiles of rat hypertrophic zone after treatment of CNP53 or U0126 [CNP53]","Expression profiling by array","Rattus norvegicus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112637/suppl",30235256,,"Kazunori YOSHIKIYO","Apr 04, 2018"
GSE112638,"Gene expression profiles of rat hypertrophic zone after treatment of CNP53 or U0126 [U0126]","Expression profiling by array","Rattus norvegicus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE112nnn/GSE112638/suppl",30235256,,"Kazunori YOSHIKIYO","Apr 04, 2018"
GSE73499,"Gene expression profiles of rat liver tissues after carbon tetrachloride administration","Expression profiling by array","Rattus norvegicus",12,,"CEL;CHP;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73499/suppl",27659347,,"Cunshuan Xu","Sep 29, 2015"
GSE73494,"Gene expression profiles of rat liver tissues after carbon tetrachloride treatment","Expression profiling by array","Rattus norvegicus",21,,"CEL;CHP;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73494/suppl",27659347,,"Cunshuan Xu","Sep 29, 2015"
GSE73498,"Gene expression profiles of rat liver tissues after diethylnitrosamine treatment","Expression profiling by array","Rattus norvegicus",18,,"CEL;CHP;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73498/suppl",22194203,,"Cunshuan Xu","Sep 29, 2015"
GSE73500,"Gene expression profiles of rat liver tissues after high-fat emulsion feeding","Expression profiling by array","Rattus norvegicus",12,,"CEL;CHP;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73500/suppl",21327921,,"Cunshuan Xu","Sep 29, 2015"
GSE28717,"Gene expression profiles of rat tissues surrounding Vcap xenograft tumors with chemical or physical denervation.","Expression profiling by array","Rattus norvegicus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28717/suppl",29131367,,"Chad Creighton","Nov 30, 2017"
GSE11682,"Gene expression profiles of reactive stroma in prostate cancer","Expression profiling by array","Homo sapiens",34,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11682/suppl",19509179,,"Chad Creighton","Jun 01, 2009"
GSE17138,"Gene expression profiles of renin producing cells in newborn and adult kidney isolated from Renin-YFP transgenic mice using FACS. (GUDMAP Series ID: 29)","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17138/suppl",21931791,,"GUDMAP Developers","Jul 16, 2010"
GSE42712,"Gene expression profiles of renin producing cells in the adult kidney (captopril treated animals) isolated from Renin-YFP transgenic mice using FACS (GUDMAP Series ID:46).","Expression profiling by array","Mus musculus",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42712/suppl",,,"GUDMAP Developers","Dec 05, 2012"
GSE77140,"Gene expression profiles of rescue with wild type or SUMO double mutant TRIM24","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77140/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA309541",29523690,SRP068779,"srikanth appikonda","Jan 01, 2018"
GSE77094,"Gene expression profiles of retinoblastoma cell lines","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77094/suppl",27115612,,"Irsan Kooi","Mar 31, 2016"
GSE11507,"Gene expression profiles of sclerosing cholangitis activity in mice","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11507/suppl",18785065,,"Esten Nakken","Aug 20, 2008"
GSE168052,"Gene expression profiles of senescent biliary epithelial cells induced by serum depletion and GCDC","Expression profiling by array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE168nnn/GSE168052/suppl",34075171,,"Satoshi Kondo","Jun 09, 2021"
GSE28979,"Gene expression profiles of serous ovarian cancer in human and mouse","Expression profiling by array","Homo sapiens;Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28979/suppl",22331912,,"Chad Creighton","Feb 16, 2012"
GSE12470,"Gene expression profiles of serous ovarian cancer samples","Expression profiling by array","Homo sapiens",53,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12470/suppl",19486012,,"Kosuke Yoshihara","Jul 19, 2009"
GSE182283,"Gene expression profiles of small intestine from Pla2g2a-deficient and wild-type mice","Expression profiling by array","Mus musculus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182283/suppl",35076024,,"Yoshitaka Taketomi","Jan 01, 2022"
GSE35184,"Gene expression profiles of spleen, liver and head kidney in turbot (Scophthalmus maximus) along the infection process with Philasterides dicentrarchi using an immune-enriched oligo-microarray","Expression profiling by array","Scophthalmus maximus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35184/suppl",22367415,,"Adrian Millan Perez","Jan 24, 2012"
GSE179840,"Gene expression profiles of splenic pDCs in C57Bl6/J and Siglec-H deficient mice","Expression profiling by high throughput sequencing","Mus musculus",11,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE179nnn/GSE179840/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA745203",34497606,SRP327681,"Lars Nitschke","Sep 15, 2021"
GSE23998,"Gene expression profiles of splenocytes of CD22DE12 transgenic mice","Expression profiling by array","Mus musculus",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23998/suppl",20841423,,"Sanjive Qazi","Sep 10, 2010"
GSE27711,"Gene expression profiles of spontaneous gastric tumors in the antrum of the stomach of 30,60, and 90 day old CEA424-SV40 -T antigen transgenic mice.","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27711/suppl",22253802,,"Joachim L Schultze","Aug 02, 2012"
GSE14449,"Gene expression profiles of spontaneous metastasis in a K-ras/p53 mutant mouse model","Expression profiling by array","Mus musculus",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14449/suppl",19404390,,"Chad Creighton","Apr 15, 2009"
GSE6317,"Gene expression profiles of starved mice and mice treat with TNF alpha","Expression profiling by array","Mus musculus",4,,,,18261244,,"Drago Kuzman","Nov 23, 2006"
GSE9038,"Gene expression profiles of striatum and cerebellum from knock-in mouse model of Huntington's disease","Expression profiling by array","Mus musculus",24,GDS3935,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9038/suppl",21840924,,"Jong-Min Lee","Aug 23, 2011"
GSE52104,"Gene expression profiles of stromal cells in ovarian cancer co-culture models","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52104/suppl",,,"Kate Lawrenson","Dec 01, 2013"
GSE27564,"Gene expression profiles of subepithelial myofibroblasts from mouse ileum or colon, implanted together with human cancer cells in mouse xenografts","Expression profiling by array","Homo sapiens;Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27564/suppl",,,"Janghee Woo","Feb 24, 2012"
GSE110852,"Gene expression profiles of subjects exposed to Arsenic through drinking water in Pakistan","Expression profiling by array","Homo sapiens",57,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110852/suppl",31864032,,"Muhammad Yasir Abdur Rehman","Dec 26, 2019"
GSE63071,"Gene expression profiles of the Cited4 overexpressed and downregulated cells.","Expression profiling by array","Mus musculus",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63071/suppl",,,"Junichiro Miake","Mar 31, 2016"
GSE63542,"Gene expression profiles of the Cited4-siRNA-transduced cells and the non-transduced cells.","Expression profiling by array","Mus musculus",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63542/suppl",,,"Junichiro Miake","Nov 22, 2014"
GSE86397,"Gene expression profiles of the M1/M2 polarized Kupffer cells","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86397/suppl",28683306,,"Yong-Hyun Han","Sep 03, 2016"
GSE4816,"Gene expression profiles of the P1 bladder isolated from SMAA or SMAGA (Acta2 or Actg2) transgenic and wild type mice. (GUDMAP Series ID: 2)","Expression profiling by array","Mus musculus",12,GDS2099,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4816/suppl",,,"GUDMAP Developers","May 12, 2006"
GSE26897,"Gene expression profiles of the aerenchy maformation in maize using laser microdissection","Expression profiling by array","Zea mays",19,,,,,,"Hirokazu Takahashi","Jan 28, 2011"
GSE21324,"Gene expression profiles of the diabetic glomerular endothelial cell","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21324/suppl",20706631,,"Eric W Brunskill","Aug 16, 2010"
GSE21074,"Gene expression profiles of the egg and synergid cell in rice","Expression profiling by array","Oryza sativa",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21074/suppl",21106719,,"Nori Kurata","Dec 01, 2010"
GSE12306,"Gene expression profiles of the intralobular and interlobular fibroblast populations within the human breast","Expression profiling by array","Homo sapiens",8,GDS3439,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12306/suppl",18710550,,"Jodie M Fleming","Aug 01, 2008"
GSE62637,"Gene expression profiles of the lung of CD2-T-bet transgenic mice","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62637/suppl",25349175,,"Shin Kaneko","Nov 03, 2014"
