Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE46523,"Whole transcriptome RNA-seq of undiseased human prefrontal cortex","Non-coding RNA profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",5,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46523/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA200727",24149843,SRP021924,"Paul Ryvkin","Jul 01, 2013"
GSE201520,"Whole transcriptome RNAseq analysis of germ cells in Inhba and Inha fetal testis","Expression profiling by high throughput sequencing","Mus musculus",38,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE201nnn/GSE201520/suppl",35721752,,"Kate Ann Loveland","May 26, 2022"
GSE143847,"Whole transcriptome RNAseq analysis of somatic cells in Inhba fetal testes","Expression profiling by high throughput sequencing","Mus musculus",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143847/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA601888",32274496,SRP242525,"Kate Ann Loveland","Apr 20, 2020"
GSE37870,"Whole transcriptome analyses of six thoroughbred horses before and after exercising using RNA-Seq","Expression profiling by high throughput sequencing","Equus caballus",24,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37870/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA164679",23580538;24658125;25178379,SRP012972,"HYEONGMIN KIM","May 01, 2013"
GSE45204,"Whole transcriptome analyses of three Berkshire and three Korean native pig fat, liver and muscle tissue using RNA-Seq","Expression profiling by high throughput sequencing","Sus scrofa",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45204/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA193204",25008993,SRP019499,"WonCheoul Park","Sep 01, 2014"
GSE142542,"Whole transcriptome analysis and functional studies reveal that senescence plays a pivotal role in Myotonic Dystrophy type 1","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142542/suppl",,,"Marcos J. Araúzo-Bravo","Dec 21, 2021"
GSE149549,"Whole transcriptome analysis for blue light-induced eye damage in mice","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Mus musculus",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149549/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA629051",32821674,SRP259019,"Guohui wang","Aug 24, 2020"
GSE154223,"Whole transcriptome analysis for kidney aging in mice","Non-coding RNA profiling by high throughput sequencing","Mus musculus",30,,,,35366793,,"Fan Fan Gao","Jul 11, 2020"
GSE154222,"Whole transcriptome analysis for kidney aging in mice [miRNA-seq]","Non-coding RNA profiling by high throughput sequencing","Mus musculus",15,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE154nnn/GSE154222/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA645441",35366793,SRP271297,"Fan Fan Gao","Jul 11, 2020"
GSE154220,"Whole transcriptome analysis for kidney aging in mice [non-coding RNA]","Non-coding RNA profiling by high throughput sequencing","Mus musculus",15,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE154nnn/GSE154220/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA645440",35366793,SRP271296,"Fan Fan Gao","Jul 11, 2020"
GSE32211,"Whole transcriptome analysis identifies a subset of Group A var genes that encode the malaria parasite ligands for binding to human brain endothelial cells","Expression profiling by array","Plasmodium falciparum",47,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32211/suppl",22619330,,"Antoine Claessens","Nov 01, 2011"
GSE99671,"Whole transcriptome analysis identifies differentially regulated networks between osteosarcoma and normal bone samples","Expression profiling by high throughput sequencing","Homo sapiens",51,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99671/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA389279",29050494;29250102,SRP108604,"Sulev Koks","Nov 03, 2017"
GSE142994,"Whole transcriptome analysis identifies differentially regulated networks during the proliferation inhibition and megakaryocytic differentiation of AML cell induced by 3,8-Di-O-methylellagic acid 2-O-glucoside (DMAG) derived from Sanguisorba offcinalis L.","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Homo sapiens",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142994/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA598846",,SRP239398,"Long Wang","Jan 01, 2022"
GSE119190,"Whole transcriptome analysis in 661W photoreceptor cells","Expression profiling by high throughput sequencing","Mus musculus",6,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119190/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA488424",31024622,SRP159075,"Gabrielle Wheway","Aug 30, 2018"
GSE55114,"Whole transcriptome analysis of FACS purified somatosensory neuron subtypes and whole dorsal root ganglia tissue","Expression profiling by array","Mus musculus",17,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55114/suppl",25525749,,"Isaac M Chiu","Dec 23, 2014"
GSE95573,"Whole transcriptome analysis of PBMCs stimulated with either a P. aeruginosa phage PNM lysate or with its bacterial host  P. aeruginosa","Expression profiling by high throughput sequencing","Homo sapiens",9,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95573/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA377555",28808331,SRP100936,"Jonas Van Belleghem","Mar 02, 2017"
GSE104553,"Whole transcriptome analysis of T11 treated with FPP-1746-Omomyc","Expression profiling by high throughput sequencing","Mus musculus",24,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104553/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA413039",,SRP119325,"Pilar Blancafort","Sep 26, 2020"
GSE79443,"Whole transcriptome analysis of UUO mouse model of renal fibrosis reveals new molecular players in kidney diseases","Expression profiling by high throughput sequencing","Mus musculus",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79443/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA315860",27189340,SRP072120,"Aristidis Charonis","May 09, 2016"
GSE38664,"Whole transcriptome analysis of a reversible neurodegenerative process in Drosophila reveals potential neuroprotective genes","Expression profiling by high throughput sequencing","Drosophila melanogaster",14,,"TXT;XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38664/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA168361",22978642,SRP010095,"Rosa Barrio","Nov 07, 2012"
GSE108776,"Whole transcriptome analysis of brain hippocampal tissue from SAMP8 mice and rat primary neurons treated with the Alzheimer’s disease drug candidate CAD031","Expression profiling by high throughput sequencing","Mus musculus;Rattus norvegicus",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108776/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA428524",32705410,SRP130952,"April Elizabeth Williams","Apr 21, 2021"
GSE101112,"Whole transcriptome analysis of brain hippocampal tissue from SAMP8 mice and rat primary neurons treated with the Alzheimer's disease drug candidates CMS121 and J147","Expression profiling by high throughput sequencing","Mus musculus;Rattus norvegicus",32,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101112/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA393728",31742554;32884834;33294943,SRP111484,"April Elizabeth Williams","Nov 26, 2019"
GSE69244,"Whole transcriptome analysis of brain hippocampal tissue from young and old senescence-accelerated prone SAMP8 mice treated with control diet and J147-containing diet","Expression profiling by high throughput sequencing","Mus musculus",10,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69244/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA284955",26564964,SRP058725,"Max Chang","Nov 17, 2015"
GSE166044,"Whole transcriptome analysis of breast tissues prior to breast cancer diagnosis [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",30,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166044/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA699021",35183258,SRP304393,"Natascia Marino","Sep 30, 2021"
GSE125759,"Whole transcriptome analysis of cadmium sulphide quantum dots response in Saccharomyces cerevisiae","Expression profiling by array","Saccharomyces cerevisiae;Schizosaccharomyces pombe",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125759/suppl",30986968,,"Luca Pagano","Apr 03, 2019"
GSE117935,"Whole transcriptome analysis of circulating B cells from multiple sclerosis (MS) patients and healthy donors (HD)","Expression profiling by array","Homo sapiens",20,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117935/suppl",30270021,,"Renato Umeton","Aug 01, 2018"
GSE153102,"Whole transcriptome analysis of coding and non-coding RNAs associated with RBSDV infection in Laodelphax striatellus (Fallén) midgut","Non-coding RNA profiling by high throughput sequencing","Laodelphax striatellus",6,,"FA;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE153nnn/GSE153102/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA641426",32903522,SRP268512,"jianhua zhang","Jul 22, 2020"
GSE82164,"Whole transcriptome analysis of diaphragms from FKRPP448L-NSG and NSG mice induced by swimming exercise","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82164/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA324233",,SRP076021,"Alessandro Magli","Jun 01, 2017"
GSE172210,"Whole transcriptome analysis of endothelial cells (HUVECs) after treatment with plasma-sEVs from polytrauma patients","Expression profiling by high throughput sequencing","Homo sapiens",18,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE172nnn/GSE172210/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA722438",,SRP315095,"Tim Eiseler","Apr 17, 2021"
GSE51212,"Whole transcriptome analysis of erlotinib treatment in EGFR-mutant cells","Expression profiling by array","Homo sapiens",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51212/suppl",25686219,,"Stephen Michael Rothenberg","Feb 25, 2015"
GSE81126,"Whole transcriptome analysis of functionally distinct cell types of the jejunal intestinal epithelium of germfree and conventionalized mice","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Mus musculus",46,,,,28053090,,"Bailey Peck","Jan 04, 2017"
GSE81125,"Whole transcriptome analysis of functionally distinct cell types of the jejunal intestinal epithelium of germfree and conventionalized mice [mRNA]","Expression profiling by high throughput sequencing","Mus musculus",8,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81125/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA320645",28053090,SRP074389,"Bailey Peck","Jan 04, 2017"
GSE133831,"Whole transcriptome analysis of human kidney cells after exposure to Ochratoxin A","Expression profiling by high throughput sequencing","Homo sapiens",26,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133831/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA552685",31936152,SRP213023,"Virginie Dubourg","Jan 15, 2020"
GSE182541,"Whole transcriptome analysis of human kidney cells after exposure to cigarette smoke extract.","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE182nnn/GSE182541/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA756694",35387262,SRP333556,"Yung-Li Wang","Mar 16, 2022"
GSE99079,"Whole transcriptome analysis of human macrophages infected with H5N1 and H1N1 influenza viruses reveals the significant up-regulation of RIG-I-like receptor signaling pathway","Non-coding RNA profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99079/suppl",29475453,,"Yunjuan Bao","Sep 01, 2018"
GSE98665,"Whole transcriptome analysis of human macrophages infected with H5N1 and H1N1 influenza viruses reveals the significant up-regulation of RIG-I-like receptor signaling pathway [mRNA]","Expression profiling by high throughput sequencing","Homo sapiens",9,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98665/suppl",29475453,,"Yunjuan Bao","Sep 01, 2018"
GSE99054,"Whole transcriptome analysis of human macrophages infected with H5N1 and H1N1 influenza viruses reveals the significant up-regulation of RIG-I-like receptor signaling pathway [miRNA-seq]","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",9,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99054/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA387158",29475453,SRP107317,"Yunjuan Bao","Sep 01, 2018"
GSE159668,"Whole transcriptome analysis of hypoxic pulmonary hypertension","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Rattus norvegicus",12,,"FA;FASTA;GTF;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159668/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA670164",34374413,SRP287804,"xiqian xing","Sep 01, 2021"
GSE138549,"Whole transcriptome analysis of iPSC derived hepatic organoids cultures","Expression profiling by high throughput sequencing","Homo sapiens",9,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138549/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA576358",31760071,SRP224719,"YUAN GUAN","Oct 09, 2019"
GSE101770,"Whole transcriptome analysis of iPSC-derived hepatic organoids cultures","Expression profiling by high throughput sequencing","Homo sapiens",9,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101770/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA395390",28878125,SRP113338,"Ming Zheng","Oct 21, 2017"
GSE98570,"Whole transcriptome analysis of induced cardiomyocytes during direct cardiac reprogramming [expression]","Expression profiling by array","Mus musculus",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98570/suppl",29072293,,"Ziqing Liu","Oct 25, 2017"
GSE51912,"Whole transcriptome analysis of laser capture microdissected tissues reveals site-specific programming of the host epithelial transcriptome by the gut microbiota","Expression profiling by array","Mus musculus",100,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51912/suppl",25887251,,"Intawat Nookaew","Feb 12, 2015"
GSE51910,"Whole transcriptome analysis of laser capture microdissected tissues reveals site-specific programming of the host epithelial transcriptome by the gut microbiota [germ free vs conventional mice]","Expression profiling by array","Mus musculus",40,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51910/suppl",,,"Intawat Nookaew","Feb 12, 2015"
GSE51911,"Whole transcriptome analysis of laser capture microdissected tissues reveals site-specific programming of the host epithelial transcriptome by the gut microbiota [short period of bacteria colonization]","Expression profiling by array","Mus musculus",60,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51911/suppl",,,"Intawat Nookaew","Feb 12, 2015"
GSE166317,"Whole transcriptome analysis of liver tissue from SAMP8 mice treated with the Alzheimer’s disease drug J147","Expression profiling by high throughput sequencing","Mus musculus",17,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166317/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA700432",35051863,SRP305169,"April Elizabeth Williams","Feb 23, 2022"
GSE197642,"Whole transcriptome analysis of liver tissue in CLP mice and alpha-lactose treated mice","Expression profiling by high throughput sequencing","Mus musculus",6,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE197nnn/GSE197642/suppl",,,"Zhaohui Tang","Mar 02, 2022"
GSE84339,"Whole transcriptome analysis of lung squamouse cell carcinoma","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84339/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA328932",28087642,SRP078419,"Susumu Rokudai","Dec 01, 2016"
GSE172209,"Whole transcriptome analysis of lung tissue from mice after thoraxtrauma with and without sEV biogenesis inhibitor GW4869","Expression profiling by high throughput sequencing","Mus musculus",20,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE172nnn/GSE172209/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA722437",,SRP315098,"Tim Eiseler","Apr 17, 2021"
GSE158197,"Whole transcriptome analysis of mouse aortas and kidneys with or without deletion of the EGFR in endothelial cells after 18 weeks of high fat diet","Expression profiling by high throughput sequencing","Mus musculus",40,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158197/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA664331",33790318,SRP283433,"Virginie Dubourg","Apr 01, 2021"
GSE144838,"Whole transcriptome analysis of mouse aortas and kidneys with or without deletion of the EGFR in vascular smooth muscle cells after 18 weeks of high fat diet","Expression profiling by high throughput sequencing","Mus musculus",30,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144838/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA605107",32548701,SRP247491,"Barbara Schreier","Mar 01, 2020"
GSE76700,"Whole transcriptome analysis of mouse brain with chronic diazepam treatment","Expression profiling by array","Mus musculus",36,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76700/suppl",28596835,,"Shinya Ueno","May 31, 2016"
GSE193018,"Whole transcriptome analysis of mouse maturation ameloblasts with or without WDR72","Expression profiling by high throughput sequencing","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE193nnn/GSE193018/suppl",,,"Yan Zhang","Jan 07, 2022"
GSE133786,"Whole transcriptome analysis of obese adipose tissue suggests u001kfc.1 as a potential regulator to glucose metabolism","Expression profiling by array","Homo sapiens",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133786/suppl",31824561,,"Linlin Yang","Nov 04, 2019"
GSE42546,"Whole transcriptome analysis of postmortem human hippocampus dentate gyrus granlule cells","Expression profiling by high throughput sequencing","Homo sapiens",79,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42546/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA182544",24594777,SRP017329,"Ruth Kohen","Apr 09, 2014"
GSE85855,"Whole transcriptome analysis of reaggregated embryoid bodies treated with IWR-1","Expression profiling by high throughput sequencing","Mus musculus",18,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85855/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA339553",27713415,SRP082416,"June Baik","Aug 20, 2016"
GSE178415,"Whole transcriptome analysis of resveratrol and metformin improving high fat diet induced insulin resistance","Expression profiling by high throughput sequencing","Mus musculus",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE178nnn/GSE178415/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA737588",35096054,SRP324061,"Linlin Yang","Jun 18, 2021"
GSE178474,"Whole transcriptome analysis of resveratrol and metformin improving high fat diet induced insulin resistance in liver and muscle","Expression profiling by high throughput sequencing","Mus musculus",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE178nnn/GSE178474/suppl",34581420;35096054,,"Linyi Shu","Jun 18, 2021"
GSE28990,"Whole transcriptome analysis of rosetting Plasmodium falciparum parasites","Expression profiling by array","Plasmodium falciparum",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28990/suppl",21718533,,"Antoine Claessens","Jul 01, 2011"
GSE52257,"Whole transcriptome analysis of sinonasal sarcoma with translocation t(2;4)(q37.1;q31.3)","Expression profiling by high throughput sequencing","Homo sapiens",1,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52257/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA227288",24859338,SRP032922,"Yan W. Asmann","Apr 17, 2014"
GSE160587,"Whole transcriptome analysis of the antidepressant baicalin in chronic unpredictable mild stress mice","Expression profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE160nnn/GSE160587/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA673702",,SRP290692,"Shuaifei Lu","Jan 13, 2021"
GSE14763,"Whole transcriptome analysis of the hippocampus: toward a molecular portrait of epileptogenesis","Expression profiling by array","Rattus norvegicus",18,GDS3827,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14763/suppl",20377889,,"Oswaldo Keith Okamoto","Feb 09, 2010"
GSE92955,"Whole transcriptome analysis of the ventrolateral hypothalamic parvafox nucleus in mice","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92955/suppl",28167900,,"Viktoria Szabolcsi","Dec 28, 2016"
GSE100901,"Whole transcriptome analysis reveals a pro-inflammatory profile of ductular reaction cells in AH.","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100901/suppl",30565271,,"Juanjo Lozano","Jan 11, 2019"
GSE166048,"Whole transcriptome and methylome analysis of breast tissues prior to breast cancer diagnosis","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Homo sapiens",60,,"TXT;WIG","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166048/suppl",35183258,,"Natascia Marino","Sep 30, 2021"
GSE109215,"Whole transcriptome and miRNAome analysis of porcine muscle tissue in terms of muscle growth and development","Non-coding RNA profiling by high throughput sequencing","Sus scrofa",13,,"FA;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109215/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA430156",29659518,SRP130994,"Klaudia Pawlina-Tyszko","Apr 23, 2018"
GSE107207,"Whole transcriptome and miRNAome analysis of porcine muscle tissue in the terms of muscle growth and development","Expression profiling by high throughput sequencing","Sus scrofa",13,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107207/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA419312",,SRP125390,"Kacper Zukowski","Dec 01, 2017"
