Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE23182,"Systemic inflammation modulates Fc receptor expression on microglia in chronic neurodegeneration","Expression profiling by array","Mus musculus",12,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23182/suppl",21572034,,"Katie Sarah Lunnon","Jul 28, 2010"
GSE4607,"Systemic inflammatory response syndrome and septic shock","Expression profiling by array","Homo sapiens",123,,"CEL;PDF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE4nnn/GSE4607/suppl",17374846;18460642;23107287;18511707,,"Hector R Wong","Apr 30, 2006"
GSE55962,"Systemic inflammatory response to smoking in chronic obstructive pulmonary disease: evidence of a gender effect","Expression profiling by array","Homo sapiens",106,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55962/suppl",24830457,,"Susana Kalko","Jul 02, 2014"
GSE46923,"Systemic lupus erythematosus","Expression profiling by array","Homo sapiens",142,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46923/suppl",24829414,,"Nicole Baldwin","Jun 03, 2014"
GSE139958,"Systemic muscle wasting drives tumourigenesis","Expression profiling by high throughput sequencing","Drosophila melanogaster",24,,,,32938923,,"LMS Bioinformatics Core","Jul 28, 2020"
GSE157431,"Systemic persistent RNA virus infection is short-lived at the single cell level","Expression profiling by high throughput sequencing","Mus musculus",19,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157431/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA661293",34398180,SRP279985,"DBM Bioinformatics Core Facility","Aug 03, 2021"
GSE108871,"Systemic post-translational control of bacterial metabolism regulates adaptation in dynamic environments","Expression profiling by array","Escherichia coli",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108871/suppl",30301795,,"Nathan Lewis","Feb 02, 2018"
GSE6831,"Systemic response to avirulent bacterial infection","Expression profiling by array","Arabidopsis thaliana",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6831/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Jan 22, 2007"
GSE19264,"Systemic responses to Pseudomonas syringae infection","Expression profiling by array","Arabidopsis thaliana",27,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19264/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Dec 10, 2009"
GSE76885,"Systemic sclerosis skin disease trajectory during mycophenolate mofetil treatment","Expression profiling by array","Homo sapiens",194,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76885/suppl",,,"Tammara Wood","Jan 01, 2017"
GSE5639,"Systemic signalling of irradiance and CO2 concentration in Arabidopsis (Controls)","Expression profiling by array","Arabidopsis thaliana",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5639/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Jan 08, 2007"
GSE5636,"Systemic signalling of irradiance and CO2 concentration in Arabidopsis (Treatment 1: Ambient CO2 and Ambient Light)","Expression profiling by array","Arabidopsis thaliana",26,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5636/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Jan 08, 2007"
GSE5637,"Systemic signalling of irradiance and CO2 concentration in Arabidopsis (Treatment 2: Elevated CO2 and Ambient Light)","Expression profiling by array","Arabidopsis thaliana",26,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5637/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Jan 08, 2007"
GSE5638,"Systemic signalling of irradiance and CO2 concentration in Arabidopsis (Treatment 3: Ambient CO2 and Low Light)","Expression profiling by array","Arabidopsis thaliana",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE5nnn/GSE5638/suppl",,,"Nottingham Arabidopsis Stock Centre (NASC)","Jan 08, 2007"
GSE192477,"Systemic stem cell activation following amputation primes distant appendages for future regeneration events in axolotl","Expression profiling by high throughput sequencing","Ambystoma mexicanum",18,,"H5;JSON;R;TSV;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE192nnn/GSE192477/suppl",,,"Jessica Whited","Jan 01, 2022"
GSE57707,"Systemic suppression of the rice shoot metabolism upon root rot nematode infection","Expression profiling by high throughput sequencing","Oryza sativa Japonica Group",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57707/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA247782",25216177,SRP042017,"Simon Lieven Imanuel Johannes Denil","May 18, 2015"
GSE22970,"Systemic transcriptome alternation under mtDNA depletion in 143B TK- osteosarcoma cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22970/suppl",,,"hyun-jung koo","Jul 17, 2010"
GSE139291,"Systemically administered HMGN1 immunostimulatory peptide with anti-PD-L1 antibody exerts synergistic antitumor effects","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE139nnn/GSE139291/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA579156",34344641,SRP227119,"Chang-Yu Chen","Nov 02, 2021"
GSE113307,"Systemically administered extremely low HMGN1 with anti-CD4 depleting antibody exerts synergistic anti-tumor effects","Expression profiling by high throughput sequencing","Mus musculus",5,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113307/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA450754",30696484,SRP140855,"Chang-Yu Chen","Feb 07, 2019"
GSE60574,"Systems Analysis of a RIG-I Agonist Inducing Broad Spectrum Inhibition of Virus Infectivity","Expression profiling by array","Homo sapiens",35,,,,23633948,,"John Hiscott","Aug 21, 2014"
GSE60573,"Systems Analysis of a RIG-I Agonist Inducing Broad Spectrum Inhibition of Virus Infectivity [Kinetic]","Expression profiling by array","Homo sapiens",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60573/suppl",23633948,,"John Hiscott","Aug 21, 2014"
GSE60572,"Systems Analysis of a RIG-I Agonist Inducing Broad Spectrum Inhibition of Virus Infectivity [comparison]","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60572/suppl",23633948,,"John Hiscott","Aug 21, 2014"
GSE117261,"Systems Analysis of the Human Pulmonary Arterial Hypertension Lung Transcriptome","Expression profiling by array","Homo sapiens",83,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117261/suppl",30562042;33343881,,"Robert Stearman","Dec 23, 2018"
GSE57025,"Systems Biology Analysis of Tenofovir 1% Gel in a Phase I Rectal Microbicide Trial","Expression profiling by array","Homo sapiens",191,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57025/suppl",25647729,,"Lamar Ballweber Fleming","Feb 23, 2015"
GSE21165,"Systems Biology Analysis of Zymomonas mobilis ZM4 Ethanol Stress Responses","Expression profiling by array","Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21165/suppl",23874800,,"Shihui YANG","Sep 04, 2013"
GSE39245,"Systems Biology approach to identify transcriptome reprogramming in Arabidopsis thaliana during insect and bacterial attack (Brevicoryne brassicae)","Expression profiling by array","Arabidopsis thaliana",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39245/suppl",23536844,,"Per Winge","Jun 01, 2013"
GSE39246,"Systems Biology approach to identify transcriptome reprogramming in Arabidopsis thaliana during insect and bacterial attack (Pseudomonas syringae)","Expression profiling by array","Arabidopsis thaliana",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39246/suppl",23536844,,"Per Winge","Jun 01, 2013"
GSE97998,"Systems Biology of 23-valent pneumococcal polysaccharide vaccine (PNEUMOVAX®23) and 13-valent pneumococcal conjugate vaccine (PREVNAR®13)","Expression profiling by array","Homo sapiens",434,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97998/suppl",,,"Dmitri A Kazmin","May 01, 2022"
GSE102012,"Systems Biology of Influenza A (H5N1) Virus Monovalent Vaccine with and without AS03 adjuvant","Expression profiling by array","Homo sapiens",384,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102012/suppl",34174187,,"Dmitri A Kazmin","Jun 29, 2021"
GSE18307,"Systems Modeling of the Rho Signaling Network","Expression profiling by array","Drosophila melanogaster",129,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18307/suppl",,,"Michael Baym","Dec 31, 2012"
GSE59910,"Systems Toxicology Identifies Mechanistic Impacts of 2-amino-4,6-dinitrotoluene (2-ADNT) Exposure in Northern Bobwhite","Expression profiling by array","Colinus virginianus",64,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59910/suppl",26251320,,"Kurt A Gust","Jul 01, 2015"
GSE62357,"Systems analyses reveal shared and diverse attributes of Oct4 regulation in pluripotent cells","Expression profiling by high throughput sequencing","Mus musculus",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62357/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA263915",27135800,SRP048937,"Maciej Paszkowski-Rogacz","Aug 07, 2015"
GSE29947,"Systems analysis identifies an essential role for SHARPIN in macrophage TLR2 responses","Expression profiling by array","Mus musculus",46,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29947/suppl",21709223,,"Daniel Edward Zak","Aug 31, 2011"
GSE29891,"Systems analysis identifies an essential role for SHARPIN in macrophage TLR2 responses (Affymetrix)","Expression profiling by array","Mus musculus",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29891/suppl",21709223,,"Daniel Edward Zak","Aug 31, 2011"
GSE29888,"Systems analysis identifies an essential role for SHARPIN in macrophage TLR2 responses (Agilent)","Expression profiling by array","Mus musculus",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29888/suppl",21709223,,"Daniel Edward Zak","Aug 31, 2011"
GSE83678,"Systems analysis identifies melanoma-enriched pro-oncogenic networks controlled by the RNA binding protein CELF1","Expression profiling by array","Homo sapiens",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83678/suppl",29269732,,"BELEN MINANA","Dec 22, 2017"
GSE68434,"Systems analysis of B16 tumor microenvironment 4 or 14 days after tumor inoculation","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68434/suppl",26643476,,"Djamel Nehar-Belaid","Dec 10, 2015"
GSE73384,"Systems analysis of B16-WT, B16-shTGFb and B16-shVEGF tumor microenvironment 4 or 14 days after tumor inoculation","Expression profiling by array","Mus musculus",38,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73384/suppl",27699271,,"Djamel Nehar-Belaid","Sep 01, 2016"
GSE25124,"Systems analysis of Chlamydomonas Cu nutrition reveals connections between Cu and multiple O2-dependent metabolic steps","Expression profiling by high throughput sequencing","Chlamydomonas reinhardtii",34,,"TXT;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25124/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA134525",21498682;22403401,SRP005483,"Sabeeha Merchant","Oct 24, 2011"
GSE68453,"Systems analysis of adaptive responses to MAP Kinase pathway blockade in BRAF mutant melanoma.","Expression profiling by array","Homo sapiens",180,,,,26405815;26673621,,"Stefan Bekiranov","Sep 16, 2015"
GSE136270,"Systems analysis of biliary atresia through integration of high-throughput biological data","Expression profiling by high throughput sequencing","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136270/suppl",32848883,,"Shankar Subramaniam","Aug 31, 2020"
GSE92488,"Systems analysis of hepatic insulin resistance identifies RGS4 as a key mediator of metabolic adaptation","Expression profiling by high throughput sequencing","Mus musculus",45,,"GTF;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92488/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA357684",,SRP095239,"Anthony Robert Soltis","Jan 31, 2019"
GSE77625,"Systems analysis of high-fat diet-induced hepatic insulin resistance","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",22,,"BED;BW;TXT;XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77625/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA311048",29241556,SRP069345,"Anthony Robert Soltis","Nov 01, 2017"
GSE172317,"Systems analysis of human T helper17 cell differentiation uncovers distinct time-regulated transcriptional modules","Expression profiling by high throughput sequencing","Homo sapiens",29,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE172nnn/GSE172317/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA722942",,SRP315335,"Pierre de la Grange","Apr 22, 2021"
GSE145787,"Systems analysis of insulin and IGF1 receptors networks in breast cancer cells identifies commonalities and divergences in expression patterns","Expression profiling by array","Homo sapiens",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145787/suppl",32733384,,"Metsada Pasmanik-Chor","Mar 18, 2020"
GSE183999,"Systems analysis of interaction between p38/MAPK pathway and SARS-CoV-2","Expression profiling by high throughput sequencing","Homo sapiens",9,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE183nnn/GSE183999/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA762681",,SRP336788,"Jeffrey Johnson","Jan 21, 2022"
GSE113097,"Systems analysis of phosphate-limitation induced lipid accumulation by the oleaginous yeast Rhodosporidium toruloides","Expression profiling by high throughput sequencing","Rhodotorula toruloides",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113097/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA450010",,SRP139909,"Wang Ya nan","May 31, 2018"
GSE89292,"Systems analysis of protective immune responses to RTS,S malaria vaccination in humans","Expression profiling by array","Homo sapiens",583,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89292/suppl",28193898,,"Dmitri A Kazmin","Mar 01, 2017"
GSE22769,"Systems analysis of the Merck Ad5/HIV vaccine reveals robust induction of a core innate immune gene network: in vitro analysis","Expression profiling by array","Homo sapiens",22,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22769/suppl",23151505,,"Daniel Edward Zak","Nov 20, 2012"
GSE22768,"Systems analysis of the Merck Ad5/HIV vaccine reveals robust induction of a core innate immune gene network: in vivo analysis","Expression profiling by array","Homo sapiens",50,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22768/suppl",23151505,,"Daniel Edward Zak","Nov 20, 2012"
GSE171825,"Systems analysis of the female genital tract reveals differential expression of inflammatory and epithelial barrier genes in South African adolescents randomized to injectable, oral or vaginal ring contraception","Expression profiling by high throughput sequencing","Homo sapiens",109,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171825/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA721079",,SRP314303,"Gregory K Tharp","Jul 11, 2022"
GSE47030,"Systems analysis of the prostate tumor suppressor NKX3.1  substantiates roles in DNA repair and a transcriptional program that drives luminal cell differentiation","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47030/suppl",,,"Roy M Williams","Dec 25, 2013"
GSE56800,"Systems analysis of the response of photosynthesis, metabolism and growth to an increase in irradiance in the photosynthesis model organism Chlamydomonas reinhardtii","Expression profiling by array","Chlamydomonas reinhardtii",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56800/suppl",24894045,,"Samuel Arvidsson","Apr 30, 2014"
GSE52350,"Systems analysis of transcriptional data provides insights into muscle's biological response to botulinum toxin-A (BoNT-A)","Expression profiling by array","Rattus norvegicus",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52350/suppl",24536034,,"Kavitha Mukund","Nov 01, 2014"
GSE68432,"Systems analysis of uterine  microenvironment  in Treg depleted pregnant mice at 12 days after fertilization","Expression profiling by array","Mus musculus",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68432/suppl",26643476,,"Djamel Nehar-Belaid","Dec 10, 2015"
GSE68433,"Systems analysis of uterine  microenvironment 4, 6, 8, 10, 11 or 12 days after fertilization","Expression profiling by array","Mus musculus",33,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68433/suppl",26643476,,"Djamel Nehar-Belaid","Dec 10, 2015"
GSE68454,"Systems analysis of uterine and tumor microenvironments","Expression profiling by array","Mus musculus",63,,,,26643476,,"Djamel Nehar-Belaid","Dec 10, 2015"
GSE118935,"Systems analysis of viral infection in the embryonic central nervous system (CNS)","Expression profiling by high throughput sequencing","Mus musculus",6,,"DIFF;FPKM_TRACKING;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118935/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA487357",,SRP158621,"Amanda J. Guise","Aug 21, 2021"
GSE59961,"Systems analysis reveals down-regulation of a network of prosurvival miRNAs drives the apoptotic response in dilated cardiomyopathy","Non-coding RNA profiling by array","Homo sapiens;Mus musculus",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59961/suppl",25361207,,"Andrew Emili","Nov 01, 2014"
GSE35305,"Systems and trans-system level analysis identifies conserved Fe-deficiency responses in the plant lineage","Expression profiling by high throughput sequencing","Chlamydomonas reinhardtii",20,,"BOWTIE;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35305/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA150735",22403401;23043051,SRP010563,"Sabeeha Merchant","Jun 18, 2012"
GSE65643,"Systems approach elucidates convoluted transcriptional regulation on carbon metabolism","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Escherichia coli",24,,"GFF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65643/suppl",29394395,,"Donghyuk Kim","Apr 18, 2018"
GSE65641,"Systems approach elucidates convoluted transcriptional regulation on carbon metabolism [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Escherichia coli",12,,"GFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65641/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA274574",29394395,SRP053192,"Donghyuk Kim","Apr 18, 2018"
GSE65642,"Systems approach elucidates convoluted transcriptional regulation on carbon metabolism [RNA-seq]","Expression profiling by high throughput sequencing","Escherichia coli",12,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65642/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA274573",29394395,SRP053193,"Donghyuk Kim","Apr 18, 2018"
GSE35226,"Systems approach identifies HIPK2 as a critical regulator of kidney tubulointerstitial fibrosis","Expression profiling by array","Homo sapiens;Mus musculus",24,GDS4233;GDS4234,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35226/suppl",22406746,,"Avi Ma'ayan","Feb 01, 2012"
GSE51808,"Systems biological analysis of immunity to dengue","Expression profiling by array","Homo sapiens",56,GDS5093,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51808/suppl",24981333;31211814,,"Helder I. Nakaya","Jun 27, 2014"
GSE152418,"Systems biological assessment of immunity to severe and mild COVID-19 infections","Expression profiling by high throughput sequencing","Homo sapiens",34,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152418/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA639275",32788292,SRP267176,"Gregory K Tharp","Jul 31, 2020"
GSE155673,"Systems biological assessment of immunity to severe and mild COVID-19 infections","Expression profiling by high throughput sequencing","Homo sapiens",24,,"CSV;MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155673/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA655740",32788292,SRP276502,"Madeleine Scott","Aug 07, 2020"
GSE12656,"Systems biology analysis of Korean red ginseng effects on Immobilization stressed mice brain","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12656/suppl",,,"Sangdun Choi","Aug 09, 2009"
GSE120707,"Systems biology analysis of the effect and mechanism of Qi Jing Sheng Bai granule on leucopenia in mice","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120707/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA494175",31105563,SRP163042,"ai ping jiang","Oct 20, 2018"
GSE38688,"Systems biology analysis unravels complementary action of combined Rosuvastatin and Ezetimibe therapy","Expression profiling by array","Mus musculus",32,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38688/suppl",23086299,,"Lars Verschuren","Feb 27, 2013"
GSE23920,"Systems biology approach reveals that overflow metabolism of acetate in Escherichia coli is triggered by carbon catabolite repression of acetyl-CoA synthetase","Expression profiling by array","Escherichia coli str. K-12 substr. MG1655",7,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23920/suppl",21122111,,"Ranno Nahku","Sep 02, 2010"
GSE24352,"Systems biology approach to identify transcriptional reprogramming and microRNA targets during the progression of Polycystic Kidney Disease","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24352/suppl",21518438,,"Priyanka Pandey","Apr 30, 2011"
GSE140161,"Systems biology demonstrates the predominant role of circulating interferon-alpha in primary Sjögren's syndrome and a genetic association with the class II HLA DQ locus","Expression profiling by array","Homo sapiens",351,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140161/suppl",,,"Jacques-Eric Gottenberg","Nov 04, 2020"
