Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE114649,"Epigenetic drugs selectively target a population of AML cells which are positive for CD123 cell surface markers and are chemoresistant","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114649/suppl",30291336;31988438,,"Yi Qiu","Aug 28, 2020"
GSE108142,"Epigenetic drugs selectively target a population of AML cells which are positive for CD123 cell surface markers and are chemoresistant I","Expression profiling by high throughput sequencing","Homo sapiens",3,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108142/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA422583",30291336;31988438,SRP126850,"Yi Qiu","Aug 28, 2020"
GSE114648,"Epigenetic drugs selectively target a population of AML cells which are positive for CD123 cell surface markers and are chemoresistant II","Expression profiling by high throughput sequencing","Homo sapiens",3,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114648/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA472053",30291336;31988438,SRP148444,"Yi Qiu","Aug 28, 2020"
GSE35005,"Epigenetic dynamics of 5-hydroxymethylcytosine during mouse spermatogenesis","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",18,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35005/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA151173",23759713,SRP010262,"Chunsheng Han","Mar 12, 2012"
GSE181287,"Epigenetic dynamics shaping melanophore and iridophore cell fate in zebrafish","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Danio rerio",24,,"BEDGRAPH;BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE181nnn/GSE181287/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA751418",34607603,SRP330794,"Daofeng Li","Sep 02, 2021"
GSE166123,"Epigenetic dysregulation impairs high-fidelity DNA repair to promote cerebellar degeneration in spinocerebellar ataxia type 7","Genome binding/occupancy profiling by high throughput sequencing;Other","Mus musculus",16,,"BED;BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166123/suppl",34852229,,"Pawel Michal Switonski","Feb 04, 2021"
GSE110732,"Epigenetic dysregulation of enhancers in neurons is associated with Alzheimer’s disease pathology and cognitive symptoms","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Homo sapiens",154,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110732/suppl",31113950,,"Peipei Li","Apr 17, 2019"
GSE110728,"Epigenetic dysregulation of enhancers in neurons is associated with Alzheimer’s disease pathology and cognitive symptoms (Bisulfite-Seq)","Methylation profiling by high throughput sequencing","Homo sapiens",129,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110728/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA434432",31113950,SRP132991,"Peipei Li","Apr 17, 2019"
GSE110731,"Epigenetic dysregulation of enhancers in neurons is associated with Alzheimer’s disease pathology and cognitive symptoms (RNA-Seq)","Expression profiling by high throughput sequencing","Homo sapiens",25,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110731/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA434441",31113950,SRP132992,"Peipei Li","Apr 17, 2019"
GSE108707,"Epigenetic dysregulation of the Drp1 binding partners MiD49 and MiD51 increases mitotic mitochondrial fission and promotes pulmonary arterial hypertension: mechanism and therapeutic implications","Expression profiling by array","Homo sapiens;synthetic construct",9,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108707/suppl",29431643,,"Stephen Archer","Jan 31, 2018"
GSE74797,"Epigenetic effects of RRx-001: a possible unifying mechanism of anticancer activity","Methylation profiling by genome tiling array","Homo sapiens;Mus musculus",8,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74797/suppl",26657731,,"Hongjuan Zhao","Dec 31, 2016"
GSE125851,"Epigenetic effects of acrylamide exposure in mice","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125851/suppl",30807115,,"Aline de Conti","Jan 30, 2019"
GSE63005,"Epigenetic effects of antidepressants to neuroprotective genes in neuronal cultured cells","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63005/suppl",,,"Kunio Miyake","Jan 30, 2015"
GSE157616,"Epigenetic effects of silver nanoparticles and ionic silver in Tetrahymena thermophila","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Tetrahymena thermophila",15,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE157nnn/GSE157616/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA662238",,SRP281182,"Jun Yang","Sep 10, 2021"
GSE99398,"Epigenetic effects of vitamin C on differentiation of neural stem cells","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Rattus norvegicus",24,,"BEDGRAPH;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99398/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA388387",30005139,SRP108249,"Jong Hwan Kim","Nov 14, 2018"
GSE151506,"Epigenetic encoding, heritability and plasticity of glioma transcriptional cell states","Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",47,,"CSV;TXT;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151506/suppl",34594037,,"Federico Gaiti","May 31, 2021"
GSE101242,"Epigenetic enhancer changes during oncogenic transformation","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",21,,"BED","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101242/suppl",,,"Paola Scaffidi","Jul 11, 2020"
GSE101170,"Epigenetic enhancer changes during oncogenic transformation [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",14,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101170/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA393830",,SRP111533,"Paola Scaffidi","Jul 11, 2020"
GSE101241,"Epigenetic enhancer changes during oncogenic transformation [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",7,,"TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101241/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA393901",,SRP111586,"Paola Scaffidi","Jul 11, 2020"
GSE113306,"Epigenetic enhancer marks and transcription factor binding influence Vk gene rearrangement frequencies in pre-B cells and pro-B cells","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",6,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113306/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA450755",30271408,SRP140852,"Salvatore Loguercio","Oct 01, 2018"
GSE17053,"Epigenetic environment of histone H3.3 on promoters revealed by integration of imaging, ChIP-chip, and MeDIP-chip data","Genome binding/occupancy profiling by genome tiling array;Methylation profiling by genome tiling array;Expression profiling by array","Homo sapiens",18,,"PAIR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17053/suppl",20375147;20410135,,"Philippe Collas","May 12, 2010"
GSE8007,"Epigenetic events in early breast cancer","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8007/suppl",18089780,,"Milena Gongora","Jun 05, 2008"
GSE109085,"Epigenetic evolution and lineage histories of chronic lymphocytic leukemia","Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens",843,,"CSV;TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109085/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA429620",31015400,SRP128904,"Federico Gaiti","May 02, 2019"
GSE32299,"Epigenetic expansion of VHL-HIF signal output drives multiorgan metastasis in renal cancer","Expression profiling by array","Homo sapiens",26,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32299/suppl",23223005,,"Sakari Vanharanta","Dec 05, 2012"
GSE118308,"Epigenetic extinction of fetal programming promotes leukemia stem cell activity","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",4,,"BROADPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE118nnn/GSE118308/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA485143",30269902,SRP156763,"Martin Hirst","Sep 27, 2018"
GSE80391,"Epigenetic features of differentiation-regulated replication origins","Other","Homo sapiens",8,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80391/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA318786",27168766;27924004,SRP073451,"Christophe E Redon","May 11, 2016"
GSE133985,"Epigenetic field cancerization in breast cancer using subject-matched tumor, ipsilateral-normal, and contralateral-normal tissues","Methylation profiling by genome tiling array","Homo sapiens",25,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133985/suppl",32255732,,"Meghan E. Muse","Jul 10, 2020"
GSE121633,"Epigenetic findings in periodontitis in UK twins: a cross sectional study","Methylation profiling by genome tiling array","Homo sapiens",480,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121633/suppl",30760334,,"Juan Castillo-Fernandez","Nov 25, 2018"
GSE132219,"Epigenetic footprint of hepatoblastoma defines a novel integrative molecular classification with clinical implications","Expression profiling by array;Genome variation profiling by SNP array;Methylation profiling by genome tiling array;Expression profiling by high throughput sequencing","Homo sapiens",206,,"CEL;CHP;CYCHP;IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132219/suppl",32240714,,"Carolina Armengol","Mar 23, 2020"
GSE132218,"Epigenetic footprint of hepatoblastoma defines a novel integrative molecular classification with clinical implications [CytoScanHD_Array]","Genome variation profiling by SNP array","Homo sapiens",34,,"CEL;CYCHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132218/suppl",32240714,,"Carolina Armengol","Mar 23, 2020"
GSE132037,"Epigenetic footprint of hepatoblastoma defines a novel integrative molecular classification with clinical implications [HTA-2_0]","Expression profiling by array","Homo sapiens",52,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132037/suppl",32240714,,"Carolina Armengol","Mar 23, 2020"
GSE132399,"Epigenetic footprint of hepatoblastoma defines a novel integrative molecular classification with clinical implications [Infinium MethylationEPIC]","Methylation profiling by genome tiling array","Homo sapiens",54,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132399/suppl",32240714,,"Carolina Armengol","Jul 09, 2020"
GSE133039,"Epigenetic footprint of hepatoblastoma defines a novel integrative molecular classification with clinical implications [RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",66,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133039/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA549741",32240714,SRP201920,"Carolina Armengol","Mar 23, 2020"
GSE138436,"Epigenetic gene silencing by heterochromatin primes fungal resistance","Genome binding/occupancy profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Schizosaccharomyces pombe",49,,"BW;CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138436/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA575857",32908306;33313420,SRP224360,"Sito Torres-Garcia","Sep 09, 2020"
GSE159449,"Epigenetic gene-expression links heart failure to memory impairment","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Mus musculus",122,,"BED;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159449/suppl",33471428,,"Md Rezaul Islam","Dec 01, 2020"
GSE159475,"Epigenetic gene-expression links heart failure to memory impairment [chipseq_from_saha_treatment]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",14,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159475/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA669020",,SRP287277,"Md Rezaul Islam","Dec 01, 2020"
GSE159436,"Epigenetic gene-expression links heart failure to memory impairment [chipseq_tg_wt_3m]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",10,,"BED;XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159436/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA668928",,SRP287235,"Md Rezaul Islam","Dec 01, 2020"
GSE159441,"Epigenetic gene-expression links heart failure to memory impairment [rnaseq_after_saha]","Expression profiling by high throughput sequencing","Mus musculus",28,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159441/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA668941",,SRP287237,"Md Rezaul Islam","Dec 01, 2020"
GSE159442,"Epigenetic gene-expression links heart failure to memory impairment [rnaseq_from_MI_experiment]","Expression profiling by high throughput sequencing","Mus musculus",12,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159442/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA668947",,SRP287240,"Md Rezaul Islam","Dec 01, 2020"
GSE159443,"Epigenetic gene-expression links heart failure to memory impairment [rnaseq_hypoxia_4h]","Expression profiling by high throughput sequencing","Mus musculus",11,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159443/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA668946",,SRP287241,"Md Rezaul Islam","Dec 01, 2020"
GSE159445,"Epigenetic gene-expression links heart failure to memory impairment [rnaseq_tg_vs_wt_3m]","Expression profiling by high throughput sequencing","Mus musculus",11,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159445/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA668945",,SRP287242,"Md Rezaul Islam","Dec 01, 2020"
GSE159446,"Epigenetic gene-expression links heart failure to memory impairment [rnaseq_tunicamycin_6h]","Expression profiling by high throughput sequencing","Mus musculus",10,,"CSV;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159446/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA668943",,SRP287247,"Md Rezaul Islam","Dec 01, 2020"
GSE159447,"Epigenetic gene-expression links heart failure to memory impairment [smallrna_after_saha]","Non-coding RNA profiling by high throughput sequencing","Mus musculus",26,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159447/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA669116",,SRP287347,"Md Rezaul Islam","Dec 01, 2020"
GSE153817,"Epigenetic hallmarks of age-related macular degeneration are recapitulated in a photosensitive mouse model","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",67,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE153nnn/GSE153817/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA644202",32691052,SRP270065,"Les Kallestad","Sep 29, 2020"
GSE125982,"Epigenetic homogeneity underlies sperm programming for embryonic transcription","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Xenopus laevis",36,,"BED;BROADPEAK;NARROWPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125982/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA518148",32661239,SRP183098,"Angela Simeone","Jun 05, 2020"
GSE98350,"Epigenetic identity in AML is mostly dependent on disruption of non-promoter regulatory elements and reveals potentially antagonistic effects of mutations in epigenetic modifiers","Third-party reanalysis;Methylation profiling by high throughput sequencing","Homo sapiens",126,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98350/suppl",28408400,,"Jacob Lowell Glass","Apr 28, 2017"
GSE86952,"Epigenetic identity in AML is mostly dependent on disruption of non-promoter regulatory elements and reveals potentially antagonistic effects of mutations in epigenetic modifiers [human]","Methylation profiling by high throughput sequencing","Homo sapiens",119,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86952/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA343074",28408400,SRP089913,"Jacob Lowell Glass","Apr 19, 2017"
GSE96744,"Epigenetic identity in AML is mostly dependent on disruption of non-promoter regulatory elements and reveals potentially antagonistic effects of mutations in epigenetic modifiers [mouse]","Methylation profiling by high throughput sequencing;Third-party reanalysis","Homo sapiens;Mus musculus",7,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96744/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA384797",28408400,SRP105425,"Jacob Lowell Glass","Apr 28, 2017"
GSE165709,"Epigenetic impairment and blunted transcriptional response to Mycobacterium tuberculosis of alveolar macrophages from persons living with HIV","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",212,,,,34473646,,"Erwin Schurr","Sep 03, 2021"
GSE165703,"Epigenetic impairment and blunted transcriptional response to Mycobacterium tuberculosis of alveolar macrophages from persons living with HIV (ATAC-Seq)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",82,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165703/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA695509",34473646,SRP303638,"Erwin Schurr","Sep 03, 2021"
