Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE41872,"Gene expression analysis after selective expression of tissue factor isoforms","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41872/suppl",23801760,,"Henri H Versteeg","Oct 27, 2012"
GSE119924,"Gene expression analysis after shRNA-mediated knockdown of Myc-induced lncRNA KTN1-AS1 in ST486 Burkitt lymphoma cells","Expression profiling by array","Homo sapiens",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE119nnn/GSE119924/suppl",,,"Melanie Winkle","Apr 03, 2020"
GSE60076,"Gene expression analysis and DNA methylation profiling in WT-AG-haESCs, DKO-AG-haESCs and round spermatids","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",12,,"BW;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60076/suppl",26165924,,"Li Yang","Jun 29, 2015"
GSE110370,"Gene expression analysis and p53 ChIP-seq in PHA-stimulated human T-lymphocytes","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",42,,"BED;BIGWIG;CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110370/suppl",30107566,,"NIEHS Microarray Core","Jul 24, 2018"
GSE25526,"Gene expression analysis at the intersection of ploidy and hybridity in maize.","Expression profiling by array","Zea mays",45,,"GPR;PDF","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25526/suppl",19657617,,"Nicole Christina Riddle","Nov 30, 2010"
GSE60345,"Gene expression analysis at three different stages of myelination in dorsal root ganglion (DRG) explant cultures isolated from E13.5 C57BL/6J mouse embryos.","Expression profiling by array","Mus musculus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60345/suppl",27364987,,"Salla Maria Kangas","Aug 16, 2015"
GSE73756,"Gene expression analysis between CD20- CD138- and CD20+ CD138+ subpopulations using sorted MWCL-1","Expression profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73756/suppl",26878134,,"Daisuke Okuzaki","Feb 17, 2016"
GSE109937,"Gene expression analysis between planktonic and biofilm states of Flavobacterium columnare","Expression profiling by high throughput sequencing","Flavobacterium columnare",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109937/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA432375",30285236,SRP131880,"Jason Abernathy","Oct 16, 2018"
GSE85803,"Gene expression analysis between primary keratinocytes and primary dermal fibroblasts obtained from the same skin sample","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85803/suppl",30185909,,"Masakazu KURITA","Sep 01, 2016"
GSE79531,"Gene expression analysis between rainbow trout strains with different susceptibility to enteritis when reared on plant-based diets","Expression profiling by high throughput sequencing","Oncorhynchus mykiss",80,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79531/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA316101",28723948,SRP072221,"Jason Abernathy","Sep 05, 2017"
GSE33322,"Gene expression analysis between the pancreatic tissues of Pdx1-cre;Kras LSL-G12D and Pdx-cre;KrasLSL-G12D;IKK2/beta F/F mice","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33322/suppl",22264792,,"Paul J Chiao","Jan 24, 2012"
GSE156415,"Gene expression analysis by RNA-seq on 5 dpf zebrafish livers post 24 hour iAs exposure","Expression profiling by high throughput sequencing","Danio rerio",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156415/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA657858",33147493,SRP277937,"Kirsten Sadler Edepli","Aug 31, 2021"
GSE156412,"Gene expression analysis by RNA-seq on control 5 dpf zebrafish livers","Expression profiling by high throughput sequencing","Danio rerio",5,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156412/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA657850",33147493,SRP277933,"Kirsten Sadler Edepli","Aug 22, 2020"
GSE141331,"Gene expression analysis by RNAseq in Fusarium graminearum WT, TRI6 mutant (∆tri6) and a mutant constitutively expressing TRI6 (∆tri6/TRI6).","Expression profiling by high throughput sequencing","Fusarium graminearum",19,,"CSV;FA;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141331/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA593192",32692880,SRP234469,"Kristina Shostak","Jun 05, 2020"
GSE140030,"Gene expression analysis by mRNAseq in Fusarium graminearum WT and a DNMT mutant","Expression profiling by high throughput sequencing","Fusarium graminearum",12,,"FA;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140030/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA588066",,SRP228803,"Christopher Thomas Bonner","Mar 03, 2021"
GSE59568,"Gene expression analysis compared myxoid liposarcoma tissue with normal fat tissue","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59568/suppl",,,"Satoshi Kondo","Aug 01, 2015"
GSE156930,"Gene expression analysis comparing a selected strain of rainbow trout with superior growth and immune performance to a commercial reference strain during baterial infection with Flavobacterium psychrophilum","Expression profiling by high throughput sequencing","Oncorhynchus mykiss",28,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156930/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA659524",,SRP278872,"Jacob W. Bledsoe","Dec 15, 2020"
GSE156372,"Gene expression analysis comparing a selected strain of rainbow trout with superior growth and immune performance to a commercial reference strain during critical early life stages","Expression profiling by high throughput sequencing","Oncorhynchus mykiss",20,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156372/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA657617",,SRP277839,"Jacob W. Bledsoe","Dec 15, 2020"
GSE156595,"Gene expression analysis comparing a selected strain of rainbow trout with superior growth and immune performance to a commercial reference strain during infection with infectious hematopoietic necrosis virus","Expression profiling by high throughput sequencing","Oncorhynchus mykiss",32,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156595/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA658476",,SRP278355,"Jacob W. Bledsoe","Dec 15, 2020"
GSE34845,"Gene expression analysis comparing between dormant and released leaf bud from Japanese pear 'Kosui'","Expression profiling by array","Pyrus pyrifolia",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34845/suppl",,,"Chikako Nishitani","Jan 22, 2013"
GSE167294,"Gene expression analysis comparing between pure- and mixed type testicular seminoma","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE167nnn/GSE167294/suppl",34347114,,"Kosuke Miyai","Feb 23, 2021"
GSE36690,"Gene expression analysis distinguishes tissue specific and gender related functions among adult Ascaris suum tissues.","Expression profiling by array","Ascaris suum",10,,"FNA;GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36690/suppl",23572074,,"Makedonka Mitreva","Sep 30, 2012"
GSE65123,"Gene expression analysis during acute hepatitis C virus infection associates dendritic cell activation with viral clearance","Expression profiling by array","Homo sapiens",56,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65123/suppl",26447929,,"Pablo Sarobe","Jul 29, 2016"
GSE59450,"Gene expression analysis during adipocytic differentiation of human bone marrow cells (hMSC-TERT)","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59450/suppl",25356868,,"Nehad M Alajez","Sep 09, 2014"
GSE57752,"Gene expression analysis during adventitious root formation in petunia cuttings","Expression profiling by array","Petunia x hybrida",28,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57752/suppl",24978694,,"Philipp Franken","May 17, 2014"
GSE174312,"Gene expression analysis during differentiation into gastric organoids with muscularis mucosa from hiPSC","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE174nnn/GSE174312/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA729415",35245440,SRP319426,"Michiyo Koyanagi-Aoi","Mar 22, 2022"
GSE12891,"Gene expression analysis during differentiation of EPC to OEC","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12891/suppl",18832656;31170000,,"Young-Guen Kwon","Sep 24, 2008"
GSE22332,"Gene expression analysis during heat shock in Drosophila melanogaster 3rd instar hsf4 cn bw larvae ","Expression profiling by array","Drosophila melanogaster",6,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22332/suppl",21264254,,"Zak Razak","Jan 05, 2011"
GSE19745,"Gene expression analysis during heat shock in Drosophila melanogaster KC167 cells and 3rd instar dp cn bw larvae","Expression profiling by array","Drosophila melanogaster",12,,"CALLS;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19745/suppl",21264254,,"Zak Razak","Jan 05, 2011"
GSE15962,"Gene expression analysis during metamorphosis and the onset of calcification in the scleractinian coral M. faveolata","Expression profiling by array","Orbicella faveolata",9,,"MEV;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15962/suppl",,,"Michael DeSalvo","May 06, 2009"
GSE27160,"Gene expression analysis during morphogenesis of Human umbilical vein endothelial cells","Expression profiling by array","Homo sapiens",3,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27160/suppl",21540552,,"Hongryeol Park","Feb 09, 2011"
GSE39260,"Gene expression analysis during reprogramming with sequential infecion of Oct4/Klf4/cMyc/Sox2","Expression profiling by array","Mus musculus",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39260/suppl",23708003,,"Hui Zheng","Jul 12, 2012"
GSE114934,"Gene expression analysis during time dependent Cry toxin exposure in Achaea janata larva.","Expression profiling by array","Achaea janata",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114934/suppl",,,"Aparna Dutta Gupta","May 26, 2018"
GSE92553,"Gene expression analysis following 24h siRNA-mediated knockdown of transforming growth factor β receptor III (TGFBR3) in human pulmonary arterial endothelial cells (hPAEC).","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92553/suppl",,,"Rory Morty","Dec 16, 2017"
GSE92481,"Gene expression analysis following 24h- and 48h-siRNA knockdown of transforming growth factor β receptor III (TGFBR3) in human pulmonary arterial smooth muscle cells (hPASMC).","Expression profiling by array","Homo sapiens",14,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92481/suppl",,,"Rory Morty","Dec 15, 2017"
GSE92435,"Gene expression analysis following 6h-, 12h-, 18h- and 24h-siRNA knockdown of transforming growth factor β receptor III (TGFBR3) in human pulmonary arterial smooth muscle cells (hPASMC).","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92435/suppl",,,"Rory Morty","Dec 15, 2017"
GSE73318,"Gene expression analysis following JQ1 treatments in colon cancer lines","Expression profiling by high throughput sequencing","Homo sapiens",36,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73318/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA296592",26752646,SRP063980,"Florian Gnad","Jan 26, 2016"
GSE135510,"Gene expression analysis following depletion of LOXL2 in esophgeal cancer cells","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135510/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA559146",31409639,SRP217697,"Xiu-Hui Zhan","Aug 01, 2020"
GSE47855,"Gene expression analysis for CD56- T, NK, CD56+ T cells, and iNKT cells","Expression profiling by array","Homo sapiens",30,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47855/suppl",23858032,,"Geoffrey Neale","Jul 01, 2013"
GSE40904,"Gene expression analysis for Il13Ra2-positive and IL13Ra2-negative glioma cell lines","Expression profiling by array","Homo sapiens",26,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40904/suppl",24204956,,"Charles David Warden","Jan 29, 2014"
GSE84721,"Gene expression analysis for OpAP2-3 lines in Nicotiana tabaccum cv Xanthi","Expression profiling by array","Nicotiana tabacum",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84721/suppl",,,"Genotypic technology","Feb 12, 2017"
GSE36265,"Gene expression analysis for Oregon R embryos at different developmental stages.","Expression profiling by array","Drosophila melanogaster",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36265/suppl",22745230,,"Bing He","Mar 06, 2012"
GSE154757,"Gene expression analysis from bulk RNA isolated from embryonic mouse hearts at time points E13.5 and E14.5 with and without disruption of endothelial Ino80","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE154nnn/GSE154757/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA647386",,SRP272627,"Devin Aalpoel King","Jul 17, 2022"
GSE41817,"Gene expression analysis from erythroid progenitors of patients with Diamond-Blackfan anemia","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41817/suppl",24952648,,"Vijay G Sankaran","Feb 28, 2014"
GSE138687,"Gene expression analysis from placenta of Cornelia de Lange Syndrome (CdLS) mouse models","Expression profiling by high throughput sequencing","Mus musculus",32,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138687/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA576802",32800293,SRP225047,"Madelaine Gogol","Jul 27, 2020"
GSE49332,"Gene expression analysis in  macrophages stimulated 18 h with Adiponectin","Expression profiling by array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49332/suppl",24532642,,"Susana Alemany","Jul 03, 2014"
GSE10956,"Gene expression analysis in 13 patients with mitochondrial ATP synthase deficiency (Agilent)","Expression profiling by array","Homo sapiens",22,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10956/suppl",18953340,,"Viktor Stranecky","Aug 01, 2008"
GSE8648,"Gene expression analysis in 13 patients with mitochondrial ATP synthase deficiency (MitoArray)","Expression profiling by array","Homo sapiens",22,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE8nnn/GSE8648/suppl",18221507,,"Viktor Stranecky","Aug 02, 2007"
GSE28558,"Gene expression analysis in A549 cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28558/suppl",20887892,,"Ulf Andersson Ørom","Apr 12, 2011"
GSE54871,"Gene expression analysis in AML cell lines and in primary blasts of AML patients after 6 hours of HDACi treatment.","Expression profiling by array","Homo sapiens",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54871/suppl",,,"Angela Nebbioso","Mar 01, 2017"
GSE55154,"Gene expression analysis in AML cells lines, AML primary blasts and in CD34+ normal progenitors after 6-hour exposure to HDACi","Expression profiling by array","Homo sapiens",38,,,,27358484,,"Angela Nebbioso","Mar 01, 2017"
GSE54869,"Gene expression analysis in AML systems after 6 hours of HDACi treatments","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54869/suppl",,,"Angela Nebbioso","Mar 01, 2017"
GSE44329,"Gene expression analysis in Drosophila introgression hybrids","Expression profiling by array","Drosophila mauritiana;Drosophila melanogaster;Drosophila simulans",64,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44329/suppl",24043293,,"Colin D Meiklejohn","Feb 15, 2013"
GSE67051,"Gene expression analysis in EGFR-mutant NSCLC cells treated with erlotinib versus DMSO","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67051/suppl",26490646,,"Joshua M Korn","Mar 19, 2015"
GSE21045,"Gene expression analysis in Eight Homo sapiens Cell lines","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21045/suppl",20501695,,"Preti Jain","Mar 25, 2010"
GSE71034,"Gene expression analysis in Fmr1KO mice identifies an immunological signature in brain tissue and mGluR5-related signaling in primary neuronal cultures.","Expression profiling by array","Mus musculus",42,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71034/suppl",26697163,,"Alvin T. Kho","Dec 13, 2015"
GSE135411,"Gene expression analysis in HLHS iPSCs, iPSC-derived cardiac progenitors and cardiomyocytes","Expression profiling by high throughput sequencing","Homo sapiens",45,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135411/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA558778",34694888,SRP217509,"Gianluca Santamaria","Nov 02, 2021"
GSE163214,"Gene expression analysis in HeLa Kyoto cells upon knockdown of JAZF1","Expression profiling by high throughput sequencing","Homo sapiens",10,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE163nnn/GSE163214/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA685204",33445503,SRP297944,"Tobias Friedrich","Jan 16, 2021"
GSE55847,"Gene expression analysis in Jatropha curcas under drought stress and recovery","Expression profiling by array","Jatropha curcas",15,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55847/suppl",,,"Joyce Cartagena","Nov 30, 2014"
GSE37156,"Gene expression analysis in MZ twins discordant for IAR","Expression profiling by array","Homo sapiens",30,,,,,,"Fredrik Barrenas","Apr 15, 2012"
GSE37146,"Gene expression analysis in MZ twins discordant for IAR [in vitro]","Expression profiling by array","Homo sapiens",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37146/suppl",,,"Fredrik Barrenas","Apr 15, 2012"
GSE37155,"Gene expression analysis in MZ twins discordant for IAR [in vivo]","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37155/suppl",,,"Fredrik Barrenas","Apr 15, 2012"
GSE78268,"Gene expression analysis in NB adherent primary cell lines after endothelin-1 treatment","Expression profiling by array","Homo sapiens",6,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78268/suppl",,,"Ricardo Pardal","Feb 25, 2016"
GSE99411,"Gene expression analysis in OLETF, a type 2 diabetic rats, and LETO, a non-diabetic control rats","Expression profiling by high throughput sequencing;Expression profiling by RT-PCR","Mus musculus;Rattus norvegicus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99411/suppl",,,"Masaya Tanno","May 31, 2017"
GSE98525,"Gene expression analysis in PKP2mut cardiomyocytes","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98525/suppl",29764980,,"Gianluca Santamaria","May 11, 2018"
GSE36855,"Gene expression analysis in Panc-1 cells in response to treatment with Gli3T, a dominant-negative repressor of Gli","Expression profiling by array","Homo sapiens",6,GDS4346,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36855/suppl",22493246,,"Mihir Rajurkar","Mar 29, 2012"
GSE74735,"Gene expression analysis in Plaa+/+ and PlaaG23V/G23V cerebellum/caudal brain","Expression profiling by array","Mus musculus",6,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74735/suppl",28413018,,"Emma A Hall","Nov 05, 2016"
GSE117709,"Gene expression analysis in RPE cells derived from hESCs","Expression profiling by array","Homo sapiens",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117709/suppl",,,"Ran Elkon","Jul 27, 2018"
GSE27591,"Gene expression analysis in T cells from spleens of mice that provide a model for systemic lupus erythematosus","Expression profiling by array","Homo sapiens;Mus musculus",48,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27591/suppl",,,"Steven Head","Mar 02, 2011"
GSE42373,"Gene expression analysis in TGFbeta/TNFalpha treated A549 spheroid cultures","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42373/suppl",24004852;25432175,,"Marcin Piotr Cieslik","Sep 12, 2013"
GSE141296,"Gene expression analysis in Tibialis anterior (TA) muscle upon titration of myonuclear numbers","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141296/suppl",33293533,,"Douglas Millay","Aug 25, 2020"
GSE202954,"Gene expression analysis in Tyk2 deficient AOM/DSS colorectal tumors in mice","Expression profiling by high throughput sequencing","Mus musculus",17,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE202nnn/GSE202954/suppl",,,"Robert Eferl","Jul 01, 2022"
GSE121092,"Gene expression analysis in U251 and U87 cells transduced with NANEP5 vector.","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121092/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA495626",30846719,SRP164933,"Ariel Ruiz i Altaba","Mar 22, 2019"
GSE60072,"Gene expression analysis in WT-AG-haESCs, DKO-AG-haESCs and round spermatids","Expression profiling by high throughput sequencing","Mus musculus",6,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60072/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA257423",26165924,SRP045241,"Li Yang","Jun 29, 2015"
GSE81833,"Gene expression analysis in a Brazilian wheat cultivar under drought","Expression profiling by high throughput sequencing","Triticum aestivum",4,,"FASTA;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81833/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA322654",27768155,SRP075655,"Jorge Fernando Pereira","Nov 29, 2016"
GSE27678,"Gene expression analysis in a variety of normal, premalignant and squamous cell carcinomas of the cervix","Expression profiling by array","Homo sapiens",77,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27678/suppl",17516585;21952923;23765377,,"Ian Roberts","Sep 17, 2013"
