Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE138805,"Transcriptomic changes of mouse monocytes and macrophages after ischemic stroke","Expression profiling by high throughput sequencing","Mus musculus",9,,"TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138805/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA577284",31697040;31722596,SRP225420,"Yejie Shi","Nov 07, 2019"
GSE150851,"Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects","Expression profiling by high throughput sequencing","Homo sapiens",42,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150851/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA633861",35757783,SRP262330,"Hsin-Wen Chang","Jun 30, 2020"
GSE171451,"Transcriptomic changes of tumor endothelial cells in spontaneous breast tumour model and implanted breast tumour model","Expression profiling by high throughput sequencing","Mus musculus",8,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171451/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA719669",34285232,SRP313398,"Myung Jin Yang","Apr 05, 2021"
GSE150393,"Transcriptomic changes resulting from STK32B overexpression identifies pathways potentially relevant to essential tremor","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TAR;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150393/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA631971",32849812,SRP261296,"Cal Liao","May 13, 2020"
GSE169365,"Transcriptomic changes upon ABA treatment dependent on VND transcription factors","Expression profiling by high throughput sequencing","Arabidopsis thaliana",18,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE169nnn/GSE169365/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA716333",34043949,SRP311690,"Frauke Augstein","Mar 23, 2021"
GSE195912,"Transcriptomic changes upon NaCl treatment dependent on GA biosynthesis and signaling.","Expression profiling by high throughput sequencing","Arabidopsis thaliana",36,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE195nnn/GSE195912/suppl",35746821,,"Frauke Augstein","Feb 08, 2022"
GSE138750,"Transcriptomic changes upon overexpression of S. cerevisiae Ppz1 protein phosphatase","Expression profiling by high throughput sequencing","Saccharomyces cerevisiae",18,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE138nnn/GSE138750/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA577044",32973189,SRP225173,"JOAQUIN ARINO","Oct 02, 2020"
GSE152100,"Transcriptomic changes upon the formation of a functional ""on demand"" degradation network in microglia I","Expression profiling by high throughput sequencing","Mus musculus",54,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152100/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA638318",34555357,SRP266604,"Latz Latz","Sep 28, 2021"
GSE166127,"Transcriptomic changes upon the formation of a functional ""on demand"" degradation network in microglia II","Expression profiling by high throughput sequencing","Mus musculus",39,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166127/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA699304",34555357,SRP304595,"Latz Latz","Sep 28, 2021"
GSE136287,"Transcriptomic characterisation of ALDH+ cells in therapy resistant breast cancer patient samples","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136287/suppl",32707076,,"Eva Caamano-Gutierrez","Jun 19, 2020"
GSE190067,"Transcriptomic characterisation of haematopoietic stem and progenitor cells from adult human spleen","Other","Homo sapiens",1,,"H5;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190067/suppl",35073399,,"Hugo P. Bastos","Feb 18, 2022"
GSE143567,"Transcriptomic characterisation of phenotypic haematopoietic stem cells from human adult bone marrow, spleen and peripheral blood","Expression profiling by high throughput sequencing","Homo sapiens",836,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143567/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA600962",35073399,SRP241784,"Hugo P. Bastos","Jan 14, 2020"
GSE166253,"Transcriptomic characteristics and impaired immune function of patients who retest positive for SARS-CoV-2 RNA","Expression profiling by high throughput sequencing","Homo sapiens",26,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166253/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA699856",,SRP304889,"Dongyao Wang","Feb 06, 2021"
GSE186054,"Transcriptomic characteristics and impaired immune function of patients with sepsis","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE186nnn/GSE186054/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA772247",35837557,SRP341905,"Dongyao Wang","Jul 06, 2022"
GSE171810,"Transcriptomic characteristics underpin enhanced skeletal muscle mass, reduced fat accumulation and metabolically benign liver in human follistatin-344 transgenic pigs","Expression profiling by high throughput sequencing","Sus scrofa",30,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171810/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA720947",,SRP314251,"long ke ren","Jun 30, 2022"
GSE60174,"Transcriptomic characterization of C57BL/6 mouse embryonic stem cell differentiation and its modulation by developmental toxicants","Expression profiling by array","Mus musculus",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60174/suppl",25247782,,"Xiugong Gao","Sep 09, 2014"
GSE134419,"Transcriptomic characterization of CRISPR/Cas9-edited THP1 cells to test the effect of disrupting the 3q23 genomic region containing TB-risk associated variants marking a putative  monocyte-specific enhancer","Expression profiling by high throughput sequencing","Homo sapiens",46,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134419/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA555107",31434886,SRP215279,"Yang Luo","Jul 18, 2019"
GSE178959,"Transcriptomic characterization of CXCR4C1013G and Eµ-TCL1;CXCR4C1013G CD19+ B cells","Expression profiling by high throughput sequencing","Mus musculus",40,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE178nnn/GSE178959/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA741675",34363012,SRP325710,"Matthias Wirth","Jun 27, 2021"
GSE55048,"Transcriptomic characterization of Hepatocellular Carcinoma with CTNNB1 mutation","Expression profiling by high throughput sequencing","Homo sapiens",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55048/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA238330",24798046,SRP037982,"Tao Cai","Aug 15, 2014"
GSE122554,"Transcriptomic characterization of Malus domestica response to Fe and P deficiency","Expression profiling by high throughput sequencing","Malus domestica",9,,"DIFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122554/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA505541",31267256,SRP168649,"Fabio Marroni","May 01, 2019"
GSE115621,"Transcriptomic characterization of a human in vitro model of arrhythmogenic cardiomyopathy under topological and mechanical stimuli","Expression profiling by high throughput sequencing","Homo sapiens",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE115nnn/GSE115621/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA475574",30569242,SRP150249,"Camilla Luni","Dec 22, 2018"
GSE65423,"Transcriptomic characterization of a mixed population of pluripotent stem cell derived cerebellar neuron-like progenitors","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65423/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA273959",,SRP052952,"Darya Pavlovna Vanichkina","Apr 03, 2020"
GSE30492,"Transcriptomic characterization of a synergistic genetic interaction during carpel margin meristem development in Arabidopsis thaliana ","Expression profiling by array","Arabidopsis thaliana",16,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30492/suppl",22031826,,"April N Wynn","Aug 01, 2011"
GSE21223,"Transcriptomic characterization of a virulence-deficient phosphatidylcholine-negative Agrobacterium tumefaciens mutant","Expression profiling by array","Agrobacterium fabrum str. C58",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21223/suppl",20437057,,"sonja klüsener","Apr 07, 2010"
GSE186461,"Transcriptomic characterization of heterogeneity in paired primary and recurrent HNSCC tumors","Expression profiling by high throughput sequencing","Homo sapiens",19,,"TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE186nnn/GSE186461/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA773941",34965946,SRP342851,"Kristian Unger","Apr 08, 2022"
GSE124731,"Transcriptomic characterization of human innate T cells","Expression profiling by high throughput sequencing","Homo sapiens",80,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124731/suppl",30737409,,"Maria Gutierrez-Arcelus","Jan 08, 2019"
GSE153173,"Transcriptomic characterization of locally relapsed brain metastases after neurosurgery","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE153nnn/GSE153173/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA641671",35174975,SRP268682,"Osvaldo Graña","Feb 17, 2022"
GSE173855,"Transcriptomic characterization of paired primary and recurrent HNSCC tumors","Expression profiling by high throughput sequencing","Homo sapiens",68,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE173nnn/GSE173855/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA727315",34965946,SRP318532,"Kristian Unger","Apr 08, 2022"
GSE104916,"Transcriptomic characterization of spl7 and Col-0 ecotypes of Arabidopsis reveals new aspects of Fe-Cu crosstalk","Expression profiling by high throughput sequencing","Arabidopsis thaliana",54,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104916/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA414125",,SRP119870,"Chi Zhang","Mar 01, 2018"
GSE147890,"Transcriptomic characterization of the delayed wound healing response in a diabetic skin humanized mice model","Expression profiling by array","Homo sapiens",26,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147890/suppl",33396192,,"carlos leon","Feb 01, 2021"
GSE24423,"Transcriptomic characterization of the diabetic retinal response to chronic insulin treatment","Expression profiling by array","Rattus norvegicus",19,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24423/suppl",21575160;21249158,,"Penn State COM","May 23, 2011"
GSE72590,"Transcriptomic characterization of the impact of 2'-fucosyllactose supplementation on intestinal adaptation following ileocecal resection.","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72590/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA294422",26702137,SRP063060,"Rebekah Karns","Apr 01, 2016"
GSE49840,"Transcriptomic characterization of the novel avian-origin influenza A (H7N9) virus: specific and intermediate host-response between avian (H5N1 and H7N7) and human (H3N2) viruses.","Expression profiling by array","Homo sapiens",78,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49840/suppl",24496798,,"Michael Katze","Jan 16, 2014"
GSE62700,"Transcriptomic characterization of transcription activator-like effector nucleases-induced XY dmy- sex reversal female medaka (Oryzias latipes)","Expression profiling by high throughput sequencing","Oryzias latipes",3,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62700/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA264833",26365677,SRP049254,"Daji Luo","Feb 11, 2017"
GSE61103,"Transcriptomic characterizations associated with autopolyploidization of Chinese woad (Isatis indigotica Fort.)","Expression profiling by high throughput sequencing","Isatis tinctoria",6,,"FA;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61103/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA260248",25739089,SRP046219,"Zhou Yingying","Feb 01, 2015"
GSE69407,"Transcriptomic characters of different pregnancy outcomes in CpG-induced nonobese diabetic mice and wild-type controls","Expression profiling by high throughput sequencing","Mus musculus",4,,"FPKM_TRACKING;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69407/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA285446",27527166,SRP058904,"Fei Su","Sep 09, 2016"
GSE197259,"Transcriptomic clustering of critically-ill COVID-19 patients","Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Homo sapiens",102,,,,,,"Guillermo M Albaiceta","Feb 28, 2022"
GSE197204,"Transcriptomic clustering of critically-ill COVID-19 patients [Day 1-RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",56,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE197nnn/GSE197204/suppl",,,"Guillermo M Albaiceta","Feb 28, 2022"
GSE197258,"Transcriptomic clustering of critically-ill COVID-19 patients [Day 1-miRNA-Seq]","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",46,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE197nnn/GSE197258/suppl",,,"Guillermo M Albaiceta","Feb 28, 2022"
GSE178395,"Transcriptomic comparative analysis of different resistance to sheath blight in rice chromosome segment substitution lines","Expression profiling by high throughput sequencing","Oryza sativa",24,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE178nnn/GSE178395/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA738872",,SRP324496,"Haihui Fu","Jun 17, 2022"
GSE144039,"Transcriptomic comparative analysis of uninfected and L. amazonensis-infected Bone Marrow-Derived Dendritic Cells","Expression profiling by array","Mus musculus",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144039/suppl",32582184,,"Hugo Varet","Jun 11, 2020"
GSE186952,"Transcriptomic comparison among four rapeseed inbred lines with high/low linolenic acid trait","Expression profiling by high throughput sequencing","Brassica napus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE186nnn/GSE186952/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA776869",,SRP344064,"Chengyu Yu","Nov 05, 2021"
GSE145603,"Transcriptomic comparison between LGR5 and POLI double tumor cell populations in CRC","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE145nnn/GSE145603/suppl",32396863,,"Antoni Berenguer-LLergo","May 22, 2020"
GSE52512,"Transcriptomic comparison between brain regions of behaviorally distinct wild and domesticated zebrafish (Danio rerio) populations","Expression profiling by array","Danio rerio",31,,"XYS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52512/suppl",,,"Maia J Benner","Mar 01, 2014"
GSE108290,"Transcriptomic comparison between human epidermis and human sebaceous glands","Expression profiling by array","Homo sapiens",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108290/suppl",29663317,,"CORINNE MENIGOT","Apr 30, 2018"
GSE116054,"Transcriptomic comparison between nickel hyperaccumulator and non-accumulator plant species from diverse genera and geographic locations","Expression profiling by high throughput sequencing","Geissois pruinosa;Geissois racemosa;Homalium betulifolium;Homalium kanaliense;Lasiocroton microphyllus;Leucocroton havanensis;Noccaea caerulescens;Phyllanthus conjugatus var. ducosensis;Phyllanthus luciliae;Psychotria costivenia;Psychotria gabriellae;Psychotria grandis;Psychotria revoluta;Psychotria semperflorens;Thlaspi montanum",43,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116054/suppl",32583438,,"Sylvain MERLOT","Jun 05, 2019"
