Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE25774,"Genome-wide analysis of Tdrd7 knockdown in lens epithelial-derived cell line 21EM15","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25774/suppl",21436445,,"Anton Aboukhalil","Feb 21, 2012"
GSE17442,"Genome-wide analysis of USF1-associated differential gene expression in mouse liver","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17442/suppl",19995791,,"Sulin Wu","Mar 31, 2010"
GSE114890,"Genome-wide analysis of Vibrio cholerae cytolysin (VCC) in T84 monolayer cells","Expression profiling by array","Homo sapiens",2,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114890/suppl",,,"Aziz Bitar","May 25, 2018"
GSE158852,"Genome-wide analysis of VlbZIP30-targeted genes involved in drought responses in grapevine (Vitis vinifera)","Genome binding/occupancy profiling by high throughput sequencing","Vitis vinifera",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158852/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA666694",,SRP285951,"Xianhang Wang","Oct 01, 2020"
GSE64063,"Genome-wide analysis of WT1-controlled gene expression in podocytes","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Mus musculus",9,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64063/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA269990",25636411,SRP051053,"Peter J Park","Dec 11, 2014"
GSE176446,"Genome-wide analysis of Wild Type and Relb-/- MEFs","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE176nnn/GSE176446/suppl",,,"Soumen Basak","May 25, 2022"
GSE121935,"Genome-wide analysis of XBP1 binding in astrocytes during EAE","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",10,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121935/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA499097",30661753,SRP167158,"Michael Wheeler","Jan 18, 2019"
GSE39301,"Genome-wide analysis of Xbp1s effect on gene expression in liver by Doxycycline induced TRE-Xbp1s overexpression in mouse","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39301/suppl",23257357,,"Yingfeng Deng","Jan 08, 2013"
GSE99314,"Genome-wide analysis of YAP and TFCP2 binding DNA in liver cancer cells","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",9,,"BIGWIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99314/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA388095",,SRP108060,"Weisheng Zheng","Sep 22, 2017"
GSE99313,"Genome-wide analysis of YAP and TFCP2 down-regulated genes in liver cancer cells","Expression profiling by high throughput sequencing","Homo sapiens",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99313/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA388096",,SRP108056,"Weisheng Zheng","Sep 22, 2017"
GSE99315,"Genome-wide analysis of YAP and TFCP2 occupancy and regulated expression in liver cancer cells","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",18,,"BIGWIG;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99315/suppl",,,"Weisheng Zheng","Sep 22, 2017"
GSE14964,"Genome-wide analysis of YY2 versus YY1 target genes","Expression profiling by array","Homo sapiens",13,GDS3788,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE14nnn/GSE14964/suppl",20215434,,"Emmett Vance Schmidt","Feb 28, 2010"
GSE54601,"Genome-wide analysis of Yki and Sd localization in imaginal disks of Drosophila eye by ChIP Seq","Genome binding/occupancy profiling by high throughput sequencing","Drosophila melanogaster",5,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54601/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA237118",24509725,SRP036132,"Chris W Seidel","Mar 01, 2014"
GSE135040,"Genome-wide analysis of a transcriptional network of the Sterol Regulatory Element Binding Protein, Sre1, in the human fungal pathogen Cryptococcus neoformans","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Cryptococcus neoformans var. grubii H99",16,,,,,,"Yong-Joon Cho","Sep 01, 2020"
GSE135038,"Genome-wide analysis of a transcriptional network of the Sterol Regulatory Element Binding Protein, Sre1, in the human fungal pathogen Cryptococcus neoformans (ChIP-seq)","Genome binding/occupancy profiling by high throughput sequencing","Cryptococcus neoformans var. grubii H99",8,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135038/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA557210",,SRP216706,"Yong-Joon Cho","Sep 01, 2020"
GSE135039,"Genome-wide analysis of a transcriptional network of the Sterol Regulatory Element Binding Protein, Sre1, in the human fungal pathogen Cryptococcus neoformans (RNA-seq)","Expression profiling by high throughput sequencing","Cryptococcus neoformans var. grubii H99",8,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE135nnn/GSE135039/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA557211",,SRP216707,"Yong-Joon Cho","Sep 01, 2020"
GSE140928,"Genome-wide analysis of abscisic acid biosynthesis, catabolism, and signaling in Sorghum bicolor under saline-alkali stress","Expression profiling by high throughput sequencing","Sorghum bicolor",9,,"XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE140nnn/GSE140928/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA591555",,SRP233172,"Ma Siqi","Dec 03, 2020"
GSE42776,"Genome-wide analysis of acetylated H4K5 binding offers new insights into the acute and chronic effects of METH on gene expression in the dorsal striatum","Genome binding/occupancy profiling by high throughput sequencing","Rattus norvegicus",5,,"BED;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42776/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA183116",,SRP017448,"Jean Lud Cadet","Feb 28, 2013"
GSE25013,"Genome-wide analysis of adipose tissue from cytoskeletal tropomyosin transgenic mice","Expression profiling by array","Mus musculus",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25013/suppl",25971798,,"Anthony John Kee","Jun 21, 2015"
GSE20536,"Genome-wide analysis of adipose tissue gene expression in twin-pairs discordant for physical activity for over 30 years","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20536/suppl",20862330,,"Heikki Kainulainen","Jul 31, 2010"
GSE20676,"Genome-wide analysis of adrenocortical cells gene expression after 48 h ACTH treatment","Expression profiling by array","Homo sapiens",12,,,,20460446,,"yewei xing","Jun 16, 2010"
GSE22170,"Genome-wide analysis of adult Pitx2c heterozygous mice","Expression profiling by array","Mus musculus",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22170/suppl",21282332,,"Peter Christian Kahr","Jun 07, 2010"
GSE20669,"Genome-wide analysis of adult adrenocortical cells gene expression after 48 h ACTH treatment","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20669/suppl",20460446,,"yewei xing","Jun 16, 2010"
GSE71861,"Genome-wide analysis of altered gene expression pattern upon Atad3a deletion in mouse bone marrow lineage negative progenitor cells","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71861/suppl",,,"Guoxiang Jin","Aug 05, 2018"
GSE13940,"Genome-wide analysis of alternative pre-mRNA splicing of the Drosophila hnRNP A/B family members","Other;Expression profiling by array","Drosophila melanogaster",24,,"CEL;SGR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE13nnn/GSE13940/suppl",19250905,,"Marco Blanchette","Dec 30, 2008"
GSE71723,"Genome-wide analysis of alternative splicing during development and drought in Zea mays","Expression profiling by high throughput sequencing","Zea mays",94,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71723/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA291919",26582726;31245774,SRP062027,"Shawn R Thatcher","Feb 04, 2016"
GSE18905,"Genome-wide analysis of alternative splicing evolution among Mus subspecies","Expression profiling by high throughput sequencing","Mus musculus castaneus;Mus musculus domesticus;Mus musculus musculus;Mus spretus",7,,"SAM;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18905/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA121315",20331782,SRP002073,"Bettina Harr","Feb 28, 2010"
GSE25927,"Genome-wide analysis of alternative splicing in Caenorhabditis elegans","Expression profiling by array","Caenorhabditis elegans",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25927/suppl",21177968,,"Qun Pan","Dec 14, 2010"
GSE57337,"Genome-wide analysis of alternative splicing in Zea mays: landscape and genetic regulation","Expression profiling by high throughput sequencing","Zea mays",94,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57337/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA246299",25248552,SRP041704,"Shawn R Thatcher","Oct 29, 2014"
GSE21337,"Genome-wide analysis of alternative splicing points to novel leukemia-relevant genes in acute myeloid leukemia.","Expression profiling by array","Homo sapiens",64,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21337/suppl",25297679,,"Anna Dolnik","Dec 15, 2014"
GSE54137,"Genome-wide analysis of androgen receptor (AR) SUMOylation effects on gene expression (HEK293).","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54137/suppl",24981513,,"Päivi Sutinen","Jul 03, 2014"
GSE54104,"Genome-wide analysis of androgen receptor (AR) SUMOylation effects on gene expression (PC-3).","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54104/suppl",24981513,,"Päivi Sutinen","Jul 03, 2014"
GSE53611,"Genome-wide analysis of anti_GBM antibody responsive gene expression in the kidney of different mouse strains using Illumina microarrays","Expression profiling by array","Mus musculus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53611/suppl",24480247,,"yun lian","Dec 24, 2013"
GSE122113,"Genome-wide analysis of astrocyte XBP1 activation and regulation of transcriptional programs in CNS cells during EAE.","Expression profiling by high throughput sequencing","Mus musculus",19,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122113/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA503623",30661753,SRP167706,"Michael Wheeler","Jan 18, 2019"
GSE29500,"Genome-wide analysis of atrial left-right differences in two different mouse strains","Expression profiling by array","Mus musculus",16,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29500/suppl",22039477,,"Peter Christian Kahr","Dec 31, 2011"
GSE63829,"Genome-wide analysis of atypical NK cell subset in mouse model of Systemic Lupus Erythematosus (SLE)","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63829/suppl",25595787,,"Silvia Bolland","Dec 04, 2014"
GSE23638,"Genome-wide analysis of autosomal sex differences in human DNA methylome","Methylation profiling by array","Homo sapiens",24,,,,21211562,,"Rosanna Weksberg","Aug 22, 2011"
GSE103117,"Genome-wide analysis of bacterial determinants of plant growth promotion and induced systemic resistance by Pseudomonas fluorescens","Expression profiling by array","Arabidopsis thaliana",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103117/suppl",28892231,,"Desalegn W Etalo","Aug 26, 2017"
GSE63988,"Genome-wide analysis of basal gene expression analysis of pediatric acute lymphoblastic leukaemia xenograft cells","Expression profiling by array","Homo sapiens",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63988/suppl",,,"Duohui Jing","Apr 01, 2015"
GSE52991,"Genome-wide analysis of basal gene expression in pediatric acute lymphoblastic leukemia xenograft cells","Expression profiling by array","Homo sapiens",31,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52991/suppl",25013123;26960974;27302164;27343252,,"Santi Suryani","Oct 02, 2014"
GSE74460,"Genome-wide analysis of basal gene expression in pediatric acute lymphoblastic leukemia xenograft cells","Expression profiling by array","Homo sapiens;Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74460/suppl",26960974;27302164,,"Duohui Jing","Apr 01, 2016"
GSE47786,"Genome-wide analysis of berberine chloride-responsive gene expression in HepG2 liver cell line","Expression profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47786/suppl",24098708,,"Ting-fang Lo","Oct 02, 2013"
GSE152532,"Genome-wide analysis of blood gene expression profile at diagnosis and post treatment in latent TB and active TB subjects","Expression profiling by array","Homo sapiens",147,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152532/suppl",34555657,,"Bjoern Peters","Dec 08, 2021"
GSE61106,"Genome-wide analysis of blood, spleen and lung expression of C57BL/6 mice subjected to Burkholderia pseudomallei infection","Expression profiling by array","Mus musculus",170,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61106/suppl",26311902,,"Krzysztof Potempa","Sep 02, 2015"
GSE73476,"Genome-wide analysis of bone marrow-derived dendritic cells, unstimulated or stimulated with Bifidobacterium in vitro.","Expression profiling by array","Mus musculus",4,,"IDAT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE73nnn/GSE73476/suppl",26541606,,"Thomas F. Gajewski","Nov 12, 2015"
GSE60290,"Genome-wide analysis of bone marrow-derived macrophage (BMDM) priming by Ifng and Ifnb.","Expression profiling by array","Mus musculus",15,GDS5623,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60290/suppl",25750432,,"Brendon Scicluna","Mar 26, 2015"
GSE40897,"Genome-wide analysis of brain gene expression induced by maternal diet","Expression profiling by array","Mus musculus",40,,,,24594983,,"James Hester","Mar 04, 2014"
GSE55057,"Genome-wide analysis of brown adipose tissue gene expression of IL15-depleted mice under normal diet or diet enriched with the beta3-adrenergic agonist CL 316243","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55057/suppl",,,"Mathieu Vernier","Jul 01, 2014"
GSE49286,"Genome-wide analysis of c-Myb-responsive gene expression in prostate cancer cells","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49286/suppl",24847116,,"Timothy C. Thompson","Jul 28, 2013"
GSE55577,"Genome-wide analysis of cartilage gene expression in response to cartilage-specific ablation of Site-1 protease (Mbtps1) in mice (S1Pcko mice)","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55577/suppl",25147951,,"Debabrata Patra","Jul 31, 2014"
GSE108347,"Genome-wide analysis of cell cycle-specific SF3B1-chromatin interactions and its effect on RNA splicing","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",7,,"BW;DIFF;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108347/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA423248",29764937,SRP127254,"MANOJ PILLAI","May 15, 2018"
GSE37538,"Genome-wide analysis of cellular NMD substrates that regulated by Upf1, PNRC2 or CTIF in HeLa cell","Expression profiling by array;Third-party reanalysis","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37538/suppl",22771799,,"Kyoung Mi Kim","Jul 23, 2012"
GSE26781,"Genome-wide analysis of cellular SMD or NMD substrates that regulated by Upf1 or PNRC2 in HeLa cell","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26781/suppl",22503102,,"Hana Cho","Feb 28, 2012"
GSE124686,"Genome-wide analysis of cfDNA fragmentation patterns and nucleosome positioning in dual enzyme-digested NIPT quality control materials (DENQCMs) and maternal plasma","Other;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",2,,"TAR;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124686/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA513060",,SRP175328,"Ziyang Li","Jan 05, 2019"
GSE104068,"Genome-wide analysis of changes in gene expression induced by Eph and ephrin stimulation of mouse neural progenitors","Expression profiling by array","Mus musculus",18,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104068/suppl",29874574,,"Alice DAVY","Sep 21, 2017"
GSE134366,"Genome-wide analysis of chromatin accessibility in developing thymic Treg cells","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",8,,"CNT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134366/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA554863",31434685,SRP214837,"Yi Zhong","Aug 19, 2019"
GSE159673,"Genome-wide analysis of chromatin accessibility in human tonsillar B cell subsets","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",15,,"NARROWPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE159nnn/GSE159673/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA670172",,SRP287807,"Micah A Luftig","Oct 21, 2020"
GSE94421,"Genome-wide analysis of chromatin and transcription in the ciliates Oxytricha trifallax and Tetrahymena thermophila","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Oxytricha trifallax;Tetrahymena thermophila",77,,"GFF;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94421/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA369660",,SRP098897,"Leslie Beh","May 16, 2019"
GSE144951,"Genome-wide analysis of chromatin landscape in murine bone marrow derived eosinophils","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",15,,"BED;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144951/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA605431",34330753,SRP247652,"Jennifer M Felton","Jun 08, 2021"
GSE64327,"Genome-wide analysis of chromatin occupancy of GATA1 and its short isoform GATA1s (ChIP-Seq)","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",3,,"TXT;WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64327/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA270756",25682601,SRP051323,"Timothy Michael Chlon","Feb 04, 2015"
GSE129608,"Genome-wide analysis of chromatin profile in astrocytes isolated from EAE mice transduced with astrocyte-specific Mafg-targeting or non-targeting lentiviruses [ATAC-seq]","Genome binding/occupancy profiling by high throughput sequencing;Other","Mus musculus",6,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129608/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA531925",32051591,SRP191871,"Michael Wheeler","Feb 12, 2020"
GSE121923,"Genome-wide analysis of chromatin profile in astrocytes isolated from EAE mice transduced with astrocyte-specific Xbp1-targeting or non-targeting lentiviruses.","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",7,,"BEDGRAPH;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121923/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA499094",30661753,SRP167157,"Michael Wheeler","Jan 18, 2019"
GSE89301,"Genome-wide analysis of chromatin state in extended pluripotent stem cells, primed pluripotent stem cells, and naïve pluripotent stem cells","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus musculus",10,,"BROADPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89301/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA351267",28388409,SRP092260,"Hongkui Deng","Apr 06, 2017"
GSE146369,"Genome-wide analysis of chromatin states of Ectocarpus sporophytes and gametophytes, 2020","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Ectocarpus sp. Ec32",79,,,,33397407,,"J. Mark Cock","Nov 05, 2020"
GSE146359,"Genome-wide analysis of chromatin states of Ectocarpus sporophytes and gametophytes, experiment 1","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Ectocarpus sp. Ec32",39,,"BW;NARROWPEAK;TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146359/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA610249",33397407,SRP251534,"J. Mark Cock","Nov 05, 2020"
GSE146366,"Genome-wide analysis of chromatin states of Ectocarpus sporophytes and gametophytes, experiment 2","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Ectocarpus sp. Ec32",40,,"BW;GAPPEDPEAK;NARROWPEAK;TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146366/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA610261",33397407,SRP251549,"J. Mark Cock","Nov 05, 2020"
GSE161307,"Genome-wide analysis of chromatin structure changes upon MyoD binding in proliferative myoblasts during the cell cycle","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",30,,"BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE161nnn/GSE161307/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA676168",33479729,SRP292233,"Yasuyuki Ohkawa","May 09, 2022"
GSE75477,"Genome-wide analysis of chronic inflammation induced gene expression in livers isolated from either wild type or ApoE-Cyp7a1 transgenic animals.","Expression profiling by high throughput sequencing","Mus musculus",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75477/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA304393",26997483,SRP066776,"Daniel Okin","Mar 17, 2016"
GSE67422,"Genome-wide analysis of chronic inflammation-induced gene expression in primary hepatocytes","Expression profiling by array","Mus musculus",6,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67422/suppl",26997483,,"Daniel Okin","Mar 17, 2016"
