Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE19017,"Transcriptional signatures associated with species divergence in New Zealand Pachycladon (Brassicaceae)","Expression profiling by array","Arabidopsis thaliana;Pachycladon cheesemanii;Pachycladon enysii;Pachycladon exile;Pachycladon fastigiatum;Pachycladon novaezelandiae",36,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19017/suppl",20482888,,"Claudia Voelckel","Nov 17, 2009"
GSE126268,"Transcriptional signatures derived from murine tumor-associated macrophages predict  outcome in breast cancer patients","Expression profiling by high throughput sequencing;Third-party reanalysis","Mus musculus",44,,"TXT;XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126268/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA521461",31665635,SRP184641,"Joachim Schultze","Oct 30, 2019"
GSE167051,"Transcriptional signatures in iPSC-derived neurons are reproducible across labs when differentiation protocols are closely matched","Expression profiling by high throughput sequencing","Homo sapiens",61,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE167nnn/GSE167051/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA702793",,SRP307008,"Xylena Reed","Dec 01, 2021"
GSE17545,"Transcriptional signatures in leaves of adult European beech trees in an experimentally enhanced free air ozone setting","Expression profiling by array","Fagus sylvatica",147,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17545/suppl",19744757,,"Maren Olbrich","Oct 21, 2011"
GSE11497,"Transcriptional signatures of BALB/c mouse macrophages housing multiplying Leishmania amazonensis amastigotes","Expression profiling by array","Mus musculus",4,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11497/suppl",19302708,,"Eric Prina","Jan 01, 2009"
GSE12464,"Transcriptional signatures of Itk-deficiency using CD3+ T-cells","Expression profiling by array","Mus musculus",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12464/suppl",19450280,,"Emelie Blomberg","May 20, 2009"
GSE12465,"Transcriptional signatures of Itk-deficiency using CD3+, CD4+ and CD8+ T-cells","Expression profiling by array","Mus musculus",14,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12465/suppl",19450280,,"Emelie Blomberg","May 20, 2009"
GSE12466,"Transcriptional signatures of Itk-deficient CD3+, CD4+ and CD8+ T-cells","Expression profiling by array","Mus musculus",37,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12466/suppl",19450280,,"Emelie Blomberg","May 20, 2009"
GSE191153,"Transcriptional signatures of clonally derived Toxoplasma tachyzoites","Expression profiling by high throughput sequencing","Toxoplasma gondii",11,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE191nnn/GSE191153/suppl",35213559,,"Terence Theisen","Dec 20, 2021"
GSE150429,"Transcriptional signatures of participant-derived neural progenitor cells and neurons implicate altered Wnt signaling in Phelan McDermid syndrome and autism","Expression profiling by high throughput sequencing","Homo sapiens",80,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150429/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA632023",32560742,SRP261333,"Michael S Breen","May 13, 2020"
GSE125957,"Transcriptional signatures of progressive neuropathology in tau and amyloid mouse models","Expression profiling by high throughput sequencing","Mus musculus",121,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE125nnn/GSE125957/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA518104",32049030,SRP183070,"Jonathan Mill","Jan 31, 2020"
GSE29188,"Transcriptional signatures of regulatory and toxic responses to benzo-[a]-pyrene exposure","Expression profiling by array","Mus musculus",36,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29188/suppl",21995607,,"Jacob Michaelson","Dec 31, 2011"
GSE106589,"Transcriptional signatures of schizophrenia in hiPSC-derived NPCs and neurons are concordant with signatures from post mortem adult brains","Expression profiling by high throughput sequencing","Homo sapiens",94,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106589/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA417295",29263384,SRP124299,"Gabriel E Hofman","Feb 23, 2018"
GSE80612,"Transcriptional signatures of sleep duration discordance in monozygotic twins","Expression profiling by array","Homo sapiens",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80612/suppl",28364472,,"Sina A Gharib","Sep 09, 2016"
GSE30825,"Transcriptional signatures of thymic epithelial cells with distinct Meis1 expression levels","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30825/suppl",,,"Ryo Goitsuka","Nov 30, 2012"
GSE190964,"Transcriptional signatures of tumor infiltrating CAR-T cells","Expression profiling by high throughput sequencing","Homo sapiens",1,,"MTX;TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190964/suppl",35118195,,"Aedin Culhane","Feb 08, 2022"
GSE128682,"Transcriptional signatures that define Ulcerative Colitis in remission","Expression profiling by high throughput sequencing","Homo sapiens",44,,"TAB;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE128nnn/GSE128682/suppl",32322884,,"Christopher Fenton","Jan 18, 2020"
GSE137958,"Transcriptional silencers in Drosophila serve a dual role as transcriptional enhancers in alternate cellular contexts","Other","Drosophila melanogaster",34,,"TXT;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137958/suppl",31704182,,"Stephen Gisselbrecht","Sep 25, 2019"
GSE137955,"Transcriptional silencers in Drosophila serve a dual role as transcriptional enhancers in alternate cellular contexts [Hi-C]","Other","Drosophila melanogaster",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137955/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA573948",31704182,SRP223221,"Stephen Gisselbrecht","Sep 25, 2019"
GSE137949,"Transcriptional silencers in Drosophila serve a dual role as transcriptional enhancers in alternate cellular contexts [HiChIP]","Other","Drosophila melanogaster",30,,"TXT;XLS;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137949/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA573934",31704182,SRP223215,"Stephen Gisselbrecht","Sep 25, 2019"
GSE169586,"Transcriptional silencing of ALDH2 confers a dependency on Fanconi anemia proteins in acute myeloid leukemia","Expression profiling by high throughput sequencing","Homo sapiens",17,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE169nnn/GSE169586/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA717055",,SRP312031,"Christopher Vakoc","Mar 25, 2021"
GSE41729,"Transcriptional silencing of transposable elements by Piwi and its impact on chromatin and gene expression","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Genome variation profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing","Drosophila melanogaster",32,,"BED;BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41729/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA178497",23159368,SRP016875,"Grzegorz Sienski","Nov 26, 2012"
GSE117837,"Transcriptional single cell analysis of human umbilical cord derived mesenchymal stem cells","Expression profiling by high throughput sequencing","Homo sapiens",361,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117837/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA483395",31068579,SRP155705,"Yufang Shi","May 15, 2019"
GSE44722,"Transcriptional specialization of human dendritic cell subsets in response to microbial vaccines","Expression profiling by array","Homo sapiens",413,,,,25335753,,"Nicole Baldwin","Oct 22, 2014"
GSE41111,"Transcriptional state during endodermal differentiation","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",3,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41111/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA175831",,SRP015873,"Richard A Young","Sep 25, 2012"
GSE136773,"Transcriptional state of T-cells from Atm-proficient and Atm-deficient mice in response to B-cell lymphoma","Expression profiling by high throughput sequencing","Mus musculus",24,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE136nnn/GSE136773/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA563628",,SRP220131,"Filippo Beleggia","Sep 04, 2019"
GSE804,"Transcriptional studies on the deubiquitinating enzyme Ubp10","Expression profiling by array","Saccharomyces cerevisiae",4,GDS600,,,14623890,,"Marina Vai","Feb 01, 2004"
GSE87577,"Transcriptional study of ARN8 cells treated with novel DHODH inhibitors","Expression profiling by high throughput sequencing","Homo sapiens",9,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87577/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA345223",29549331,SRP090767,"Vicent Pelechano","Mar 21, 2018"
GSE32358,"Transcriptional study of oxLDL-induced foam cell formation in WT and Atf3-/- murine bone marrow macrophages","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32358/suppl",22473958,,"Stephen Ramsey","Mar 23, 2012"
GSE32359,"Transcriptional study of the response of murine bone marrow-derived macrophages to TLR4 stimulation with LPS","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32359/suppl",22473958,,"Stephen Ramsey","Mar 23, 2012"
GSE51522,"Transcriptional super-enhancers connected to cell identity and disease","Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing","Homo sapiens;Mus musculus",5,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51522/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA223352",24119843,SRP031779,"Richard A Young","Oct 23, 2013"
GSE133601,"Transcriptional survey of peripheral blood links lower oxygen saturation during sleep with reduced expressions of CD1D and RAB20 that is reversed by CPAP therapy","Expression profiling by array","Homo sapiens",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133601/suppl",32512511,,"Boston University Microarray and Sequencing Resource","Jun 16, 2020"
GSE26523,"Transcriptional targets of EphB2 and Ephrin-A4 signaling in epidermal keratinocytes","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26523/suppl",21809346,,"Miroslav Blumenberg","Mar 01, 2011"
GSE8547,"Transcriptional targets of FOXP2 in human brain and lung","Genome binding/occupancy profiling by genome tiling array","Homo sapiens",8,,,,17999357,,"Daniel H Geschwind","Dec 31, 2007"
GSE49384,"Transcriptional targets of Hippo signaling in mammalian cells","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49384/suppl",24581491,,"Jianlong Sun","Dec 31, 2013"
GSE45013,"Transcriptional targets of Pou5f1 in Zebrafish (Danio Rerio)","Expression profiling by array","Danio rerio",83,,,,24211655,,"Wolfgang Driever","Dec 31, 2013"
GSE44689,"Transcriptional targets of Shewanella oneidensis HnoC (SO_2540)","Expression profiling by array","Shewanella oneidensis MR-1",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44689/suppl",24218564,,"Lars Plate","Nov 01, 2013"
GSE33766,"Transcriptional targets of Trps1 in vibrissae","Expression profiling by array","Mus musculus",6,GDS4493,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33766/suppl",22115758,,"Katherine Fantauzzo","Dec 22, 2011"
GSE27084,"Transcriptional targets of Xenopus EBF3 in the absence of Noggin : Untreated animal caps vs. Dexamethasone (DEX) treated animal caps","Expression profiling by array","Xenopus laevis",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27084/suppl",21529371;21839736,,"Monica Vetter","May 25, 2011"
GSE25734,"Transcriptional targets of Xenopus EBF3 in the presence of Noggin : Untreated animal caps vs. Dexamethasone (DEX) treated animal caps","Expression profiling by array","Xenopus laevis",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25734/suppl",21529371;21839736,,"Monica Vetter","May 25, 2011"
GSE62827,"Transcriptional targets of oncogenic RAS proteins that mediate their ability to induce cellular transformation","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62827/suppl",27608486,,"Narendra Wajapeyee","Sep 08, 2016"
GSE7153,"Transcriptional targets of p16INK4A in melanoma","Expression profiling by array","Homo sapiens",17,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE7nnn/GSE7153/suppl",,,"Leisl Packer","Oct 01, 2007"
GSE17600,"Transcriptional termini of genes on chromosomes 21-22 (RACE mapping)","Expression profiling by genome tiling array","Homo sapiens",1020,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17600/suppl",,,"Chris Zaleski","Aug 13, 2009"
GSE17358,"Transcriptional termini of genes on chromosomes 21-22 (RNA mapping)","Expression profiling by genome tiling array","Homo sapiens",16,,"BAR;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17358/suppl",,,"Chris Zaleski","Jul 28, 2009"
GSE156769,"Transcriptional toxicity of imidazolium- and cholinium-based ionic liquids","Expression profiling by high throughput sequencing","Daphnia magna",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156769/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA659001",33199138,SRP278637,"Guilherme de Abreu Jeremias","Aug 13, 2021"
GSE158820,"Transcriptional trajectories highlight the transition from anterior-posterior to proximal-distal patterning in the early limb bud [scRNA-seq]","Expression profiling by high throughput sequencing","Mus musculus",3,,"R;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158820/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA666650",33297480,SRP285918,"Marie Kmita","Dec 15, 2020"
GSE141035,"Transcriptional trajectories of anther development provide candidates for engineering male fertility in sorghum.","Expression profiling by high throughput sequencing","Sorghum bicolor",9,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141035/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA591805",31964983,SRP233290,"Rita Sharma","Feb 03, 2020"
GSE126805,"Transcriptional trajectories of human kidney injury progression","Expression profiling by high throughput sequencing","Homo sapiens",163,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE126nnn/GSE126805/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA523370",30429361,SRP186383,"Pietro Ernesto Cippa","Feb 21, 2019"
GSE71110,"Transcriptional variation associated with cactus host plant adaptation in Drosophila mettleri populations","Expression profiling by high throughput sequencing","Drosophila mettleri",18,,"FASTA;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71110/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA290365",,SRP061330,"Jeremy Bono","Sep 03, 2015"
