Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE40587,"miRNA expression in Blimp-1-deficient dendritic cells","Non-coding RNA profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40587/suppl",23298838,,"Silvia Rueberg","Sep 05, 2013"
GSE19557,"miRNA expression in C. elegans fem-2(b245ts) and fem-3(q20ts) mutants","Non-coding RNA profiling by array","Caenorhabditis elegans",6,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19557/suppl",20096582,,"Ezequiel Alvarez-Saavedra","Jan 07, 2010"
GSE30847,"miRNA expression in CD4+CD25- conventional (Tconv) and CD4+CD25+ regulatory T (Treg) cells","Non-coding RNA profiling by array","Mus musculus",1,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30847/suppl",22629323,,"Jeffrey A. Bluestone","Jun 06, 2013"
GSE133586,"miRNA expression in CTRL1790 cells transfected with miR mimics","Non-coding RNA profiling by array","Homo sapiens",17,,"RCC","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133586/suppl",30345259,,"Jeffrey Robinson","Aug 01, 2020"
GSE133862,"miRNA expression in Drosophila","Non-coding RNA profiling by high throughput sequencing","Drosophila melanogaster",3,,"TAB;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE133nnn/GSE133862/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA552844",,SRP213128,"Nicolas MATT","Jul 04, 2022"
GSE123671,"miRNA expression in E18.5 murine total lung tissue","Non-coding RNA profiling by array","Mus musculus",9,,"XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123671/suppl",31699777,,"Verena Labi","Nov 10, 2019"
GSE130159,"miRNA expression in EBC","Expression profiling by RT-PCR","Homo sapiens",29,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130159/suppl",,,"Patricia Silveyra","Apr 22, 2019"
GSE205876,"miRNA expression in EBCs","Expression profiling by RT-PCR","Homo sapiens",26,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE205nnn/GSE205876/suppl",,,"Patricia Silveyra","Jun 11, 2022"
GSE81143,"miRNA expression in H460 cells treated with sulforaphane","Non-coding RNA profiling by array","Homo sapiens",2,,"GPR;XLS","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81143/suppl",,,"Li qian qian","May 05, 2018"
GSE17317,"miRNA expression in LNCaP, PC3, Du-145 and RWPE-1 cell lines","Non-coding RNA profiling by array","Homo sapiens",12,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17317/suppl",22391564,,"Kristin Reiche","Mar 08, 2012"
GSE27249,"miRNA expression in NK cells","Non-coding RNA profiling by array","Homo sapiens;Mus musculus",4,,"GPR;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27249/suppl",20805417,,"David Steiner","Feb 23, 2011"
GSE56759,"miRNA expression in PTEN-deficient premalignant DP thymocytes","Non-coding RNA profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56759/suppl",24735967,,"Megan L Burger","Apr 12, 2014"
GSE168028,"miRNA expression in Placental Tissue from high altitude European and Tibetan women","Non-coding RNA profiling by array","Homo sapiens;synthetic construct",20,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE168nnn/GSE168028/suppl",34567059,,"Tanna Wuren","Sep 29, 2021"
GSE72564,"miRNA expression in RA and OA human fibroblast-like synoviocytes","Other","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72564/suppl",,,"philippe georgel","Sep 01, 2015"
GSE149169,"miRNA expression in Th17 cells after AhR activation","Non-coding RNA profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149169/suppl",33443169,,"Paula Barbim Donate","Jan 27, 2021"
GSE26769,"miRNA expression in Tregs from HSCT patients","Non-coding RNA profiling by array","Homo sapiens",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26769/suppl",21778340,,"Sya Ukena","Dec 01, 2011"
GSE87358,"miRNA expression in a time-series EMT process of 0h, 24h and 96h via next-generation sequencing","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87358/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA344485",30967542,SRP090471,"Mengzhu Xue","Apr 17, 2019"
GSE55299,"miRNA expression in aging skin","Non-coding RNA profiling by array","Homo sapiens;synthetic construct",15,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55299/suppl",,,"Steffen Sass","Feb 25, 2014"
GSE54578,"miRNA expression in blood of 15 schizophrenia patients and 15 healthy controls","Non-coding RNA profiling by array","Betapolyomavirus hominis;Betapolyomavirus macacae;Cytomegalovirus;Homo sapiens;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human betaherpesvirus 5;Human immunodeficiency virus 1;JC polyomavirus;Lymphocryptovirus;Merkel cell polyomavirus;Murid gammaherpesvirus 4;Mus musculus;Rattus norvegicus;Rhadinovirus",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54578/suppl",25429046,,"Fuquan Zhang","Dec 02, 2014"
GSE24222,"miRNA expression in bone marrow of an AML patient and CD34 cells of healthy individuals","Non-coding RNA profiling by array","Homo sapiens",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24222/suppl",20876853,,"Daniel C Link","Sep 21, 2010"
GSE121396,"miRNA expression in breast cancer cell lines","Non-coding RNA profiling by array","Homo sapiens;synthetic construct",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121396/suppl",,,"Sara OLTRA SANCHIS","Apr 16, 2020"
GSE129792,"miRNA expression in cerebrospinal fluid with moyamoya disease","Non-coding RNA profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129792/suppl",33100957,,"Gang Wang","Apr 03, 2020"
GSE45264,"miRNA expression in classical Hodgkin lymphoma diseased nodes","Non-coding RNA profiling by array","Homo sapiens",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45264/suppl",,,"Kimberley Jones","Mar 19, 2013"
GSE16587,"miRNA expression in cytokine-stimulated airway smooth muscle cells","Non-coding RNA profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16587/suppl",19541842,,"Cherie A Singer","Jul 22, 2009"
GSE59103,"miRNA expression in developmental spinal cord","Non-coding RNA profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59103/suppl",25662391,,"Botao Zhao","Dec 31, 2014"
GSE80580,"miRNA expression in different tissues from different breeds of chicken","Non-coding RNA profiling by array","Gallus gallus;synthetic construct",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80580/suppl",,,"Xinzheng Jia","Sep 01, 2016"
GSE164448,"miRNA expression in differentiating primary human bronchial epithelial cells cultured at air-liquid-interface","Non-coding RNA profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE164nnn/GSE164448/suppl",33682796,,"Srilaxmi Nerella","Jan 09, 2021"
GSE55507,"miRNA expression in fast and slow skeletal muscle of wild type and SOD1-G93A mice","Non-coding RNA profiling by array","Mus musculus;synthetic construct",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55507/suppl",24586506,,"Janne M Toivonen","Mar 04, 2014"
GSE21437,"miRNA expression in granulopoiesis","Other","Homo sapiens",13,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21437/suppl",21554257,,"Su Ming Sun","Apr 22, 2010"
GSE11163,"miRNA expression in head and neck squamous cell carcinoma (HNSCC)","Non-coding RNA profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",27,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE11nnn/GSE11163/suppl",19351747;19380522,,"Michele Avissar","Sep 30, 2008"
GSE60444,"miRNA expression in healthy carriers of heterozygous BRCA1 mutation and healthy WT controls","Non-coding RNA profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60444/suppl",,,"Tereza Vaclova","Dec 31, 2015"
GSE141240,"miRNA expression in high migratory cells","Non-coding RNA profiling by array","Homo sapiens",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141240/suppl",31936744,,"Kensei Nishida","Feb 27, 2020"
GSE49152,"miRNA expression in human chondrocyte subtypes","Expression profiling by RT-PCR","Homo sapiens",26,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49152/suppl",24040378,,"Nobish Varghese","Oct 23, 2013"
GSE209581,"miRNA expression in human colitis-associated dysplasia","Non-coding RNA profiling by array","Homo sapiens",22,,"RCC","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE209nnn/GSE209581/suppl",,,"Mariana Franco Fragoso","Jul 23, 2022"
GSE22542,"miRNA expression in human heart","Non-coding RNA profiling by array","Homo sapiens",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22542/suppl",,,"Qing Li","Jul 01, 2010"
GSE16586,"miRNA expression in human tracheal smooth muscle","Non-coding RNA profiling by array","Homo sapiens;Mus musculus;Rattus norvegicus",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16586/suppl",19541842,,"Cherie A Singer","Jul 22, 2009"
