Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE28259,"Differential Response of Streptococcus mutans Towards Friend and Foe in Mixed-Species Cultures","Expression profiling by array","Streptococcus mutans;Streptococcus mutans UA159",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28259/suppl",21565931,,"Fengxia Qi","May 01, 2011"
GSE59837,"Differential Responses of Plasmacytoid Dendritic Cells to Influenza and Distinct Viral Pathogens","Expression profiling by array","Homo sapiens",95,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59837/suppl",25008918,,"Francesco Maria Marincola","Jul 28, 2014"
GSE106829,"Differential Role of NKG2D in Recognition and Killing of Hepatic Lineage Cells Derived from Embryonic Stem Cells and Induced Pluripotent Stem Cells","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106829/suppl",,,"Purvesh Khatri","Nov 14, 2017"
GSE21055,"Differential Role of Sall4 isoforms in ES cell pluripotency: ChIP-chip","Genome binding/occupancy profiling by genome tiling array","Mus musculus",4,,"BAR;BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21055/suppl",20837710,,"Sridhar Rao","Sep 13, 2010"
GSE62451,"Differential Roles of ERα and ERβ in Normal and Neoplastic Development in the Mouse Mammary Gland","Expression profiling by array","Mus musculus",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62451/suppl",25405629,,"Michael Falduto","Oct 18, 2014"
GSE90637,"Differential Roles of the Maternal and Zygotic FGF in Neural Induction in the Zebrafish Embryo","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Danio rerio",8,,"BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90637/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA355265",,SRP094046,"Juan J. Tena","Nov 29, 2019"
GSE11461,"Differential SAGE analysis in Arabidopsis uncovers increased transcriptome complexity in response to low temperature","Expression profiling by SAGE","Arabidopsis thaliana",5,,,,18808718,,"Stephen James Robinson","Oct 01, 2008"
GSE12201,"Differential Streptococcus agalactiae gene expression in human blood according to the blood donors","Expression profiling by array","Streptococcus agalactiae",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE12nnn/GSE12201/suppl",19774088,,"Izabela Sitkiewicz","Jun 01, 2009"
GSE72771,"Differential Toxicity of Nuclear RNA Foci Versus Dipeptide Repeat Proteins in a Drosophila Model of C9ORF72 FTD/ALS","Expression profiling by high throughput sequencing","Drosophila melanogaster",16,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72771/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA295028",26402604,SRP063448,"Fen-Biao Gao","Sep 11, 2015"
GSE22357,"Differential Transcriptional Changes in Mice Exposed to Chemically Distinct Diesel Samples","Expression profiling by array","Mus musculus",24,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22357/suppl",27458330,,"Tina Stevens","Jul 10, 2010"
GSE206996,"Differential Whole Genome CRISPR Screening Strategy for SARS-CoV-2 Spike and VSV-G Mediated Pseudoviral Entry","Other","Homo sapiens;synthetic construct",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE206nnn/GSE206996/suppl",,,"Adam D. Hoppe","Jun 27, 2022"
GSE106509,"Differential Wnt-mediated Programming and Arrhythmogenesis in Right versus Left Ventricles","Expression profiling by high throughput sequencing","Mus musculus",24,,,,30193957,,"Bo Zhang","Dec 14, 2018"
GSE106506,"Differential Wnt-mediated Programming and Arrhythmogenesis in Right versus Left Ventricles [wntgof]","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106506/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA417134",30193957,SRP123761,"Bo Zhang","Dec 14, 2018"
GSE106507,"Differential Wnt-mediated Programming and Arrhythmogenesis in Right versus Left Ventricles [wntlof]","Expression profiling by high throughput sequencing","Mus musculus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106507/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA417071",30193957,SRP123621,"Bo Zhang","Dec 14, 2018"
GSE123755,"Differential YAP expression in glioma cells induces cell competition and promotes tumorigenesis","Expression profiling by high throughput sequencing","Homo sapiens",8,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE123nnn/GSE123755/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA509696",30665893,SRP173355,"Wei Li","Feb 25, 2019"
GSE100865,"Differential ability of pandemic and seasonal H1N1 influenza 1 A virus to alter function of human neutrophils","Expression profiling by array","Homo sapiens",35,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100865/suppl",29299535,,"Dan Sturdevant","Dec 05, 2017"
GSE16986,"Differential accumulation of small RNAs and microRNAs during ovule and fiber development in allotetraploid cotton","Non-coding RNA profiling by array","Arabidopsis thaliana;Gossypium hirsutum",36,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16986/suppl",19889219,,"Misook Ha","Dec 31, 2009"
GSE38255,"Differential accumulation of splice variants and transcripts as a result of PI3K inhibition in T lymphocytes and the potential role of their gene products in T cell silencing","Expression profiling by array","Homo sapiens",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38255/suppl",23383294,,"Susanne Kneitz","May 22, 2013"
GSE53171,"Differential actions of selective frankincense essential oil versus non-selective sandalwood essential oil induced bladder cancer cell cytotoxicity: A microarray and bioinformatics approach","Expression profiling by array","Homo sapiens",19,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53171/suppl",25006348,,"Mikhail Dozmorov","Jun 10, 2014"
GSE76196,"Differential activation of OT-1 CD8+ T cells by CD40-activated B cells and dendritic cells","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76196/suppl",,,"Mélissa Mathieu","Dec 31, 2016"
GSE147402,"Differential activation of P-TEFb complexes in the development of cardiomyocyte hypertrophy following activation of distinct GPCRs","Expression profiling by high throughput sequencing","Rattus norvegicus",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147402/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA614477",32341082,SRP253720,"Jason Tanny","May 22, 2020"
GSE72433,"Differential activation of human ILC2s by IL-25 and IL-33","Expression profiling by array","Homo sapiens",18,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72433/suppl",,,"David John Cousins","Aug 01, 2017"
GSE62117,"Differential adipose tissue gene expression profiles in abacavir treated patients that may contribute to cardiovascular risk: a microarray study","Expression profiling by array","Homo sapiens",102,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62117/suppl",25617630,,"Mohsen Shahmanesh","Apr 16, 2015"
GSE114919,"Differential ageing of growth plate cartilage determines skeletal proportions","Expression profiling by high throughput sequencing","Mus musculus;Rattus norvegicus",60,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114919/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA473132",,SRP148968,"Julian CK Lui","Jun 19, 2018"
GSE35023,"Differential allelic expression in normal breast tissue","Other","Homo sapiens",130,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35023/suppl",22355082;32128252;35676284,,"Ana Teresa Maia","May 03, 2012"
GSE158410,"Differential alteration of plant functions by homologous fungal candidate effectors","Expression profiling by high throughput sequencing","Arabidopsis thaliana",45,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158410/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA665187",34063040;34204123,SRP285090,"KarenCristine GonçalvesdosSantos","Sep 24, 2020"
GSE64580,"Differential alteration of the transcriptome upon plakophilin3 loss in HCT116 cell line","Expression profiling by array","Homo sapiens",4,,"TXT;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64580/suppl",25875355,,"Srikanta Basu","Dec 30, 2015"
GSE37690,"Differential analysis of HOXA1 in adult cells at isoform resolution by RNA-Seq [Agilent]","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37690/suppl",23222703,,"Cole Trapnell","Dec 11, 2012"
GSE37703,"Differential analysis of HOXA1 in adult cells at isoform resolution by RNA-Seq [Illumina]","Expression profiling by high throughput sequencing","Homo sapiens",12,,"DIFF;FPKM_TRACKING;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37703/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA162905",23222703,SRP012607,"Cole Trapnell","Dec 11, 2012"
GSE171923,"Differential analysis of chromatin accessibility and gene expression profiles identifies cis-regulatory elements in rat adipose and muscle","Genome binding/occupancy profiling by high throughput sequencing","Rattus norvegicus",10,,"NARROWPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE171nnn/GSE171923/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA721402",34547403,SRP314498,"Venugopalan Nair","Feb 07, 2022"
GSE120691,"Differential analysis of gene expression profiles in peripheral blood cells of patients with cervical lesions","Expression profiling by high throughput sequencing","Homo sapiens",51,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE120nnn/GSE120691/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA494155",32064895,SRP163027,"Yong Shao","Oct 02, 2018"
GSE37704,"Differential analysis of gene regulation at transcript resolution by RNA-Seq","Expression profiling by array;Expression profiling by high throughput sequencing","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37704/suppl",23222703,,"Cole Trapnell","Dec 11, 2012"
GSE155414,"Differential analysis of host small RNAs identified conserved and new miRNAs that affect nodulation and strain selectivity in the Phaseolus vulgaris- Rhizobium etli symbiosis","Non-coding RNA profiling by high throughput sequencing","Phaseolus vulgaris",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE155nnn/GSE155414/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA649692",,SRP274294,"Maria Eugenia Zanetti","Nov 01, 2020"
GSE50251,"Differential analysis of neural crest and mesodermally derived VSMC in the aorta","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50251/suppl",24508561,,"David Bader","Aug 26, 2014"
GSE121910,"Differential analysis of salivary microRNA profiles in healthy and chronic periodontitis patients using Next Generation sequencing technology.","Non-coding RNA profiling by high throughput sequencing","Homo sapiens",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE121nnn/GSE121910/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA499042",31021403,SRP167103,"Nisha K.J","Oct 30, 2018"
GSE83308,"Differential analysis of testosterone induced genes by peritubular cells","Expression profiling by array","Rattus norvegicus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83308/suppl",,,"Subeer S Majumdar","Jul 06, 2020"
GSE31296,"Differential analysis of transcriptomes regulated upon ischemic preconditioning and postconditioning versus ischemia-reperfusion protocols in the mouse heart in vivo","Expression profiling by array","Mus musculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31296/suppl",22106414,,"Stéphanie Barrère","Jan 06, 2012"
GSE189717,"Differential and divergent activity of Insulin-like Growth Factor Binding Protein 6 (IGFBP6) in  platinum-sensitive versus platinum-resistant high-grade serous ovarian carcinoma cell lines.","Expression profiling by array","Homo sapiens",12,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE189nnn/GSE189717/suppl",35527787,,"Annamaria Piscazzi","Mar 23, 2022"
GSE117351,"Differential and overlapping effects of 20.23(OH)2D3 and 1,25(OH)2D3 on gene expression in human epidermal keratinocytes","Expression profiling by array","Homo sapiens",9,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE117nnn/GSE117351/suppl",30297679,,"Tae-Kang Kim","Jul 19, 2018"
GSE151321,"Differential antagonistic effects of finerenone and spironolactone on the aldosterone transcriptome in human kidney cells.","Expression profiling by high throughput sequencing","Homo sapiens",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE151nnn/GSE151321/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA635433",33417258,SRP264998,"Florian Le Billan","May 09, 2022"
GSE6259,"Differential antigen processing by dendritic cell subsets in vivo","Expression profiling by array","Mus musculus",21,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE6nnn/GSE6259/suppl",17204652;18981112,,"Diana Dudziak","Dec 01, 2006"
GSE55205,"Differential blood biomarkers and PBMC transcriptome profiles in normal-weight and obese individuals","Expression profiling by array","Homo sapiens",23,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55205/suppl",,,"Seo Yu-Ri","Jun 01, 2014"
GSE199164,"Differential brain gene expression in female and male D. melanogaster at 3, 7, and 14 days post-eclosion","Expression profiling by high throughput sequencing","Drosophila melanogaster",18,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE199nnn/GSE199164/suppl",,,"Goran Bozinovic","Mar 25, 2022"
GSE129238,"Differential c-Kit expression identifies two subsets of ILC2s with IL-17 producing capabilities that may contribute to IL-17 mediated pathologies","Expression profiling by array","Homo sapiens",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE129nnn/GSE129238/suppl",,,"Rogier Versteeg","Jun 29, 2019"
GSE27147,"Differential cardiac gene expression in genetically selected turkeys","Expression profiling by array","Meleagris gallopavo",4,,"CSV;GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27147/suppl",,,"Kent Reed","Jan 01, 2012"
GSE127233,"Differential cellular transcriptional profiles during virus-induced neuroinflammation identified new microglial- and macrophage-specific genes","Expression profiling by high throughput sequencing","Mus musculus",4,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE127nnn/GSE127233/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA524382",31325960,SRP186950,"Chris Stubben","Jul 22, 2019"
GSE206284,"Differential chromatin accessibility in peripheral blood mononuclear cells underlies COVID-19 disease severity prior to seroconversion","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",224,,"TAR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE206nnn/GSE206284/suppl",35810186,,"Ricardo Henao","Jun 19, 2022"
GSE206266,"Differential chromatin accessibility in peripheral blood mononuclear cells underlies COVID-19 disease severity prior to seroconversion [bulkATAC-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",70,,,,35810186,,"Ricardo Henao","Jun 19, 2022"
GSE206263,"Differential chromatin accessibility in peripheral blood mononuclear cells underlies COVID-19 disease severity prior to seroconversion [bulkRNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",71,,,,35810186,,"Ricardo Henao","Jun 19, 2022"
GSE206455,"Differential chromatin accessibility in peripheral blood mononuclear cells underlies COVID-19 disease severity prior to seroconversion [scATAC-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",42,,"TAR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE206nnn/GSE206455/suppl",35810186,,"Ricardo Henao","Jun 23, 2022"
GSE206283,"Differential chromatin accessibility in peripheral blood mononuclear cells underlies COVID-19 disease severity prior to seroconversion [scRNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",41,,"H5","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE206nnn/GSE206283/suppl",35810186,,"Ricardo Henao","Jun 19, 2022"
GSE153289,"Differential chromatin accessibility landscape reveals the structural and functional features of the allopolyploid wheat chromosomes","Genome binding/occupancy profiling by high throughput sequencing","Triticum aestivum",4,,"BW;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE153nnn/GSE153289/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA564769",,SRP221344,"Eduard Akhunov","Jun 26, 2020"
GSE158205,"Differential chromatin binding of the lung lineage transcription factor NKX2-1 resolves opposing murine alveolar cell fates in vivo ","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",78,,"BED;BEDGRAPH;BROADPEAK;CLOUPE;CSV;H5;NARROWPEAK;TBI;TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158205/suppl",33947861,,"Danielle R. Little","Mar 08, 2021"
GSE158024,"Differential chromatin binding of the lung lineage transcription factor NKX2-1 resolves opposing murine alveolar cell fates in vivo [ATAC-seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",9,,"BEDGRAPH;BROADPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158024/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA663783",33947861,SRP282565,"Danielle R. Little","Mar 08, 2021"
GSE158201,"Differential chromatin binding of the lung lineage transcription factor NKX2-1 resolves opposing murine alveolar cell fates in vivo [ChIP-seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",54,,"BEDGRAPH;BROADPEAK;NARROWPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158201/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA664361",33947861,SRP283454,"Danielle R. Little","Mar 08, 2021"
GSE158196,"Differential chromatin binding of the lung lineage transcription factor NKX2-1 resolves opposing murine alveolar cell fates in vivo [scATAC-Seq]","Genome binding/occupancy profiling by high throughput sequencing","Mus musculus",1,,"BED;BEDGRAPH;BROADPEAK;CLOUPE;CSV;H5;TBI;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158196/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA664332",33947861,SRP283434,"Danielle R. Little","Mar 08, 2021"
GSE158192,"Differential chromatin binding of the lung lineage transcription factor NKX2-1 resolves opposing murine alveolar cell fates in vivo [scRNA-Seq]","Expression profiling by high throughput sequencing","Mus musculus",14,,"CLOUPE;MTX;TSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE158nnn/GSE158192/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA664459",33947861,SRP283998,"Danielle R. Little","Mar 08, 2021"
GSE132432,"Differential chromatine state and ER binding potentially induced by NR2F2 depletion.","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",16,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132432/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA548080",31588232,SRP200958,"Guojuan Jiang","Oct 15, 2019"
GSE103860,"Differential circular RNAs expression in ovary during oviposition in honey bees","Non-coding RNA profiling by high throughput sequencing","Apis mellifera",12,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103860/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA407316",29709513,SRP117804,"Xiao Chen","Jun 07, 2018"
GSE108166,"Differential clinicopathological and molecular features within late-onset colorectal cancer according to tumor location","Genome variation profiling by genome tiling array","Homo sapiens",86,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE108nnn/GSE108166/suppl",,,"Juan Luis Garcia","Dec 20, 2019"
GSE156741,"Differential cofactor dependencies define functionally distinct types of human enhancers","Genome binding/occupancy profiling by high throughput sequencing;Other","Homo sapiens",123,,"BW;NARROWPEAK;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156741/suppl",35650434,,"Vanja Haberle","Mar 08, 2022"
GSE156736,"Differential cofactor dependencies define functionally distinct types of human enhancers (ChIP-seq)","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",16,,"BW;NARROWPEAK;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156736/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA658925",35650434,SRP278593,"Vanja Haberle","Mar 08, 2022"
GSE156737,"Differential cofactor dependencies define functionally distinct types of human enhancers (PRO-seq)","Other","Homo sapiens",32,,"BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156737/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA658927",35650434,SRP278594,"Vanja Haberle","Mar 08, 2022"
GSE184236,"Differential cofactor dependencies define functionally distinct types of human enhancers (STAP-seq)","Other","Homo sapiens",5,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE184nnn/GSE184236/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA763628",35650434,SRP337281,"Vanja Haberle","Mar 08, 2022"
GSE156740,"Differential cofactor dependencies define functionally distinct types of human enhancers (STARR-seq)","Other","Homo sapiens",82,,"BW;TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE156nnn/GSE156740/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA658954",35650434,SRP278606,"Vanja Haberle","Mar 08, 2022"
GSE143787,"Differential contribution of bone marrow derived-monocytes to the lung tissue resident alveolar macrophages and persistent lung inflammation with chronic air pollution exposure","Expression profiling by high throughput sequencing","Mus musculus",36,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143787/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA601688",32873817,SRP242203,"Ernest R Chan","Sep 08, 2020"
GSE74709,"Differential contribution of cis-regulatory elements to higher order chromatin structure and expression of the CFTR locus","Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens",5,,"BED;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74709/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA301216",26673704,SRP065832,"Ann Harris","Jan 07, 2016"
