Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE36831,"DNA methylation and gene expression differences at growth related genes correlate with birth weight.","Expression profiling by array;Methylation profiling by array","Homo sapiens",284,,,,,,"Nahid Turan","Mar 29, 2012"
GSE32867,"DNA methylation and gene expression in lung adenocarcinoma","Methylation profiling by array;Expression profiling by array","Homo sapiens",289,,,,22613842,,"Ite Laird-Offringa","Mar 21, 2012"
GSE85218,"DNA methylation and gene expression profiling of primary medulloblastoma samples","Expression profiling by array;Methylation profiling by array","Homo sapiens",1526,,"CEL;IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85218/suppl",28609654;30324512,,"Florence M G Cavalli","Jun 13, 2017"
GSE142844,"DNA methylation and gene expression signatures are associated with ataxia-telangiectasia phenotype","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Homo sapiens",24,,"COV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142844/suppl",32366930,,"Benjamin D. Singer","May 04, 2020"
GSE142843,"DNA methylation and gene expression signatures are associated with ataxia-telangiectasia phenotype [DNA methylation/RRBS]","Methylation profiling by high throughput sequencing","Homo sapiens",12,,"COV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142843/suppl",32366930,,"Benjamin D. Singer","May 04, 2020"
GSE142842,"DNA methylation and gene expression signatures are associated with ataxia-telangiectasia phenotype [gene expression/RNA-seq]","Expression profiling by high throughput sequencing","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142842/suppl",32366930,,"Benjamin D. Singer","May 04, 2020"
GSE122394,"DNA methylation and histone H1 jointly repress transposable elements and aberrant intragenic transcripts","Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by high throughput sequencing;Other","Arabidopsis thaliana",132,,"BW;GFF;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE122nnn/GSE122394/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA504886",,SRP168382,"Jaemyung Choi","Nov 20, 2019"
GSE587,"DNA methylation and histone deacetylation in neural stem cells","Expression profiling by array","Mus musculus",8,GDS538,,,18203677,,"Martin Zenke","Jan 04, 2004"
GSE72110,"DNA methylation and hormone receptor status in breast cancer, the BCCC study","Methylation profiling by array","Homo sapiens",80,,,,26884818,,"Elizaveta V Benevolenskaya","Feb 12, 2016"
GSE71719,"DNA methylation and hydroxymethylation assessment through 450K analysis of paired bisulfite and oxidative-bisulfite conversion.","Methylation profiling by genome tiling array","Homo sapiens",46,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71719/suppl",27118675,,"Carmen Marsit","Jul 01, 2016"
GSE144129,"DNA methylation and hydroxymethylation assessment through Illumina EPIC array analysis of paired bisulfite and oxidative-bisulfite conversion","Methylation profiling by genome tiling array","Homo sapiens",454,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE144nnn/GSE144129/suppl",,,"Carmen Marsit","Jan 04, 2021"
GSE142718,"DNA methylation and hydroxymethylation mediated gene expression regulation network involved in 3-methylcholanthrene induced lung cell malignant transformation","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE142nnn/GSE142718/suppl",,,"hongqiang chen","Dec 31, 2019"
GSE125736,"DNA methylation and hydroxymethylation profiles reveal possible role of highly methylated TLR signaling on Fasciola gigantica excretory/secretory products (FgESPs) modulation of buffalo DCs","Methylation profiling by high throughput sequencing","Bubalus bubalis",16,,,,31337442,,"xuefang mei","Sep 25, 2019"
GSE81175,"DNA methylation and hydroxymethylation profiles were compared between mouse PGCLCs isolated from 6-day culture embryoid bodies, their precursor cells (ESCs, iPSCs, and EpiLCs), and E12.5 in vivo mouse PGCs.","Methylation profiling by high throughput sequencing","Mus musculus",43,,"WIG;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81175/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA320826",27486249,SRP074457,"Toshi Shioda","Aug 22, 2016"
GSE113725,"DNA methylation and inflammation marker profiles associated with a history of depression.","Methylation profiling by genome tiling array","Homo sapiens",194,,"CSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE113nnn/GSE113725/suppl",29790996,,"Therese M Murphy","Jun 01, 2018"
GSE114849,"DNA methylation and mirRNA/mRNA Expression data from Human Mammary Epithelial Cells (HMECs) transduced with shp53, HRASV12, WNT1 and CCNE1","Methylation profiling by high throughput sequencing;Non-coding RNA profiling by array;Expression profiling by array","Homo sapiens;synthetic construct",54,,"CEL;IGV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114849/suppl",,,"stanislas P du manoir","May 01, 2020"
GSE166068,"DNA methylation and transciptomic signatures in patients with peanut- and multi-food allergy","Expression profiling by high throughput sequencing;Methylation profiling by genome tiling array","Homo sapiens",53,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166068/suppl",34466226,,"Boris Novakovic","Sep 02, 2021"
GSE165316,"DNA methylation and transciptomic signatures in patients with peanut- and multi-food allergy [RNA-Seq]","Expression profiling by high throughput sequencing","Homo sapiens",27,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE165nnn/GSE165316/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA694065",34466226,SRP302856,"Boris Novakovic","Sep 01, 2021"
GSE166067,"DNA methylation and transciptomic signatures in patients with peanut- and multi-food allergy [array]","Methylation profiling by genome tiling array","Homo sapiens",26,,"CSV;IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166067/suppl",34466226,,"Boris Novakovic","Sep 01, 2021"
GSE180694,"DNA methylation and transcriptional dynamics in primary human monocytes exposed to thyroid hormone ex vivo","Expression profiling by high throughput sequencing;Methylation profiling by genome tiling array","Homo sapiens",42,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE180nnn/GSE180694/suppl",35327410,,"Boris Novakovic","Mar 06, 2022"
GSE189150,"DNA methylation and transcriptomic signatures in patients with peanut- and multi-food allergy","Expression profiling by high throughput sequencing;Methylation profiling by array","Homo sapiens",136,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE189nnn/GSE189150/suppl",,,"Boris Novakovic","Feb 28, 2022"
GSE189148,"DNA methylation and transcriptomic signatures in patients with peanut- and multi-food allergy (Methylation)","Methylation profiling by array","Homo sapiens",88,,"CSV;IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE189nnn/GSE189148/suppl",,,"Boris Novakovic","Feb 28, 2022"
GSE189149,"DNA methylation and transcriptomic signatures in patients with peanut- and multi-food allergy (RNA-Seq)","Expression profiling by high throughput sequencing","Homo sapiens",48,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE189nnn/GSE189149/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA781654",,SRP346804,"Boris Novakovic","Feb 28, 2022"
GSE195567,"DNA methylation array analysis of high-grade gliomas with pleomorphic and pseudopapillary features","Methylation profiling by genome tiling array","Homo sapiens",23,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE195nnn/GSE195567/suppl",35103816,,"Drew Pratt","Feb 04, 2022"
GSE110995,"DNA methylation arrays for 8 Surgical specimens (DNA extracted from FFPE slides) after cetuximab treatment","Methylation profiling by genome tiling array","Homo sapiens",8,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110995/suppl",,,"Sandra Schmitz","Jan 17, 2020"
GSE78743,"DNA methylation as a mediator of the association between prenatal adversity and risk factors for metabolic disease in adulthood","Methylation profiling by genome tiling array","Homo sapiens",152,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78743/suppl",29399631,,"Roderick Slieker","Jan 31, 2018"
GSE109042,"DNA methylation as a predictor of fetal alcohol spectrum disorder","Methylation profiling by genome tiling array","Homo sapiens",53,,"CSV;IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE109nnn/GSE109042/suppl",29344313,,"Michael S. Kobor","Feb 23, 2018"
GSE84207,"DNA methylation at enhancers identifies distinct breast cancer lineages","Methylation profiling by genome tiling array","Homo sapiens",330,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84207/suppl",29123100;35350772,,"Thomas Fleischer","Nov 15, 2017"
GSE60658,"DNA methylation at transcription start sites blocks TBP binding and transcription onset by RNApolII","Methylation profiling by genome tiling array;Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",5,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60658/suppl",,,"Moshe Szyf","Sep 01, 2015"
GSE60657,"DNA methylation at transcription start sites blocks TBP binding and transcription onset by RNApolII [ChIPbisSeq]","Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Mus musculus",2,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60657/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA259205",,SRP045709,"Moshe Szyf","Sep 01, 2015"
GSE60656,"DNA methylation at transcription start sites blocks TBP binding and transcription onset by RNApolII [MeDIP]","Methylation profiling by genome tiling array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60656/suppl",,,"Moshe Szyf","Sep 01, 2015"
GSE10894,"DNA methylation by HELP for Integrative epigenomic study in leukemia samples","Methylation profiling by genome tiling array","Homo sapiens",14,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE10nnn/GSE10894/suppl",,,"Maria Eugenia Figueroa","Apr 01, 2008"
GSE110227,"DNA methylation change involved in doxorubicin-induced testicular toxicity in mice","Methylation profiling by high throughput sequencing","Mus musculus",3,,"XLSX;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110227/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA433228",29524425,SRP132306,"KATSUHIDE IGARASHI","Feb 04, 2019"
GSE42119,"DNA methylation changes are a late event in Acute Promyelocytic Leukemia and coincide with loss of transcription factor binding","Methylation profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by genome tiling array","Homo sapiens;Mus musculus",61,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42119/suppl",23152544,,"Christian Rohde","Nov 08, 2012"
GSE42118,"DNA methylation changes are a late event in Acute Promyelocytic Leukemia and coincide with loss of transcription factor binding (Illumina Methylation)","Methylation profiling by genome tiling array","Homo sapiens",10,,"TSV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42118/suppl",23152544,,"Christian Rohde","Nov 08, 2012"
GSE42044,"DNA methylation changes are a late event in Acute Promyelocytic Leukemia and coincide with loss of transcription factor binding (sequencing)","Methylation profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus musculus",51,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42044/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA179154",23152544,SRP017090,"Christian Rohde","Nov 08, 2012"
GSE54720,"DNA methylation changes at CpG and non-CpG sites are associated with development and clinical behavior in neuroblastoma [gene expression]","Expression profiling by array","Homo sapiens",23,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54720/suppl",26067621;26484286,,"Cinzia Lavarino","Jun 03, 2015"
GSE54719,"DNA methylation changes at CpG and non-CpG sites are associated with development and clinical behavior in neuroblastoma [methylation]","Methylation profiling by genome tiling array","Homo sapiens",41,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54719/suppl",26067621;26484286,,"Cinzia Lavarino","Jun 03, 2015"
GSE54721,"DNA methylation changes at CpG and non-CpG sites are associated with development and clinical behavior in neuroblastoma.","Methylation profiling by genome tiling array;Expression profiling by array","Homo sapiens",64,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54721/suppl",26067621;26484286,,"Cinzia Lavarino","Jun 03, 2015"
GSE143850,"DNA methylation changes during preimplantation development reveal inter species-differences and reprogramming events at imprinted genes","Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing","Bos taurus;Sus scrofa",22,,"COV","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143850/suppl",32600441,,"Felix Krueger","May 20, 2020"
GSE143849,"DNA methylation changes during preimplantation development reveal inter species-differences and reprogramming events at imprinted genes [BS-Seq]","Methylation profiling by high throughput sequencing","Bos taurus;Sus scrofa",12,,"COV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143849/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA601899",32600441,SRP242537,"Felix Krueger","May 20, 2020"
GSE143848,"DNA methylation changes during preimplantation development reveal inter species-differences and reprogramming events at imprinted genes [RNA-Seq]","Expression profiling by high throughput sequencing","Bos taurus;Sus scrofa",10,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE143nnn/GSE143848/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA601900",32600441,SRP242536,"Felix Krueger","May 20, 2020"
GSE116489,"DNA methylation changes in Dnmt3L-deficient mouse embryonic stem cells (mESCs)","Methylation profiling by high throughput sequencing","Mus musculus",11,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE116nnn/GSE116489/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA478833",30321403,SRP151742,"Yue Lu","Oct 04, 2018"
GSE98056,"DNA methylation changes in blood leukocytes following an omega-3 fatty acid supplementation","Methylation profiling by genome tiling array","Homo sapiens",69,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98056/suppl",28450971,,"Bénédicte L. Tremblay","Apr 22, 2017"
GSE59539,"DNA methylation changes in fetal germ cells exposed to endocrine disruptors and in the next generation [methylation set 1]","Methylation profiling by genome tiling array","Mus musculus",32,,"GFF;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59539/suppl",,,"Piroska E Szabo","Feb 18, 2015"
GSE59542,"DNA methylation changes in fetal germ cells exposed to endocrine disruptors and in the next generation [methylation set 2]","Methylation profiling by genome tiling array","Mus musculus",32,,"GFF;PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59542/suppl",,,"Piroska E Szabo","Feb 18, 2015"
GSE166207,"DNA methylation changes in glial cells implicate functional changes in oligodendrocytes, astrocytes and microglial cells in the normal appearing white matter of Multiple Sclerosis patients","Methylation profiling by genome tiling array","Homo sapiens",44,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166207/suppl",35094644,,"Ewoud Ewing","Feb 10, 2022"
GSE132547,"DNA methylation changes in regional lung macrophages are associated with metabolic differences","Methylation profiling by array","Homo sapiens",24,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE132nnn/GSE132547/suppl",31356157,,"Youdinghuan Chen","Aug 20, 2019"
GSE146502,"DNA methylation changes induced by hypomethylating agent, Azacitidine (AZA); IDH1 inhibitor, BAY1436032 (BAY) and sequential and simultaneous combination of BAY and AZA in  in vitro treated human (CD45+) cells isolated from the  bone marrow of IDH1mut","Methylation profiling by genome tiling array","Homo sapiens",15,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146502/suppl",32241846,,"Razif Gabdoulline","May 25, 2020"
GSE77828,"DNA methylation changes induced by overexpression of IDH1mut or treatment with 2HG in the sorted mouse bone marrow cells","Methylation profiling by high throughput sequencing","Mus musculus",6,,"TXT;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77828/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA311700",27063596,SRP069897,"Anuhar Chaturvedi","Jun 01, 2016"
GSE124390,"DNA methylation characterization in mesenchymal stromal cells (MSCs) of MDS (myelodysplastic syndromes), AML (acute myeloid leukemia) and healthy donors (HD)","Methylation profiling by array","Homo sapiens",32,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE124nnn/GSE124390/suppl",,,"Benjamin Roux","Dec 11, 2021"
GSE137957,"DNA methylation clocks as a predictor for ageing and age estimation in naked mole-rats, Heterocephalus glaber","Methylation profiling by high throughput sequencing","Heterocephalus glaber",39,,"CSV;SRA Run Selector","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137957/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=PRJNA573950",32126024,SRP223220,"Amy Frances Danson","Apr 07, 2020"
GSE17104,"DNA methylation comparison of ntTS, TS and ES cells","Methylation profiling by genome tiling array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17104/suppl",19706390,,"Mayumi Oda","Jul 17, 2009"
GSE36369,"DNA methylation contributes to natural human variation","Methylation profiling by array;Third-party reanalysis","Homo sapiens;Pan troglodytes;Pan troglodytes schweinfurthii;Pan troglodytes troglodytes;Pan troglodytes verus",322,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36369/suppl",23908385,,"Manel Esteller","Jul 22, 2013"
GSE149318,"DNA methylation covariation in human whole blood and sperm","Methylation profiling by genome tiling array","Homo sapiens",180,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149318/suppl",33048947,,"Sarah Marzi","May 03, 2020"
GSE110697,"DNA methylation data comparing Wilms tumor primary samples to patient-derived xenografts","Methylation profiling by array","Homo sapiens",78,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE110nnn/GSE110697/suppl",31862972;35406427,,"Tong Lin","Feb 14, 2019"
GSE166587,"DNA methylation data for VPS39-silenced human muscle cells and controls","Methylation profiling by genome tiling array","Homo sapiens",12,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166587/suppl",33893273,,"Charlotte Ling","Feb 11, 2021"
GSE166652,"DNA methylation data for human muscle cells from individuals with type 2 diabetes and controls","Methylation profiling by genome tiling array","Homo sapiens",56,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE166nnn/GSE166652/suppl",33893273,,"Charlotte Ling","Feb 12, 2021"
GSE190540,"DNA methylation data for older persons with vs. without mild cognitive impairment","Methylation profiling by array","Homo sapiens",90,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE190nnn/GSE190540/suppl",,,"Olivia Okereke","Dec 10, 2021"
GSE59939,"DNA methylation data from 11 normal and 9 chronic periodontitis patients from site USC","Methylation profiling by genome tiling array","Homo sapiens",20,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59939/suppl",26908456,,"Daniel De Carvalho","Jul 29, 2015"
GSE53849,"DNA methylation data from 11 periodontitis cases and 12 age-matched healthy individuals","Methylation profiling by genome tiling array","Homo sapiens",23,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53849/suppl",,,"Daniel De Carvalho","Jul 01, 2015"
GSE59932,"DNA methylation data from 12 normal and 10 chronic periodontitis patients from site OCI","Methylation profiling by genome tiling array","Homo sapiens",22,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59932/suppl",26908456,,"Daniel De Carvalho","Jul 29, 2015"
GSE141363,"DNA methylation data from 13 ATRT tumor samples","Methylation profiling by genome tiling array","Homo sapiens",13,,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141363/suppl",31889194,,"Martin Sill","Jan 31, 2020"
GSE141039,"DNA methylation data from 153 ATRT tumor samples","Methylation profiling by genome tiling array","Homo sapiens",153,,"IDAT;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE141nnn/GSE141039/suppl",31883020,,"Martin Sill","Jan 31, 2020"
